alpha3,lon,lat,capacity,treatment_type
UKR,28.646,50.575,12212,secondary
UKR,30.651,50.602,129325,secondary
KAZ,81.862,50.614,12117,secondary
UKR,30.429,50.614,167657,secondary
UKR,30.916,50.648,6269,secondary
UKR,26.255,50.649,284538,secondary
RUS,36.544,50.663,255567,secondary
UKR,30.239,50.684,17822,secondary
RUS,39.428,50.693,5956,secondary
UKR,30.908,50.696,3441,secondary
UKR,31.049,50.715,10661,secondary
RUS,39.43,50.724,10043,secondary
UKR,24.632,50.733,11908,secondary
UKR,26.035,50.736,20927,secondary
RUS,41.996,50.742,6224,secondary
RUS,46.089,50.777,6413,secondary
RUS,41.982,50.786,44658,secondary
RUS,60.874,50.803,3944,secondary
UKR,24.382,50.82,2764,secondary
UKR,24.375,50.821,47843,secondary
RUS,60.999,50.828,960,secondary
RUS,36.866,50.832,964,secondary
UKR,24.038,50.84,5238,secondary
RUS,37.8,50.843,25637,secondary
RUS,36.885,50.844,337,secondary
RUS,36.826,50.849,961,secondary
RUS,36.924,50.866,101,secondary
RUS,36.948,50.87,246,secondary
RUS,36.783,50.877,1724,secondary
RUS,36.981,50.883,1343,secondary
RUS,36.95,50.884,54,secondary
UKR,34.721,50.891,35087,secondary
UKR,34.705,50.897,7332,secondary
RUS,36.813,50.901,227,secondary
UKR,31.132,50.903,13262,secondary
RUS,36.958,50.908,145,secondary
UKR,34.82,50.939,168563,secondary
RUS,36.853,50.942,265,secondary
UKR,30.759,50.948,6830,secondary
UKR,34.765,50.953,70156,secondary
RUS,36.945,50.953,1316,secondary
RUS,36.516,50.965,3751,secondary
RUS,39.676,50.976,14223,secondary
RUS,36.866,50.982,3573,secondary
RUS,45.69,50.995,15106,secondary
RUS,81.476,51.015,15491,secondary
RUS,38.948,51.043,6967,secondary
UKR,28.039,51.078,9929,secondary
RUS,35.248,51.078,8429,secondary
RUS,38.656,51.089,3895,secondary
RUS,38.63,51.096,4070,secondary
RUS,55.333,51.1,3179,secondary
RUS,41.592,51.109,17137,secondary
RUS,58.346,51.131,63588,secondary
KAZ,71.329,51.139,181136,secondary
RUS,54.999,51.14,24443,secondary
RUS,58.579,51.141,47091,secondary
RUS,39.437,51.143,21844,secondary
RUS,58.455,51.186,86176,secondary
RUS,36.261,51.199,18637,secondary
KAZ,51.373,51.216,76271,secondary
KAZ,51.441,51.222,46184,secondary
RUS,37.791,51.242,12908,secondary
RUS,37.713,51.244,11238,secondary
RUS,37.563,51.257,27861,secondary
RUS,37.668,51.256,4450,secondary
RUS,38.32,51.26,11393,secondary
RUS,37.844,51.259,20133,secondary
RUS,37.762,51.26,15152,secondary
RUS,37.666,51.263,14122,secondary
RUS,58.564,51.277,77170,secondary
RUS,37.857,51.279,91051,secondary
RUS,37.576,51.285,26690,secondary
UKR,28.595,51.287,9284,secondary
RUS,37.729,51.291,19861,secondary
RUS,37.063,51.324,6479,secondary
RUS,42.085,51.34,52941,secondary
KAZ,53.215,51.352,5575,secondary
UKR,25.867,51.355,63966,secondary
UKR,30.136,51.374,1191,secondary
UKR,25.925,51.391,10555,secondary
UKR,30.092,51.399,2253,secondary
RUS,56.388,51.406,5069,secondary
RUS,36.103,51.409,9503,secondary
BLR,30.574,51.413,3698,secondary
RUS,41.993,51.444,11833,secondary
UKR,23.973,51.464,8089,secondary
RUS,45.946,51.489,560856,secondary
RUS,44.436,51.493,12694,secondary
RUS,57.319,51.493,14389,secondary
UKR,30.665,51.512,35397,secondary
RUS,39.26,51.545,38348,secondary
RUS,43.123,51.549,74036,secondary
RUS,38.732,51.564,5317,secondary
RUS,38.82,51.567,4027,secondary
RUS,34.688,51.568,17669,secondary
UKR,32.944,51.569,8855,secondary
RUS,39.167,51.578,22947,secondary
RUS,39.177,51.586,15980,secondary
RUS,39.21,51.593,5832,secondary
RUS,39.224,51.593,35130,secondary
RUS,39.08,51.607,15712,secondary
RUS,39.384,51.606,9821,secondary
RUS,39.099,51.608,15393,secondary
RUS,38.912,51.611,21519,secondary
RUS,39.36,51.611,16902,secondary
RUS,37.115,51.618,7184,secondary
RUS,36.033,51.62,9703,secondary
RUS,39.067,51.625,35972,secondary
RUS,35.247,51.631,27007,secondary
RUS,39.23,51.64,66586,secondary
RUS,39.233,51.648,93853,secondary
RUS,35.59,51.661,49436,secondary
RUS,39.113,51.666,120501,secondary
RUS,36.11,51.667,58201,secondary
RUS,36.043,51.667,14428,secondary
RUS,36.1,51.669,21541,secondary
RUS,39.433,51.672,7507,secondary
RUS,39.395,51.683,29484,secondary
RUS,36.112,51.687,77275,secondary
RUS,39.158,51.688,291458,secondary
RUS,39.262,51.695,85195,secondary
RUS,36.103,51.697,2168,secondary
RUS,39.272,51.708,39385,secondary
RUS,39.291,51.709,76851,secondary
RUS,36.101,51.711,78399,secondary
BLR,24.12,51.711,8654,secondary
RUS,39.462,51.738,16301,secondary
RUS,55.295,51.777,71044,secondary
BLR,29.479,51.787,5416,secondary
BLR,29.166,51.809,9326,secondary
RUS,36.205,51.813,167481,secondary
RUS,39.617,51.817,12986,secondary
UKR,26.124,51.826,14762,secondary
RUS,40.86,51.843,11703,secondary
UKR,33.426,51.864,83704,secondary
RUS,39.573,51.868,4810,secondary
BLR,29.324,51.873,2648,secondary
RUS,51.621,51.875,6539,secondary
BLR,29.301,51.879,964,secondary
BLR,29.308,51.881,1876,secondary
RUS,39.329,51.895,13473,secondary
RUS,37.275,51.895,7958,secondary
BLR,30.021,51.896,11736,secondary
BLR,29.29,51.903,9742,secondary
BLR,30.777,51.919,5457,secondary
RUS,47.913,51.923,15703,secondary
BLR,26.843,51.933,17780,secondary
RUS,55.721,51.933,4030,secondary
BLR,29.335,51.938,11089,secondary
BLR,23.963,51.949,2841,secondary
RUS,47.731,51.959,8973,secondary
RUS,47.727,51.966,7090,secondary
RUS,47.749,51.972,104543,secondary
BLR,29.215,51.988,18877,secondary
BLR,27.727,52.04,5753,secondary
RUS,40.302,52.043,2369,secondary
BLR,23.668,52.067,160745,secondary
BLR,27.622,52.076,3788,secondary
BLR,27.627,52.077,3009,secondary
BLR,27.296,52.078,15885,secondary
BLR,25.921,52.106,3141,secondary
BLR,28.455,52.112,2170,secondary
BLR,23.818,52.117,84245,secondary
BLR,26.142,52.119,53535,secondary
BLR,28.496,52.123,5126,secondary
BLR,29.347,52.13,28116,secondary
BLR,25.943,52.144,6287,secondary
BLR,30.98,52.157,4526,secondary
BLR,26.08,52.157,83137,secondary
RUS,35.504,52.178,749,secondary
BLR,26.108,52.184,7859,secondary
BLR,27.14,52.196,6527,secondary
RUS,41.503,52.197,2606,secondary
BLR,27.939,52.198,10511,secondary
RUS,35.564,52.201,694,secondary
BLR,27.028,52.206,5140,secondary
BLR,24.399,52.208,26875,secondary
BLR,24.294,52.209,24260,secondary
BLR,23.722,52.21,24184,secondary
RUS,35.515,52.21,6,secondary
RUS,35.52,52.211,8,secondary
RUS,35.524,52.212,11,secondary
RUS,35.509,52.212,5,secondary
RUS,35.529,52.214,13,secondary
BLR,26.437,52.214,1283,secondary
RUS,35.486,52.215,3467,secondary
RUS,35.494,52.216,130,secondary
RUS,35.503,52.216,6,secondary
BLR,31.418,52.217,8906,secondary
RUS,35.54,52.219,121,secondary
BLR,26.431,52.219,1851,secondary
RUS,35.53,52.227,293,secondary
BLR,24.469,52.243,8973,secondary
BLR,30.97,52.262,2046,secondary
BLR,30.958,52.271,2808,secondary
BLR,30.963,52.273,17504,secondary
BLR,26.961,52.278,6247,secondary
BLR,26.929,52.284,1206,secondary
BLR,26.924,52.284,8941,secondary
BLR,28.797,52.292,1876,secondary
BLR,30.47,52.304,34644,secondary
BLR,28.8,52.306,3084,secondary
RUS,35.382,52.315,81781,secondary
BLR,26.001,52.324,4128,secondary
BLR,23.367,52.363,7652,secondary
RUS,35.543,52.364,18371,secondary
KAZ,71.914,52.364,5838,secondary
BLR,23.821,52.381,10552,secondary
BLR,30.873,52.385,133796,secondary
BLR,30.868,52.386,7440,secondary
BLR,24.943,52.388,4133,secondary
BLR,31.297,52.394,3943,secondary
BLR,31.317,52.403,11057,secondary
BLR,29.264,52.447,5108,secondary
RUS,39.93,52.456,34278,secondary
BLR,24.897,52.457,10357,secondary
BLR,31.18,52.475,4187,secondary
RUS,85.138,52.481,158390,secondary
BLR,23.515,52.487,5426,secondary
RUS,82.731,52.491,6232,secondary
BLR,24.717,52.495,8870,secondary
RUS,82.754,52.495,28225,secondary
BLR,30.258,52.496,4106,secondary
BLR,24.993,52.517,11166,secondary
BLR,31.201,52.526,6479,secondary
BLR,30.913,52.529,75070,secondary
BLR,25.0,52.536,12032,secondary
BLR,30.918,52.536,31063,secondary
BLR,24.427,52.537,16817,secondary
KAZ,62.518,52.563,11585,secondary
BLR,30.708,52.582,5704,secondary
RUS,41.366,52.589,5199,secondary
RUS,39.582,52.595,231753,secondary
BLR,29.82,52.601,24745,secondary
KAZ,70.443,52.604,3802,secondary
BLR,30.833,52.606,3452,secondary
RUS,39.572,52.608,196285,secondary
RUS,41.461,52.612,58240,secondary
BLR,30.803,52.615,2421,secondary
KAZ,70.457,52.618,4186,secondary
RUS,38.555,52.621,114354,secondary
BLR,27.562,52.621,6843,secondary
BLR,24.596,52.625,4745,secondary
BLR,30.818,52.641,4459,secondary
BLR,30.189,52.642,2145,secondary
BLR,28.885,52.649,4471,secondary
BLR,28.915,52.652,1360,secondary
RUS,41.838,52.657,51522,secondary
BLR,25.212,52.659,4188,secondary
RUS,42.802,52.664,28607,secondary
BLR,29.66,52.678,21557,secondary
BLR,30.326,52.693,4657,secondary
BLR,30.648,52.7,1544,secondary
RUS,56.606,52.709,7284,secondary
RUS,81.592,52.72,9702,secondary
BLR,30.577,52.725,8451,secondary
BLR,26.473,52.727,13178,secondary
BLR,25.363,52.736,15550,secondary
BLR,28.554,52.74,2452,secondary
BLR,29.477,52.742,3519,secondary
BLR,25.147,52.743,5871,secondary
BLR,25.353,52.75,4083,secondary
RUS,41.492,52.749,92739,secondary
RUS,32.186,52.753,3507,secondary
RUS,32.202,52.754,70686,secondary
RUS,41.496,52.754,5393,secondary
RUS,41.488,52.756,189758,secondary
BLR,30.074,52.775,3948,secondary
RUS,55.821,52.779,30658,secondary
BLR,27.433,52.78,25809,secondary
BLR,30.07,52.78,851,secondary
BLR,27.553,52.782,23334,secondary
BLR,27.981,52.782,7510,secondary
BLR,27.518,52.783,14425,secondary
RUS,55.814,52.783,38430,secondary
BLR,27.53,52.788,11253,secondary
BLR,30.082,52.79,1450,secondary
RUS,79.849,52.79,9593,secondary
RUS,83.108,52.805,11921,secondary
RUS,89.904,52.805,6406,secondary
BLR,28.026,52.811,3421,secondary
BLR,29.406,52.826,11047,secondary
BLR,26.472,52.829,4214,secondary
BLR,30.018,52.838,8889,secondary
BLR,30.026,52.84,3495,secondary
BLR,24.26,52.842,1491,secondary
RUS,48.57,52.847,7067,secondary
RUS,79.836,52.857,5037,secondary
BLR,25.36,52.859,2844,secondary
BLR,30.199,52.859,2982,secondary
BLR,27.486,52.863,15465,secondary
BLR,28.711,52.864,1449,secondary
BLR,30.035,52.866,7274,secondary
RUS,40.445,52.872,112223,secondary
RUS,36.886,52.876,7971,secondary
BLR,28.699,52.878,5170,secondary
BLR,25.986,52.882,2288,secondary
RUS,49.123,52.883,4305,secondary
BLR,30.019,52.893,19467,secondary
BLR,25.952,52.894,1145,secondary
BLR,30.027,52.896,17852,secondary
BLR,24.843,52.902,3994,secondary
BLR,30.168,52.904,2380,secondary
BLR,30.302,52.909,7751,secondary
BLR,30.927,52.913,8967,secondary
BLR,30.186,52.916,3705,secondary
RUS,78.562,52.931,24741,secondary
BLR,29.685,52.933,9280,secondary
RUS,87.983,52.939,10689,secondary
KAZ,63.179,52.963,46746,secondary
RUS,56.008,52.973,10867,secondary
RUS,56.007,52.977,26748,secondary
RUS,56.014,52.985,5175,secondary
BLR,30.609,52.986,4704,secondary
RUS,39.136,52.991,22512,secondary
RUS,32.382,53.001,18548,secondary
RUS,49.698,53.012,80367,secondary
BLR,25.906,53.023,1532,secondary
RUS,78.707,53.024,502,secondary
BLR,26.255,53.024,11733,secondary
BLR,25.831,53.026,3551,secondary
BLR,27.563,53.028,45927,secondary
BLR,30.023,53.045,13780,secondary
KAZ,63.178,53.048,19743,secondary
BLR,26.679,53.049,10424,secondary
BLR,27.246,53.053,8571,secondary
KAZ,63.176,53.055,12774,secondary
BLR,24.119,53.056,8742,secondary
RUS,50.508,53.058,7114,secondary
RUS,36.177,53.059,92196,secondary
BLR,29.958,53.063,7690,secondary
BLR,26.534,53.068,7154,secondary
BLR,26.699,53.071,4595,secondary
RUS,45.706,53.087,8477,secondary
BLR,25.386,53.09,35019,secondary
BLR,25.976,53.099,174115,secondary
RUS,48.387,53.102,45106,secondary
RUS,48.429,53.104,28421,secondary
RUS,48.437,53.108,94449,secondary
BLR,30.864,53.116,7736,secondary
BLR,30.578,53.121,5260,secondary
BLR,25.837,53.123,3126,secondary
BLR,29.276,53.124,190588,secondary
RUS,45.944,53.127,18430,secondary
BLR,27.077,53.139,10733,secondary
BLR,28.974,53.148,4659,secondary
BLR,26.243,53.152,5137,secondary
RUS,43.972,53.157,36237,secondary
BLR,25.823,53.164,2775,secondary
BLR,26.96,53.17,3628,secondary
BLR,24.815,53.172,6804,secondary
RUS,44.499,53.186,3594,secondary
RUS,44.825,53.201,56624,secondary
RUS,34.364,53.217,408068,secondary
BLR,26.396,53.229,10273,secondary
RUS,39.476,53.239,10535,secondary
RUS,45.027,53.244,412070,secondary
RUS,39.181,53.251,18886,secondary
BLR,24.664,53.258,6771,secondary
BLR,24.414,53.3,19716,secondary
RUS,59.008,53.31,81524,secondary
RUS,36.55,53.31,50675,secondary
BLR,26.571,53.313,8324,secondary
BLR,28.663,53.314,20969,secondary
BLR,26.502,53.317,1314,secondary
BLR,26.509,53.321,3710,secondary
BLR,26.503,53.322,15,secondary
BLR,26.497,53.323,2472,secondary
BLR,30.787,53.323,1428,secondary
BLR,30.792,53.325,1356,secondary
BLR,26.03,53.329,5135,secondary
BLR,31.403,53.353,5693,secondary
KAZ,62.924,53.354,9911,secondary
BLR,24.553,53.369,11889,secondary
RUS,83.717,53.371,245735,secondary
RUS,83.799,53.376,160198,secondary
BLR,28.383,53.387,2352,secondary
BLR,27.636,53.389,785,secondary
RUS,51.148,53.391,9981,secondary
BLR,32.594,53.393,5699,secondary
RUS,83.633,53.397,89586,secondary
BLR,27.579,53.398,4943,secondary
BLR,27.648,53.399,509,secondary
BLR,28.483,53.4,4288,secondary
RUS,83.648,53.406,18897,secondary
RUS,55.95,53.411,168456,secondary
BLR,27.64,53.415,1764,secondary
BLR,30.984,53.415,1150,secondary
BLR,24.454,53.422,3106,secondary
RUS,83.524,53.422,37469,secondary
RUS,49.54,53.427,64677,secondary
BLR,30.982,53.429,5328,secondary
KAZ,63.231,53.436,10117,secondary
BLR,28.564,53.437,3230,secondary
RUS,59.027,53.438,210587,secondary
RUS,36.899,53.444,10153,secondary
RUS,49.825,53.446,41889,secondary
RUS,59.028,53.449,78152,secondary
RUS,51.535,53.449,14490,secondary
RUS,41.835,53.449,54016,secondary
BLR,27.177,53.456,8033,secondary
BLR,25.626,53.46,5810,secondary
BLR,30.263,53.465,12188,secondary
BLR,28.086,53.466,5802,secondary
BLR,24.329,53.469,6606,secondary
BLR,29.294,53.473,6255,secondary
RUS,49.533,53.474,235691,secondary
BLR,26.77,53.476,16066,secondary
BLR,25.392,53.476,7946,secondary
RUS,56.023,53.478,43533,secondary
RUS,33.735,53.508,21119,secondary
RUS,49.225,53.509,144705,secondary
BLR,24.817,53.51,3368,secondary
BLR,29.137,53.511,3410,secondary
BLR,26.908,53.514,2614,secondary
BLR,28.19,53.519,14406,secondary
RUS,60.007,53.527,2103,secondary
RUS,50.139,53.528,40599,secondary
BLR,25.363,53.534,2847,secondary
BLR,31.374,53.579,5797,secondary
RUS,49.234,53.587,126819,secondary
BLR,26.845,53.596,1720,secondary
BLR,25.761,53.604,13895,secondary
BLR,24.724,53.606,9816,secondary
BLR,23.724,53.608,4724,secondary
BLR,28.094,53.616,4464,secondary
KAZ,62.738,53.62,3024,secondary
RUS,34.174,53.632,7221,secondary
BLR,31.946,53.632,12599,secondary
BLR,24.742,53.635,3086,secondary
BLR,27.154,53.64,4919,secondary
BLR,27.149,53.643,20546,secondary
BLR,27.929,53.648,18119,secondary
BLR,31.702,53.649,18371,secondary
RUS,46.841,53.654,3005,secondary
BLR,23.863,53.662,206993,secondary
BLR,31.942,53.666,924,secondary
BLR,31.302,53.667,1408,secondary
RUS,56.003,53.672,268293,secondary
BLR,23.773,53.678,89986,secondary
BLR,27.523,53.679,9877,secondary
BLR,26.85,53.694,3162,secondary
BLR,28.393,53.706,8654,secondary
BLR,31.919,53.707,2147,secondary
BLR,24.058,53.708,3389,secondary
BLR,24.037,53.709,11868,secondary
BLR,31.824,53.71,6170,secondary
BLR,25.517,53.718,6017,secondary
BLR,30.352,53.723,1995,secondary
BLR,26.033,53.731,8570,secondary
BLR,27.29,53.739,10570,secondary
BLR,23.805,53.741,10145,secondary
BLR,23.809,53.742,38318,secondary
BLR,30.355,53.744,935,secondary
BLR,31.289,53.749,2917,secondary
BLR,30.131,53.75,1372,secondary
BLR,25.453,53.751,10501,secondary
RUS,37.278,53.76,16952,secondary
BLR,27.762,53.761,5416,secondary
RUS,83.679,53.762,13626,secondary
BLR,27.756,53.763,1731,secondary
BLR,27.74,53.767,4255,secondary
BLR,26.012,53.768,1456,secondary
BLR,27.314,53.77,6766,secondary
BLR,30.208,53.772,5681,secondary
BLR,27.849,53.775,11176,secondary
BLR,27.361,53.791,9480,secondary
BLR,30.977,53.793,7903,secondary
BLR,27.442,53.794,110639,secondary
BLR,23.867,53.799,2900,secondary
BLR,30.346,53.801,164176,secondary
BLR,25.22,53.807,28323,secondary
BLR,27.673,53.824,97438,secondary
BLR,27.683,53.828,60835,secondary
BLR,27.678,53.842,479408,secondary
RUS,83.488,53.847,14106,secondary
RUS,50.292,53.854,4604,secondary
BLR,27.063,53.914,7114,secondary
RUS,51.242,53.917,23536,secondary
BLR,25.746,53.922,6788,secondary
RUS,37.3,53.932,6366,secondary
RUS,58.389,53.942,31780,secondary
BLR,27.485,53.945,387586,secondary
RUS,36.678,53.953,6909,secondary
BLR,27.612,53.971,31898,secondary
RUS,38.322,53.974,62971,secondary
BLR,29.735,53.976,2122,secondary
BLR,30.306,53.979,191795,secondary
RUS,32.817,53.979,45555,secondary
BLR,29.72,53.981,5058,secondary
BLR,27.668,53.988,68603,secondary
RUS,37.645,53.99,22768,secondary
BLR,29.973,53.991,4670,secondary
BLR,31.465,53.994,4965,secondary
BLR,31.585,53.996,2534,secondary
BLR,28.144,53.996,16201,secondary
BLR,30.185,53.998,4901,secondary
RUS,37.551,54.007,50700,secondary
BLR,26.975,54.008,3387,secondary
BLR,31.753,54.021,8343,secondary
RUS,44.421,54.034,5624,secondary
BLR,30.822,54.034,2589,secondary
RUS,61.731,54.036,10166,secondary
BLR,27.396,54.037,9204,secondary
RUS,38.257,54.037,70230,secondary
RUS,61.668,54.038,5686,secondary
RUS,34.358,54.042,16432,secondary
RUS,44.977,54.046,51188,secondary
BLR,24.971,54.046,2171,secondary
BLR,28.218,54.047,9885,secondary
BLR,27.527,54.053,4572,secondary
RUS,34.374,54.062,11630,secondary
RUS,37.612,54.063,128530,secondary
RUS,35.885,54.065,18770,secondary
RUS,38.392,54.068,35226,secondary
RUS,61.619,54.072,13063,secondary
BLR,25.275,54.074,5682,secondary
BLR,28.436,54.075,6584,secondary
BLR,25.002,54.079,2016,secondary
BLR,24.996,54.079,917,secondary
BLR,26.506,54.082,6409,secondary
BLR,26.501,54.082,2444,secondary
BLR,28.377,54.086,62801,secondary
RUS,52.527,54.088,7343,secondary
BLR,31.238,54.09,3385,secondary
RUS,37.124,54.092,7910,secondary
RUS,38.232,54.099,35205,secondary
BLR,31.08,54.1,5261,secondary
BLR,30.833,54.113,1674,secondary
RUS,36.44,54.117,1605,secondary
RUS,33.324,54.118,9339,secondary
BLR,27.458,54.122,1423,secondary
RUS,37.837,54.124,14927,secondary
RUS,36.457,54.125,18395,secondary
RUS,36.416,54.128,7432,secondary
BLR,30.491,54.137,3813,secondary
RUS,37.738,54.146,120436,secondary
BLR,28.31,54.15,42147,secondary
RUS,37.747,54.147,5233,secondary
BLR,28.339,54.153,6435,secondary
RUS,49.75,54.162,13899,secondary
RUS,45.941,54.164,8881,secondary
BLR,27.128,54.166,7660,secondary
RUS,33.281,54.169,34064,secondary
BLR,25.316,54.171,5110,secondary
BLR,30.279,54.176,5679,secondary
RUS,35.107,54.184,2817,secondary
BLR,28.518,54.188,95557,secondary
BLR,27.253,54.191,13181,secondary
RUS,55.339,54.196,1575,secondary
RUS,62.107,54.206,4026,secondary
BLR,30.328,54.206,4009,secondary
BLR,30.987,54.216,5667,secondary
RUS,83.41,54.217,3882,secondary
RUS,83.397,54.22,16857,secondary
BLR,30.779,54.227,3061,secondary
BLR,30.927,54.232,1296,secondary
RUS,58.043,54.234,10089,secondary
RUS,48.334,54.24,180007,secondary
RUS,45.251,54.248,198967,secondary
BLR,28.726,54.261,15547,secondary
BLR,28.804,54.264,11614,secondary
BLR,30.945,54.264,13550,secondary
BLR,30.4,54.267,5134,secondary
BLR,27.115,54.273,16772,secondary
RUS,48.525,54.281,106416,secondary
BLR,29.129,54.293,7000,secondary
RUS,86.101,54.299,24000,secondary
RUS,40.883,54.305,15200,secondary
RUS,34.494,54.308,4090,secondary
BLR,30.124,54.309,1079,secondary
RUS,86.353,54.309,15024,secondary
BLR,30.662,54.31,4711,secondary
BLR,31.221,54.313,2864,secondary
BLR,31.231,54.315,603,secondary
BLR,27.202,54.316,2574,secondary
BLR,26.725,54.316,19430,secondary
BLR,31.231,54.323,892,secondary
RUS,59.435,54.324,16370,secondary
BLR,30.129,54.324,1167,secondary
RUS,86.297,54.328,27498,secondary
RUS,59.368,54.33,18655,secondary
RUS,48.366,54.331,204501,secondary
RUS,84.214,54.336,14698,secondary
BLR,26.838,54.342,52405,secondary
RUS,41.965,54.362,32159,secondary
BLR,29.504,54.364,2951,secondary
BLR,28.352,54.368,9957,secondary
BLR,29.719,54.383,10898,secondary
BLR,29.325,54.391,4404,secondary
BLR,28.873,54.404,2186,secondary
BLR,27.617,54.404,2514,secondary
RUS,51.06,54.405,8639,secondary
RUS,45.389,54.411,13409,secondary
BLR,31.115,54.415,3563,secondary
BLR,25.981,54.42,14373,secondary
BLR,30.274,54.421,28063,secondary
RUS,61.251,54.425,42846,secondary
RUS,86.398,54.427,24222,secondary
RUS,43.759,54.432,8737,secondary
RUS,48.898,54.435,11344,secondary
RUS,43.817,54.436,7711,secondary
RUS,50.787,54.439,22133,secondary
RUS,86.335,54.439,66546,secondary
RUS,45.802,54.44,21695,secondary
BLR,26.322,54.442,20877,secondary
RUS,50.832,54.443,13453,secondary
RUS,37.685,54.468,16616,secondary
BLR,26.872,54.472,13638,secondary
