region;flushSewer;flushSeptic;flushPit;flushOpen;flushUnknown;pitSlab;pitNoSlab;bucketLatrine;hangingToilet;openDefecation;containerBased;compostingToilet;other;coverBury;sewageTreated;fecalSludgeTreated;isWatertight;hasLeach;onsiteDumpedLand;emptyFrequency;pitAdditive;urine;twinPits;warning
TCD;0.003;0.001;0.001;0.026;0.003;0.042;0.074;0.014;0.038;0.77;;0.02;0.007;0.041262061558748925;0.000969349144748857;0.0;0.0;0.0;0.1;3;0;0;0;
TGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.496;;0.0;0.504;0.046593404269604025;0.000222228527210693;0.0;0.0;0.0;0.1;3;0;0;0;
THA;0.0;0.0;0.0;0.0;0.293;0.706;0.0;0.0;0.0;0.001;;0.0;0.0;0.18063677431698721;0.04165979395319738;0.0;0.0;0.0;0.1;3;0;0;0;
TJK;0.005;0.002;0.02;0.0;0.0;0.961;0.004;0.005;0.001;0.0;;0.002;0.0;0.5901846726486376;0.002437494261792913;0.0;0.0;0.0;0.1;3;0;0;0;
TKM;0.0;0.009;0.026;0.006;0.001;0.958;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
TLS;0.0;0.134;0.21;0.037;0.022;0.16999999999999998;0.019;0.009;0.069;0.319;;0.011;0.0;;;;;;0.1;3;0;0;0;
TON;0.033;0.839;0.028;0.002;0.0;0.064;0.018;0.002;0.0;0.0;;0.008;0.006;0.3340973032773304;0.01558328823200399;0.0;0.0;0.0;0.1;3;0;0;0;
TTO;0.028;0.833;0.0;0.0;0.0;0.134;0.004;0.0;0.0;0.0;;0.0;0.001;;;;;;0.1;3;0;0;0;
TUN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;;0.0;0.988;0.5312889684417825;0.09785408514431237;0.0;0.0;0.0;0.1;3;0;0;0;
TUR;0.572;0.0;0.0;0.0;0.0;0.387;0.028;0.0;0.0;0.004;;0.0;0.009;0.1879574891623195;0.4638551720414097;0.1592715315258805;0.1592715315258805;0.1592715315258805;0.1;3;0;0;0;
TUV;0.001;0.873;0.048;0.0;0.0;0.003;0.002;0.045;0.0;0.024;;0.0;0.004;0.42054624362740534;0.0;0.0;0.0;0.0;0.1;3;0;0;0;
TZA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032;;0.0;0.968;0.1968611358673483;0.0007835467349692441;0.0;0.0;0.0;0.1;3;0;0;0;
UGA;0.002;0.002;0.004;0.0;0.001;0.27899999999999997;0.629;0.0;0.005;0.067;;0.011;0.001;0.1612782635378045;0.000492544197585245;0.0;0.0;0.0;0.1;3;0;0;0;
UKR;0.642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.358;;0.01635308305572061;;;;0.1;3;0;0;0;
URY;0.007;0.874;0.0;0.011;0.0;0.09;0.0;0.0;0.0;0.007;;0.0;0.01;;;;;;0.1;3;0;0;0;
USA;0.417;0.567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.015;;0.3951135162823695;;;;0.1;3;0;0;0;
UZB;0.018;0.004;0.092;0.013;0.002;0.802;0.067;0.0;0.001;0.0;;0.0;0.001;0.8503817887967544;0.008773312082981412;0.0;0.0;0.0;0.1;3;0;0;0;
VCT;0.021;0.602;0.0;0.0;0.0;0.323;0.0;0.0;0.0;0.048;;0.0;0.006;;;;;;0.1;3;0;0;0;
VEN;0.097;0.526;0.0;0.0;0.044;0.051;0.0;0.0;0.0;0.282;;0.0;0.0;;;;;;0.1;3;0;0;0;
VNM;0.03;0.732;0.058;0.007;0.001;0.05;0.011;0.003;0.045;0.038;;0.022;0.004;0.4437004567850202;0.01077567368630381;0.0;0.0;0.0;0.1;3;0;0;0;
VUT;0.018;0.027;0.027;0.0;0.0;0.467;0.255;0.0;0.0;0.021;;0.0;0.185;;0.0;;;;0.1;3;0;0;0;
WLF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
WSM;0.0;0.855;0.0;0.0;0.109;0.023;0.012;0.0;0.0;0.001;;0.0;0.0;0.44252316342147857;0.0;0.0;0.0;0.0;0.1;3;0;0;0;
YEM;0.0;0.0;0.0;0.0;0.0;0.235;0.0;0.0;0.0;0.131;;0.0;0.634;;0.0038942039554180053;;;;0.1;3;0;0;0;
ZAF;0.049;0.067;0.0;0.0;0.0;0.862;0.0;0.003;0.0;0.014;;0.001;0.003;;0.041806014832192526;;;;0.1;3;0;0;0;
ZMB;0.005;0.014;0.001;0.0;0.001;0.356;0.467;0.0;0.0;0.155;;0.0;0.0;0.3035624271410649;0.001463649713813628;0.0;0.0;0.0;0.1;3;0;0;0;
ZWE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;;0.0;0.895;0.2988048787966401;0.005199572434047756;0.0;0.0;0.0;0.1;3;0;0;0;
