gid,alpha3,totalPopulation,fractionUrban
NGA.36_1,NGA,4078297,0.53
NGA.37_1,NGA,5374304,0.677
NIC.1_1,NIC,651324,0.423
NIC.2_1,NIC,389901,0.367
NIC.3_1,NIC,179559,0.443
NIC.4_1,NIC,197712,0.733
NIC.5_1,NIC,430582,0.622
NIC.6_1,NIC,166343,0.653
NIC.7_1,NIC,259836,0.686
NIC.8_1,NIC,185793,0.833
NIC.9_1,NIC,611944,0.349
NIC.10_1,NIC,28304,0.155
NIC.11_1,NIC,388648,0.628
NIC.12_1,NIC,183422,0.474
NIC.13_1,NIC,1830457,0.933
NIC.14_1,NIC,377404,0.883
NIC.15_1,NIC,721694,0.584
NIC.16_1,NIC,307867,0.491
NIC.17_1,NIC,157461,0.216
NIC.18_1,NIC,160674,0.538
NLD.1_1,NLD,515155,0.575
NLD.2_1,NLD,466371,0.835
NLD.3_1,NLD,673943,0.57
NLD.4_1,NLD,2123981,0.799
NLD.5_1,NLD,565457,0.667
NLD.6_1,NLD,1916,0.848
NLD.7_1,NLD,1081451,0.82
NLD.8_1,NLD,2600149,0.829
NLD.9_1,NLD,2933199,0.932
NLD.10_1,NLD,1195956,0.747
NLD.11_1,NLD,1456042,0.912
NLD.12_1,NLD,385808,0.537
NLD.13_1,NLD,307,0.184
NLD.14_1,NLD,3711842,0.952
NOR.1_1,NOR,648762,0.731
NOR.2_1,NOR,311148,0.677
NOR.3_1,NOR,118479,0.425
NOR.4_1,NOR,286691,0.625
NOR.5_1,NOR,68561,0.484
NOR.6_1,NOR,194727,0.393
NOR.7_1,NOR,536282,0.691
NOR.8_1,NOR,247174,0.506
NOR.9_1,NOR,136558,0.418
NOR.10_1,NOR,225117,0.551
NOR.11_1,NOR,191018,0.341
NOR.12_1,NOR,718901,0.996
NOR.13_1,NOR,522074,0.74
NOR.14_1,NOR,100689,0.169
NOR.15_1,NOR,327322,0.623
NOR.16_1,NOR,175004,0.567
NOR.17_1,NOR,153224,0.561
NOR.18_1,NOR,195169,0.617
NOR.19_1,NOR,265428,0.596
NPL.1_1,NPL,12554357,0.87
NPL.2_1,NPL,7088016,0.762
NPL.3_1,NPL,4096003,0.772
NPL.4_1,NPL,3158635,0.495
NPL.5_1,NPL,4682364,0.679
NRU.1_1,NRU,1830,1.0
NRU.2_1,NRU,705,0.992
NRU.3_1,NRU,892,1.0
NRU.4_1,NRU,251,0.073
NRU.5_1,NRU,754,1.0
NRU.6_1,NRU,1260,1.0
NRU.7_1,NRU,1046,0.83
NRU.8_1,NRU,1250,1.0
NRU.9_1,NRU,640,0.85
NRU.10_1,NRU,220,0.985
NRU.11_1,NRU,1784,0.96
NRU.12_1,NRU,582,0.907
NRU.13_1,NRU,282,0.687
NRU.14_1,NRU,1124,0.947
NZL.1_1,NZL,1908629,0.927
NZL.2_1,NZL,314530,0.706
NZL.3_1,NZL,691474,0.715
NZL.4_1,NZL,620,0.0
NZL.5_1,NZL,46026,0.697
NZL.6_1,NZL,176992,0.718
NZL.7_1,NZL,250909,0.619
NZL.8_1,NZL,48647,0.571
NZL.9_1,NZL,58544,0.883
NZL.10_1,NZL,0,0.0
NZL.11_1,NZL,169991,0.293
NZL.12_1,NZL,227394,0.652
NZL.13_1,NZL,0,0.0
NZL.14_1,NZL,108835,0.533
NZL.15_1,NZL,132637,0.64
NZL.16_1,NZL,56463,0.384
NZL.17_1,NZL,492096,0.59
NZL.18_1,NZL,573280,0.913
NZL.19_1,NZL,36282,0.148
OMN.1_1,OMN,360930,0.411
OMN.2_1,OMN,1013675,0.845
OMN.3_1,OMN,500401,0.797
OMN.4_1,OMN,87383,0.855
OMN.5_1,OMN,223470,0.454
OMN.6_1,OMN,82064,0.26
OMN.7_1,OMN,146076,0.383
OMN.8_1,OMN,116226,0.721
OMN.9_1,OMN,551869,0.765
OMN.10_1,OMN,33322,0.575
OMN.11_1,OMN,1706017,0.932
Z06.1_1,PAK,3944675,0.845
PAK.2_1,PAK,8346672,0.586
PAK.3_1,PAK,4874960,0.806
Z06.6_1,PAK,1110108,0.583
PAK.4_1,PAK,2982613,0.992
PAK.5_1,PAK,34758234,0.924
PAK.7_1,PAK,136102523,0.921
PAK.8_1,PAK,57806267,0.878
PAN.1_1,PAN,191486,0.666
PAN.2_1,PAN,498735,0.544
PAN.3_1,PAN,272400,0.338
PAN.4_1,PAN,326773,0.769
PAN.5_1,PAN,59549,0.0
PAN.6_1,PAN,12491,0.0
PAN.7_1,PAN,115913,0.476
PAN.8_1,PAN,28790,0.0
PAN.9_1,PAN,94238,0.219
PAN.10_1,PAN,243672,0.03
PAN.12_1,PAN,1835923,0.958
PAN.11_1,PAN,644501,0.825
PAN.13_1,PAN,243071,0.3
PER.1_1,PER,413186,0.316
PER.2_1,PER,1150389,0.56
PER.3_1,PER,410804,0.333
PER.4_1,PER,1518592,0.819
PER.5_1,PER,786903,0.433
PER.6_1,PER,1560907,0.37
PER.7_1,PER,1033541,0.997
PER.8_1,PER,1367410,0.525
PER.9_1,PER,541703,0.268
PER.10_1,PER,893572,0.43
PER.11_1,PER,857091,0.823
PER.12_1,PER,1603060,0.648
PER.13_1,PER,2129014,0.719
PER.14_1,PER,1366837,0.815
PER.16_1,PER,1051573,0.596
PER.15_1,PER,10482667,0.996
PER.17_1,PER,1164793,0.631
PER.18_1,PER,181895,0.713
PER.19_1,PER,200387,0.68
PER.20_1,PER,347285,0.463
PER.21_1,PER,2046961,0.697
PER.22_1,PER,1551547,0.489
PER.23_1,PER,1007652,0.582
PER.24_1,PER,405651,0.879
PER.25_1,PER,255073,0.833
PER.26_1,PER,475245,0.702
PHL.1_1,PHL,264804,0.538
PHL.2_1,PHL,874586,0.832
PHL.3_1,PHL,968351,0.665
PHL.4_1,PHL,712896,0.903
PHL.5_1,PHL,1525268,0.896
PHL.6_1,PHL,716264,0.778
PHL.7_1,PHL,173388,0.297
PHL.8_1,PHL,286764,0.672
PHL.9_1,PHL,102572,0.359
PHL.10_1,PHL,846030,0.941
PHL.11_1,PHL,20052,0.479
PHL.12_1,PHL,3262009,0.964
PHL.13_1,PHL,1040490,0.839
PHL.14_1,PHL,232092,0.867
PHL.15_1,PHL,1414799,0.749
PHL.16_1,PHL,2040401,0.687
PHL.17_1,PHL,3716815,0.986
PHL.18_1,PHL,1455931,0.76
PHL.19_1,PHL,722594,0.795
PHL.20_1,PHL,2653811,0.858
PHL.21_1,PHL,99497,0.908
PHL.22_1,PHL,840168,0.77
PHL.23_1,PHL,330420,0.727
PHL.24_1,PHL,4365668,0.993
PHL.25_1,PHL,5855654,0.95
PHL.26_1,PHL,1016535,0.773
PHL.27_1,PHL,1640146,0.861
PHL.28_1,PHL,3274072,0.894
PHL.29_1,PHL,719059,0.599
PHL.30_1,PHL,158511,0.611
PHL.31_1,PHL,575094,0.569
PHL.32_1,PHL,237878,0.784
PHL.33_1,PHL,257581,0.375
PHL.34_1,PHL,701441,0.812
PHL.35_1,PHL,820828,0.854
PHL.36_1,PHL,3024568,0.908
PHL.37_1,PHL,2062592,0.794
PHL.38_1,PHL,337855,0.531
PHL.39_1,PHL,880029,0.9
PHL.40_1,PHL,3950189,0.982
PHL.41_1,PHL,1532408,0.893
PHL.42_1,PHL,593464,0.688
PHL.43_1,PHL,2196802,0.834
PHL.44_1,PHL,816868,0.638
PHL.45_1,PHL,227468,0.688
PHL.46_1,PHL,1233810,0.616
PHL.47_1,PHL,13635335,1.0
PHL.48_1,PHL,792356,0.864
PHL.49_1,PHL,2123512,0.911
PHL.50_1,PHL,191587,0.418
PHL.51_1,PHL,3286663,0.818
PHL.52_1,PHL,1632522,0.745
PHL.53_1,PHL,1937837,0.763
PHL.54_1,PHL,825940,0.659
PHL.55_1,PHL,2680815,0.91
PHL.56_1,PHL,574221,0.643
PHL.57_1,PHL,649639,0.624
PHL.58_1,PHL,1104857,0.796
PHL.59_1,PHL,1681601,0.521
PHL.60_1,PHL,3211418,0.982
PHL.61_1,PHL,3633387,0.941
PHL.62_1,PHL,2634861,0.801
PHL.63_1,PHL,264337,0.602
PHL.64_1,PHL,3491221,0.985
PHL.65_1,PHL,312256,0.674
PHL.66_1,PHL,958176,0.666
PHL.67_1,PHL,644325,0.69
PHL.68_1,PHL,112039,0.817
PHL.69_1,PHL,928583,0.849
PHL.70_1,PHL,1790713,0.86
PHL.71_1,PHL,447834,0.754
PHL.72_1,PHL,1224050,0.8
PHL.73_1,PHL,312950,0.596
PHL.74_1,PHL,649747,0.761
PHL.75_1,PHL,658207,0.609
PHL.76_1,PHL,1470965,0.921
PHL.77_1,PHL,120668,0.27
PHL.78_1,PHL,1006058,0.92
PHL.79_1,PHL,1279526,0.653
PHL.80_1,PHL,2120592,0.79
PHL.81_1,PHL,831171,0.76
PLW.1_1,PLW,128,0.0
PLW.2_1,PLW,3391,0.0
PLW.3_1,PLW,1071,0.0
PLW.4_1,PLW,0,0.0
PLW.5_1,PLW,282,0.0
PLW.6_1,PLW,7198,0.879
PLW.7_1,PLW,1055,0.0
PLW.8_1,PLW,197,0.0
PLW.9_1,PLW,1653,0.0
PLW.10_1,PLW,28,0.0
PLW.11_1,PLW,1409,0.0
PLW.12_1,PLW,99,0.0
PLW.13_1,PLW,91,0.0
PLW.14_1,PLW,176,0.0
PLW.15_1,PLW,710,0.0
PLW.16_1,PLW,279,0.0
PNG.1_1,PNG,333772,0.264
PNG.2_1,PNG,322624,0.216
PNG.3_1,PNG,695778,0.775
PNG.4_1,PNG,351090,0.462
PNG.5_1,PNG,582413,0.267
PNG.6_1,PNG,840485,0.448
PNG.7_1,PNG,768349,0.662
PNG.8_1,PNG,142352,0.09
PNG.9_1,PNG,767298,0.771
PNG.10_1,PNG,715803,0.799
PNG.11_1,PNG,691719,0.309
PNG.12_1,PNG,59202,0.26
PNG.13_1,PNG,359655,0.237
PNG.14_1,PNG,811776,0.278
PNG.15_1,PNG,551236,0.974
PNG.16_1,PNG,230262,0.192
PNG.17_1,PNG,248334,0.259
PNG.18_1,PNG,293061,0.235
PNG.19_1,PNG,802876,0.579
PNG.20_1,PNG,336829,0.282
PNG.22_1,PNG,216856,0.279
PNG.21_1,PNG,529938,0.68
POL.1_1,POL,2975546,0.648
POL.2_1,POL,2158491,0.559
POL.3_1,POL,2469842,0.608
POL.4_1,POL,2160418,0.44
POL.5_1,POL,1094006,0.569
POL.6_1,POL,3512421,0.594
POL.7_1,POL,5696660,0.672
POL.8_1,POL,957558,0.446
POL.9_1,POL,2180806,0.476
POL.10_1,POL,1223783,0.56
POL.11_1,POL,2452129,0.668
POL.12_1,POL,4549503,0.818
POL.13_1,POL,1268365,0.421
POL.14_1,POL,1499968,0.539
POL.15_1,POL,3620997,0.543
POL.16_1,POL,1765659,0.592
PRI.1_1,PRI,19368,0.318
PRI.2_1,PRI,40460,0.919
PRI.3_1,PRI,48993,0.848
PRI.4_1,PRI,25291,0.653
PRI.5_1,PRI,21922,0.704
PRI.6_1,PRI,29726,0.747
PRI.7_1,PRI,80413,0.609
PRI.8_1,PRI,19794,0.893
PRI.9_1,PRI,24726,0.803
PRI.10_1,PRI,28190,0.708
PRI.11_1,PRI,164314,0.974
PRI.12_1,PRI,55245,0.719
PRI.13_1,PRI,127364,0.922
PRI.14_1,PRI,30758,0.614
PRI.15_1,PRI,47046,0.795
PRI.16_1,PRI,144117,0.973
PRI.17_1,PRI,22561,1.0
PRI.18_1,PRI,43128,0.808
PRI.19_1,PRI,8224,0.667
PRI.20_1,PRI,15211,0.426
PRI.21_1,PRI,38812,0.814
PRI.22_1,PRI,43525,0.605
PRI.23_1,PRI,18952,0.619
PRI.24_1,PRI,32800,0.584
PRI.25_1,PRI,1684,0.0
PRI.26_1,PRI,39216,0.934
PRI.27_1,PRI,28231,0.873
PRI.28_1,PRI,11453,0.635
PRI.29_1,PRI,16131,0.59
PRI.30_1,PRI,45321,0.803
PRI.31_1,PRI,18992,0.563
PRI.32_1,PRI,81642,0.971
PRI.33_1,PRI,53347,0.923
PRI.34_1,PRI,40784,0.74
PRI.35_1,PRI,17892,0.978
PRI.36_1,PRI,50415,0.875
PRI.37_1,PRI,41296,0.815
PRI.38_1,PRI,15401,0.504
PRI.39_1,PRI,43964,0.791
PRI.40_1,PRI,40321,0.91
PRI.41_1,PRI,24432,0.476
PRI.42_1,PRI,25396,0.314
PRI.43_1,PRI,8285,0.0
PRI.44_1,PRI,39486,0.844
PRI.45_1,PRI,23699,0.886
PRI.46_1,PRI,17830,0.81
PRI.47_1,PRI,36978,0.772
PRI.48_1,PRI,5921,0.0
PRI.49_1,PRI,11278,0.549
PRI.50_1,PRI,74784,0.815
PRI.51_1,PRI,39689,0.748
PRI.52_1,PRI,31979,0.753
PRI.53_1,PRI,27355,0.526
PRI.54_1,PRI,27042,0.809
PRI.55_1,PRI,20038,0.304
PRI.56_1,PRI,17535,0.613
PRI.57_1,PRI,20626,0.701
PRI.58_1,PRI,136982,0.911
PRI.59_1,PRI,23175,0.803
PRI.60_1,PRI,15183,0.794
PRI.61_1,PRI,49878,0.847
PRI.62_1,PRI,23692,0.781
PRI.63_1,PRI,30285,0.716
PRI.64_1,PRI,32304,0.54
PRI.65_1,PRI,303070,0.995
PRI.66_1,PRI,35944,0.659
PRI.67_1,PRI,38940,0.397
PRI.68_1,PRI,24695,0.636
PRI.69_1,PRI,79032,0.958
PRI.70_1,PRI,73231,0.99
PRI.71_1,PRI,64597,0.977
PRI.72_1,PRI,29418,0.357
PRI.73_1,PRI,37136,0.887
PRI.74_1,PRI,49939,0.849
PRI.75_1,PRI,9292,0.697
PRI.76_1,PRI,20749,0.647
PRI.77_1,PRI,31656,0.45
PRI.78_1,PRI,35323,0.715
PRK.1_1,PRK,1637386,0.84
PRK.2_1,PRK,2404659,0.852
PRK.3_1,PRK,3240896,0.855
PRK.4_1,PRK,2064089,0.834
PRK.5_1,PRK,2704678,0.811
PRK.6_1,PRK,431177,0.898
PRK.7_1,PRK,1579445,0.809
PRK.8_1,PRK,59852,0.608
PRK.9_1,PRK,2938622,0.877
PRK.10_1,PRK,4198299,0.877
PRK.11_1,PRK,3544851,0.959
PRK.12_1,PRK,221312,0.868
PRK.13_1,PRK,860817,0.803
PRK.14_1,PRK,384159,0.994
PRT.1_1,PRT,616002,0.668
PRT.2_1,PRT,222267,0.563
PRT.3_1,PRT,126831,0.203
PRT.4_1,PRT,746058,0.729
PRT.5_1,PRT,109627,0.249
PRT.6_1,PRT,162862,0.365
PRT.7_1,PRT,370922,0.369
PRT.8_1,PRT,141875,0.401
PRT.9_1,PRT,472100,0.626
PRT.10_1,PRT,125397,0.199
PRT.11_1,PRT,430887,0.368
PRT.12_1,PRT,2428549,0.916
PRT.13_1,PRT,260721,0.845
PRT.14_1,PRT,96432,0.366
PRT.15_1,PRT,1833981,0.92
PRT.16_1,PRT,402269,0.362
PRT.17_1,PRT,940965,0.903
PRT.18_1,PRT,213853,0.33
PRT.19_1,PRT,168875,0.282
PRT.20_1,PRT,323065,0.224
PRY.1_1,PRY,22924,0.002
PRY.2_1,PRY,959724,0.739
PRY.3_1,PRY,225135,0.805
PRY.4_1,PRY,280807,0.997
PRY.5_1,PRY,91197,0.433
PRY.6_1,PRY,695962,0.454
PRY.7_1,PRY,235461,0.202
PRY.8_1,PRY,331017,0.391
PRY.9_1,PRY,1358616,0.945
PRY.10_1,PRY,316467,0.531
PRY.11_1,PRY,373594,0.519
PRY.12_1,PRY,274665,0.332
PRY.13_1,PRY,770299,0.506
PRY.14_1,PRY,151002,0.475
PRY.15_1,PRY,92386,0.35
PRY.16_1,PRY,143457,0.173
PRY.17_1,PRY,167828,0.365
PRY.18_1,PRY,539939,0.238
PSE.1_1,PSE,2010650,0.996
PSE.2_1,PSE,3611656,0.92
PYF.1_1,PYF,7681,0.0
PYF.2_1,PYF,235699,0.817
PYF.3_1,PYF,7127,0.0
PYF.4_1,PYF,40052,0.463
PYF.5_1,PYF,16496,0.0
QAT.1_1,QAT,1162235,0.998
QAT.2_1,QAT,36500,0.577
QAT.3_1,QAT,294519,0.854
QAT.4_1,QAT,217875,0.829
QAT.5_1,QAT,952528,0.908
QAT.6_1,QAT,10510,0.529
QAT.7_1,QAT,78815,0.829
REU.1_1,REU,144008,0.824
REU.2_1,REU,327933,0.967
REU.3_1,REU,201617,0.866
REU.4_1,REU,322283,0.867
ROU.1_1,ROU,331436,0.452
ROU.2_1,ROU,418492,0.503
ROU.3_1,ROU,592934,0.489
ROU.4_1,ROU,573859,0.473
ROU.5_1,ROU,574403,0.487
ROU.6_1,ROU,277812,0.357
ROU.7_1,ROU,385495,0.384
ROU.9_1,ROU,300549,0.587
ROU.8_1,ROU,548147,0.677
ROU.10_1,ROU,1878724,0.999
ROU.11_1,ROU,431003,0.385
ROU.12_1,ROU,281515,0.372
ROU.13_1,ROU,261122,0.402
ROU.14_1,ROU,715188,0.715
ROU.15_1,ROU,656509,0.744
ROU.16_1,ROU,202839,0.382
ROU.17_1,ROU,499162,0.405
ROU.18_1,ROU,632997,0.548
ROU.19_1,ROU,513181,0.623
ROU.20_1,ROU,272001,0.286
ROU.21_1,ROU,324075,0.347
ROU.22_1,ROU,304743,0.424
ROU.23_1,ROU,371533,0.596
ROU.25_1,ROU,263738,0.399
ROU.24_1,ROU,761526,0.561
ROU.26_1,ROU,460969,0.809
ROU.27_1,ROU,466632,0.496
ROU.28_1,ROU,243660,0.432
ROU.29_1,ROU,541421,0.496
ROU.30_1,ROU,429182,0.453
ROU.31_1,ROU,401788,0.324
ROU.32_1,ROU,733317,0.623
ROU.33_1,ROU,214777,0.307
ROU.34_1,ROU,336567,0.4
ROU.35_1,ROU,388553,0.598
ROU.36_1,ROU,602815,0.389
ROU.37_1,ROU,363863,0.415
ROU.38_1,ROU,703963,0.593
ROU.39_1,ROU,163080,0.32
ROU.40_1,ROU,340079,0.331
ROU.41_1,ROU,343623,0.322
ROU.42_1,ROU,317158,0.389
RUS.1_1,RUS,523672,0.729
RUS.2_1,RUS,2178822,0.701
RUS.3_1,RUS,753954,0.668
RUS.4_1,RUS,1037042,0.692
RUS.5_1,RUS,1025865,0.791
RUS.6_1,RUS,4167908,0.724
RUS.7_1,RUS,1630808,0.686
RUS.8_1,RUS,1144659,0.748
RUS.9_1,RUS,927422,0.685
RUS.10_1,RUS,1505705,0.85
RUS.11_1,RUS,3376021,0.803
RUS.12_1,RUS,39694,0.25
RUS.13_1,RUS,1207618,0.648
RUS.14_1,RUS,5312620,0.982
RUS.15_1,RUS,3434430,0.754
RUS.16_1,RUS,220200,0.54
RUS.17_1,RUS,507187,0.937
RUS.18_1,RUS,2283281,0.783
RUS.19_1,RUS,991465,0.807
RUS.20_1,RUS,809001,0.775
RUS.21_1,RUS,995413,0.779
RUS.22_1,RUS,292381,0.735
RUS.23_1,RUS,1053518,0.719
RUS.24_1,RUS,297227,0.733
RUS.25_1,RUS,687619,0.826
RUS.26_1,RUS,567751,0.639
RUS.27_1,RUS,2581420,0.811
RUS.28_1,RUS,1288688,0.793
RUS.29_1,RUS,331369,0.674
RUS.30_1,RUS,1695650,0.722
RUS.31_1,RUS,1110166,0.647
RUS.32_1,RUS,738122,0.612
RUS.33_1,RUS,597840,0.692
RUS.34_1,RUS,5512449,0.781
RUS.35_1,RUS,2833576,0.776
RUS.36_1,RUS,756145,0.596
RUS.37_1,RUS,1032688,0.672
RUS.38_1,RUS,2255411,0.688
RUS.39_1,RUS,1107510,0.708
RUS.40_1,RUS,119947,0.597
RUS.41_1,RUS,694549,0.667
RUS.42_1,RUS,817797,0.661
RUS.43_1,RUS,11702888,0.999
RUS.44_1,RUS,9401482,0.815
RUS.45_1,RUS,684010,0.808
RUS.46_1,RUS,37309,0.663
RUS.47_1,RUS,3120727,0.788
RUS.48_1,RUS,662585,0.87
RUS.49_1,RUS,563921,0.665
RUS.50_1,RUS,2810137,0.836
RUS.51_1,RUS,1824637,0.779
RUS.52_1,RUS,704362,0.728
RUS.53_1,RUS,1846412,0.722
RUS.54_1,RUS,1294147,0.742
RUS.55_1,RUS,2465990,0.722
RUS.56_1,RUS,1849662,0.773
RUS.57_1,RUS,548673,0.62
RUS.58_1,RUS,4064692,0.784
RUS.59_1,RUS,1064855,0.653
RUS.60_1,RUS,911135,0.703
RUS.61_1,RUS,429853,0.669
RUS.62_1,RUS,3144941,0.832
RUS.63_1,RUS,2376228,0.749
RUS.64_1,RUS,899099,0.734
RUS.65_1,RUS,2831145,0.763
RUS.66_1,RUS,4138007,0.801
RUS.67_1,RUS,1001048,0.704
RUS.68_1,RUS,3990402,0.771
RUS.69_1,RUS,1077365,0.806
RUS.70_1,RUS,1287705,0.706
RUS.71_1,RUS,318066,0.695
RUS.72_1,RUS,1241073,0.657
RUS.73_1,RUS,1611531,0.761
RUS.74_1,RUS,1479845,0.757
RUS.75_1,RUS,1212643,0.706
RUS.76_1,RUS,1279614,0.722
RUS.77_1,RUS,2471835,0.779
RUS.78_1,RUS,1114742,0.733
RUS.79_1,RUS,2316064,0.736
RUS.80_1,RUS,570856,0.714
RUS.81_1,RUS,1206082,0.809
RUS.82_1,RUS,151285,0.624
RUS.83_1,RUS,1076707,0.666
RWA.1_1,RWA,1929421,0.94
RWA.2_1,RWA,3394774,0.936
RWA.3_1,RWA,4404818,0.915
RWA.4_1,RWA,3065107,0.953
RWA.5_1,RWA,1903210,0.994
SAU.1_1,SAU,2140009,0.58
SAU.2_1,SAU,404354,0.55
SAU.3_1,SAU,417100,0.848
SAU.4_1,SAU,487118,0.771
SAU.5_1,SAU,2555591,0.818
SAU.6_1,SAU,1382107,0.677
SAU.7_1,SAU,10795824,0.911
SAU.8_1,SAU,3738487,0.865
SAU.9_1,SAU,575339,0.544
SAU.10_1,SAU,1396234,0.626
SAU.11_1,SAU,10213000,0.9
SAU.12_1,SAU,778734,0.823
SAU.13_1,SAU,1093273,0.814
SDN.1_1,SDN,4722761,0.69
SDN.2_1,SDN,1966713,0.682
SDN.3_1,SDN,1401758,0.827
SDN.4_1,SDN,678187,0.607
SDN.5_1,SDN,2834040,0.714
SDN.6_1,SDN,2555388,0.833
SDN.7_1,SDN,8770451,0.963
SDN.8_1,SDN,4284336,0.766
SDN.9_1,SDN,3319206,0.474
SDN.10_1,SDN,1045228,0.715
SDN.11_1,SDN,2834448,0.875
SDN.12_1,SDN,1761913,0.742
SDN.13_1,SDN,2024797,0.7
SDN.14_1,SDN,5737974,0.768
SDN.15_1,SDN,961912,0.595
SDN.16_1,SDN,820039,0.693
SDN.17_1,SDN,2067987,0.455
SDN.18_1,SDN,2827346,0.654
SEN.1_1,SEN,4153693,0.993
SEN.2_1,SEN,2107589,0.836
SEN.3_1,SEN,994762,0.504
SEN.4_1,SEN,800788,0.334
SEN.5_1,SEN,1351835,0.571
SEN.6_1,SEN,218875,0.438
SEN.7_1,SEN,934610,0.538
SEN.8_1,SEN,1209654,0.474
SEN.9_1,SEN,804918,0.603
SEN.10_1,SEN,1260089,0.652
SEN.11_1,SEN,642140,0.421
SEN.12_1,SEN,974003,0.504
SEN.13_1,SEN,2492967,0.781
SEN.14_1,SEN,768984,0.666
SGP.1_1,SGP,1188370,1.0
SGP.2_1,SGP,913275,0.998
SGP.3_1,SGP,960835,1.0
SGP.4_1,SGP,1591879,1.0
SGP.5_1,SGP,1430118,1.0
SHN.1_1,SHN,972,0.0
SHN.2_1,SHN,3868,0.0
SHN.3_1,SHN,354,0.0
SJM.1_1,SJM,42,0.0
SJM.2_1,SJM,2811,0.0
SLB.1_1,SLB,33281,0.0
SLB.2_1,SLB,39246,0.0
SLB.3_1,SLB,176984,0.155
SLB.4_1,SLB,119828,0.998
SLB.5_1,SLB,37213,0.0
SLB.6_1,SLB,59405,0.0
SLB.7_1,SLB,161885,0.111
SLB.8_1,SLB,4447,0.0
SLB.9_1,SLB,24873,0.0
SLB.10_1,SLB,101619,0.118
SLE.1_1,SLE,1876156,0.506
SLE.2_1,SLE,3040175,0.462
SLE.3_1,SLE,2039257,0.441
SLE.4_1,SLE,2206210,0.99
SLV.1_1,SLV,397208,0.762
SLV.2_1,SLV,156130,0.478
SLV.3_1,SLV,211475,0.358
SLV.4_1,SLV,294581,0.851
SLV.5_1,SLV,830386,0.855
SLV.6_1,SLV,377978,0.754
SLV.7_1,SLV,218131,0.226
SLV.8_1,SLV,181753,0.338
SLV.9_1,SLV,451954,0.683
SLV.10_1,SLV,1634847,0.972
SLV.11_1,SLV,181292,0.593
SLV.12_1,SLV,589695,0.778
SLV.13_1,SLV,525219,0.822
SLV.14_1,SLV,372447,0.609
SMR.1_1,SMR,1569,0.802
SMR.2_1,SMR,6731,0.904
SMR.3_1,SMR,1138,0.314
SMR.4_1,SMR,3862,0.917
SMR.5_1,SMR,1109,0.0
SMR.6_1,SMR,2630,0.842
SMR.7_1,SMR,1026,0.0
SMR.8_1,SMR,3767,0.872
SMR.9_1,SMR,10874,0.914
SOM.1_1,SOM,585899,0.821
SOM.2_1,SOM,586227,0.732
SOM.3_1,SOM,4069526,0.997
SOM.4_1,SOM,733029,0.779
SOM.5_1,SOM,1179027,0.745
SOM.6_1,SOM,629235,0.724
SOM.7_1,SOM,615807,0.706
SOM.8_1,SOM,626376,0.731
SOM.9_1,SOM,453846,0.731
SOM.10_1,SOM,962517,0.871
SOM.11_1,SOM,700785,0.774
SOM.12_1,SOM,237940,0.81
SOM.13_1,SOM,579705,0.818
SOM.14_1,SOM,1335716,0.703
SOM.15_1,SOM,2919719,0.828
SOM.16_1,SOM,285559,0.738
SOM.17_1,SOM,866787,0.676
SOM.18_1,SOM,1955877,0.918
SPM.1_1,SPM,1366,0.0
SPM.2_1,SPM,4235,0.0
SRB.1_1,SRB,99124,0.438
SRB.2_1,SRB,164386,0.312
SRB.3_1,SRB,1871168,0.893
SRB.4_1,SRB,187013,0.51
SRB.5_1,SRB,661303,0.766
SRB.6_1,SRB,311084,0.575
SRB.7_1,SRB,153264,0.426
SRB.8_1,SRB,205432,0.275
SRB.9_1,SRB,204028,0.569
SRB.10_1,SRB,401912,0.727
SRB.11_1,SRB,152668,0.52
SRB.12_1,SRB,75105,0.556
SRB.13_1,SRB,179332,0.554
SRB.14_1,SRB,195002,0.476
SRB.15_1,SRB,218451,0.467
SRB.16_1,SRB,339970,0.691
SRB.17_1,SRB,175748,0.7
SRB.18_1,SRB,123947,0.515
SRB.19_1,SRB,180469,0.502
SRB.20_1,SRB,323809,0.595
SRB.21_1,SRB,294118,0.657
SRB.22_1,SRB,76523,0.425
SRB.23_1,SRB,96207,0.521
SRB.24_1,SRB,158248,0.511
SRB.25_1,SRB,253177,0.528
SSD.1_1,SSD,1113503,0.696
SSD.2_1,SSD,5489150,0.894
SSD.3_1,SSD,1160392,0.577
SSD.4_1,SSD,480264,0.455
SSD.5_1,SSD,436028,0.146
SSD.6_1,SSD,563391,0.437
SSD.7_1,SSD,889470,0.606
SSD.8_1,SSD,613296,0.211
SSD.9_1,SSD,120675,0.877
SSD.10_1,SSD,546362,0.686
STP.1_1,STP,8165,0.0
STP.2_1,STP,232022,0.874
SUR.1_1,SUR,11261,0.0
SUR.2_1,SUR,48660,0.601
SUR.3_1,SUR,15694,0.352
SUR.4_1,SUR,18646,0.689
SUR.5_1,SUR,28424,0.437
SUR.6_1,SUR,41455,0.29
SUR.7_1,SUR,238990,0.98
SUR.8_1,SUR,17723,0.171
SUR.9_1,SUR,38604,0.021
SUR.10_1,SUR,175109,0.866
SVK.1_1,SVK,685460,0.454
SVK.2_1,SVK,654936,0.815
SVK.3_1,SVK,847184,0.544
SVK.4_1,SVK,683156,0.482
SVK.5_1,SVK,874716,0.49
SVK.6_1,SVK,600891,0.552
SVK.7_1,SVK,579842,0.489
SVK.8_1,SVK,708769,0.556
SVN.1_1,SVN,203912,0.598
