gid,alpha3,totalPopulation,fractionUrban
MEX.7.7_2,MEX,16590,0.765
MEX.7.8_2,MEX,3652,0.0
MEX.7.9_2,MEX,61601,0.582
MEX.7.10_2,MEX,83649,0.923
MEX.7.11_2,MEX,11867,0.0
MEX.7.12_2,MEX,2748,0.0
MEX.7.13_2,MEX,2586,0.0
MEX.7.14_2,MEX,12280,0.0
MEX.7.15_2,MEX,2142,0.0
MEX.7.16_2,MEX,2353,0.0
MEX.7.17_2,MEX,118298,0.711
MEX.7.18_2,MEX,241505,0.988
MEX.7.19_2,MEX,10925,0.845
MEX.7.20_2,MEX,85231,0.886
MEX.7.21_2,MEX,7142,0.035
MEX.7.22_2,MEX,27941,0.928
MEX.7.23_2,MEX,14136,0.379
MEX.7.24_2,MEX,45521,0.716
MEX.7.25_2,MEX,144774,0.981
MEX.7.26_2,MEX,4327,0.0
MEX.7.27_2,MEX,104492,0.864
MEX.7.28_2,MEX,81524,0.959
MEX.7.29_2,MEX,3053,0.0
MEX.7.30_2,MEX,774688,0.973
MEX.7.31_2,MEX,26883,0.913
MEX.7.32_2,MEX,52209,0.913
MEX.7.33_2,MEX,114712,0.554
MEX.7.34_2,MEX,8874,0.6
MEX.7.35_2,MEX,905259,0.987
MEX.7.36_2,MEX,25282,0.002
MEX.7.37_2,MEX,7809,0.788
MEX.7.38_2,MEX,15759,0.82
MEX.8.1_2,MEX,41798,0.764
MEX.8.2_2,MEX,177947,0.934
MEX.8.3_2,MEX,24622,0.649
MEX.8.4_2,MEX,24374,0.671
MEX.8.5_2,MEX,31818,0.622
MEX.8.6_2,MEX,7888,0.0
MEX.8.7_2,MEX,224383,0.891
MEX.8.8_2,MEX,11523,0.527
MEX.8.9_2,MEX,163829,0.915
MEX.8.10_2,MEX,152707,0.984
MEX.9.1_2,MEX,644503,1.0
MEX.9.2_2,MEX,353831,1.0
MEX.9.3_2,MEX,353698,1.0
MEX.9.4_2,MEX,534800,1.0
MEX.9.5_2,MEX,170042,0.996
MEX.9.6_2,MEX,468528,1.0
MEX.9.7_2,MEX,1027986,1.0
MEX.9.8_2,MEX,328996,1.0
MEX.9.9_2,MEX,1575051,1.0
MEX.9.10_2,MEX,213328,0.999
MEX.9.11_2,MEX,336374,1.0
MEX.9.12_2,MEX,123030,0.977
MEX.9.13_2,MEX,323590,0.998
MEX.9.14_2,MEX,592249,0.989
MEX.9.15_2,MEX,365667,1.0
MEX.9.16_2,MEX,367212,0.995
MEX.10.1_2,MEX,38653,0.368
MEX.10.2_2,MEX,5806,0.0
MEX.10.3_2,MEX,5512,0.0
MEX.10.4_2,MEX,41333,0.303
MEX.10.5_2,MEX,642259,0.891
MEX.10.6_2,MEX,16650,0.513
MEX.10.7_2,MEX,13405,0.0
MEX.10.8_2,MEX,481761,0.85
MEX.10.9_2,MEX,41741,0.488
MEX.10.10_2,MEX,11963,0.0
MEX.10.11_2,MEX,6021,0.0
MEX.10.12_2,MEX,7844,0.0
MEX.10.13_2,MEX,209378,0.847
MEX.10.14_2,MEX,37375,0.724
MEX.10.15_2,MEX,42165,0.0
MEX.10.16_2,MEX,14806,0.0
MEX.10.17_2,MEX,22740,0.286
MEX.10.18_2,MEX,32249,0.404
MEX.10.19_2,MEX,13861,0.0
MEX.10.20_2,MEX,6718,0.0
MEX.10.21_2,MEX,14073,0.398
MEX.10.22_2,MEX,12812,0.441
MEX.10.23_2,MEX,30519,0.431
MEX.10.24_2,MEX,59541,0.483
MEX.10.25_2,MEX,16413,0.398
MEX.10.26_2,MEX,3827,0.0
MEX.10.27_2,MEX,23503,0.25
MEX.10.28_2,MEX,7071,0.0
MEX.10.29_2,MEX,15003,0.0
MEX.10.30_2,MEX,2708,0.0
MEX.10.31_2,MEX,2623,0.0
MEX.10.32_2,MEX,8697,0.0
MEX.10.33_2,MEX,66302,0.575
MEX.10.34_2,MEX,7831,0.0
MEX.10.35_2,MEX,31439,0.0
MEX.10.36_2,MEX,14285,0.427
MEX.10.37_2,MEX,33631,0.615
MEX.10.38_2,MEX,11544,0.0
MEX.10.39_2,MEX,25263,0.756
MEX.11.1_2,MEX,113556,0.399
MEX.11.2_2,MEX,144826,0.653
MEX.11.3_2,MEX,87766,0.569
MEX.11.4_2,MEX,119117,0.668
MEX.11.5_2,MEX,7657,0.0
MEX.11.6_2,MEX,520791,0.931
MEX.11.7_2,MEX,85516,0.585
MEX.11.8_2,MEX,15489,0.383
MEX.11.9_2,MEX,116817,0.783
MEX.11.10_2,MEX,37821,0.753
MEX.11.11_2,MEX,31439,0.326
MEX.11.12_2,MEX,200505,0.508
MEX.11.13_2,MEX,213478,0.819
MEX.11.14_2,MEX,27107,0.271
MEX.11.15_2,MEX,657216,0.896
MEX.11.16_2,MEX,50986,0.818
MEX.11.17_2,MEX,68818,0.155
MEX.11.18_2,MEX,1518235,0.957
MEX.11.19_2,MEX,49702,0.378
MEX.11.20_2,MEX,65227,0.889
MEX.11.21_2,MEX,30730,0.306
MEX.11.22_2,MEX,201036,0.426
MEX.11.23_2,MEX,15446,0.416
MEX.11.24_2,MEX,89993,0.728
MEX.11.25_2,MEX,77585,0.404
MEX.11.26_2,MEX,315296,0.787
MEX.11.27_2,MEX,127191,0.678
MEX.11.28_2,MEX,49501,0.195
MEX.11.29_2,MEX,145981,0.383
MEX.11.30_2,MEX,118620,0.737
MEX.11.31_2,MEX,105070,0.628
MEX.11.32_2,MEX,160184,0.578
MEX.11.33_2,MEX,223642,0.533
MEX.11.34_2,MEX,7027,0.0
MEX.11.35_2,MEX,97147,0.641
MEX.11.36_2,MEX,8713,0.0
MEX.11.37_2,MEX,244541,0.767
MEX.11.38_2,MEX,16094,0.609
MEX.11.39_2,MEX,47418,0.574
MEX.11.40_2,MEX,24973,0.437
MEX.11.41_2,MEX,80792,0.911
MEX.11.42_2,MEX,191041,0.556
MEX.11.43_2,MEX,25732,0.322
MEX.11.44_2,MEX,76436,0.793
MEX.11.45_2,MEX,15607,0.0
MEX.11.46_2,MEX,96705,0.474
MEX.12.1_2,MEX,880246,0.913
MEX.12.2_2,MEX,42773,0.0
MEX.12.3_2,MEX,31506,0.0
MEX.12.4_2,MEX,46018,0.436
MEX.12.5_2,MEX,25039,0.0
MEX.12.6_2,MEX,8597,0.582
MEX.12.7_2,MEX,14759,0.557
MEX.12.8_2,MEX,38961,0.607
MEX.12.9_2,MEX,10619,0.0
MEX.12.10_2,MEX,7306,0.0
MEX.12.11_2,MEX,33956,0.0
MEX.12.12_2,MEX,75312,0.501
MEX.12.13_2,MEX,80500,0.347
MEX.12.14_2,MEX,18055,0.301
MEX.12.15_2,MEX,18346,0.674
MEX.12.16_2,MEX,15554,0.54
MEX.12.17_2,MEX,157689,0.58
MEX.12.18_2,MEX,299352,0.892
MEX.12.19_2,MEX,15298,0.0
MEX.12.20_2,MEX,25312,0.0
MEX.12.21_2,MEX,18177,0.0
MEX.12.22_2,MEX,17795,0.457
MEX.12.23_2,MEX,17790,0.467
MEX.12.24_2,MEX,23728,0.23
MEX.12.25_2,MEX,81778,0.405
MEX.12.26_2,MEX,50179,0.245
MEX.12.27_2,MEX,32773,0.39
MEX.12.28_2,MEX,8465,0.0
MEX.12.29_2,MEX,18440,0.302
MEX.12.30_2,MEX,11150,0.0
MEX.12.31_2,MEX,25996,0.208
MEX.12.32_2,MEX,60123,0.634
MEX.12.33_2,MEX,25131,0.626
MEX.12.34_2,MEX,7432,0.0
MEX.12.35_2,MEX,45201,0.203
MEX.12.36_2,MEX,17622,0.423
MEX.12.37_2,MEX,46431,0.499
MEX.12.38_2,MEX,150054,0.877
MEX.12.39_2,MEX,13275,0.0
MEX.12.40_2,MEX,12961,0.395
MEX.12.41_2,MEX,8296,0.0
MEX.12.42_2,MEX,19734,0.583
MEX.12.43_2,MEX,30293,0.504
MEX.12.44_2,MEX,9393,0.0
MEX.12.45_2,MEX,30465,0.162
MEX.12.46_2,MEX,30977,0.427
MEX.12.47_2,MEX,37745,0.0
MEX.12.48_2,MEX,16213,0.544
MEX.12.49_2,MEX,23235,0.457
MEX.12.50_2,MEX,23970,0.276
MEX.12.51_2,MEX,14110,0.478
MEX.12.52_2,MEX,31424,0.415
MEX.12.53_2,MEX,78235,0.575
MEX.12.54_2,MEX,8280,0.0
MEX.12.55_2,MEX,53838,0.656
MEX.12.56_2,MEX,14184,0.462
MEX.12.57_2,MEX,44531,0.887
MEX.12.58_2,MEX,42448,0.203
MEX.12.59_2,MEX,50802,0.431
MEX.12.60_2,MEX,60648,0.372
MEX.12.61_2,MEX,34167,0.0
MEX.12.62_2,MEX,128199,0.742
MEX.12.63_2,MEX,53689,0.18
MEX.12.64_2,MEX,77332,0.522
MEX.12.65_2,MEX,65776,0.467
MEX.12.66_2,MEX,37515,0.243
MEX.12.67_2,MEX,15965,0.0
MEX.12.68_2,MEX,50030,0.764
MEX.12.69_2,MEX,28341,0.213
MEX.12.70_2,MEX,12979,0.0
MEX.12.71_2,MEX,13847,0.0
MEX.12.72_2,MEX,8924,0.0
MEX.12.73_2,MEX,111656,0.674
MEX.12.74_2,MEX,26683,0.509
MEX.12.75_2,MEX,14378,0.36
MEX.12.76_2,MEX,8466,0.673
MEX.12.77_2,MEX,35950,0.522
MEX.12.78_2,MEX,13363,0.0
MEX.12.79_2,MEX,151897,0.872
MEX.12.80_2,MEX,21471,0.0
MEX.12.81_2,MEX,29478,0.557
MEX.13.1_2,MEX,28281,0.266
MEX.13.2_2,MEX,58639,0.666
MEX.13.3_2,MEX,76428,0.85
MEX.13.4_2,MEX,12248,0.0
MEX.13.5_2,MEX,23012,0.655
MEX.13.6_2,MEX,26593,0.338
MEX.13.7_2,MEX,15288,0.521
MEX.13.8_2,MEX,58694,0.665
MEX.13.9_2,MEX,37114,0.922
MEX.13.10_2,MEX,26020,0.464
MEX.13.11_2,MEX,45283,0.846
MEX.13.12_2,MEX,38312,0.315
MEX.13.13_2,MEX,23261,0.295
MEX.13.14_2,MEX,26611,0.0
MEX.13.15_2,MEX,16814,0.0
MEX.13.16_2,MEX,30451,0.217
MEX.13.17_2,MEX,24874,0.388
MEX.13.18_2,MEX,66415,0.596
MEX.13.19_2,MEX,24998,0.66
MEX.13.20_2,MEX,4016,0.0
MEX.13.21_2,MEX,18409,0.739
MEX.13.22_2,MEX,16297,0.07
MEX.13.23_2,MEX,48472,0.856
MEX.13.24_2,MEX,24338,0.0
MEX.13.25_2,MEX,29635,0.291
MEX.13.26_2,MEX,17456,0.161
MEX.13.27_2,MEX,31330,0.186
MEX.13.28_2,MEX,166999,0.818
MEX.13.29_2,MEX,62100,0.333
MEX.13.30_2,MEX,125095,0.692
MEX.13.31_2,MEX,17414,0.327
MEX.13.32_2,MEX,14947,0.629
MEX.13.33_2,MEX,4527,0.0
MEX.13.34_2,MEX,13965,0.0
MEX.13.35_2,MEX,13429,0.043
MEX.13.36_2,MEX,17151,0.0
MEX.13.37_2,MEX,29629,0.175
MEX.13.38_2,MEX,196617,0.977
MEX.13.39_2,MEX,11550,0.144
MEX.13.40_2,MEX,19982,0.842
MEX.13.41_2,MEX,61114,0.633
MEX.13.42_2,MEX,15379,0.36
MEX.13.43_2,MEX,9002,0.0
MEX.13.44_2,MEX,21011,0.0
MEX.13.45_2,MEX,13132,0.131
MEX.13.46_2,MEX,269697,0.979
MEX.13.47_2,MEX,7096,0.0
MEX.13.48_2,MEX,25092,0.0
MEX.13.49_2,MEX,31446,0.776
MEX.13.50_2,MEX,12981,0.0
MEX.13.51_2,MEX,38388,0.567
MEX.13.52_2,MEX,23947,0.276
MEX.13.53_2,MEX,51734,0.461
MEX.13.54_2,MEX,46790,0.81
MEX.13.55_2,MEX,22826,0.272
MEX.13.56_2,MEX,39173,0.876
MEX.13.57_2,MEX,21025,0.288
MEX.13.58_2,MEX,23366,0.422
MEX.13.59_2,MEX,49073,0.446
MEX.13.60_2,MEX,23762,0.289
MEX.13.61_2,MEX,69121,0.859
MEX.13.62_2,MEX,39811,0.0
MEX.13.63_2,MEX,115907,0.875
MEX.13.64_2,MEX,13978,0.576
MEX.13.65_2,MEX,15881,0.788
MEX.13.66_2,MEX,68658,0.923
MEX.13.67_2,MEX,18826,0.0
MEX.13.68_2,MEX,182787,0.984
MEX.13.69_2,MEX,24064,0.964
MEX.13.70_2,MEX,13169,0.0
MEX.13.71_2,MEX,14950,0.895
MEX.13.72_2,MEX,50060,0.247
MEX.13.73_2,MEX,36750,0.948
MEX.13.74_2,MEX,14697,0.864
MEX.13.75_2,MEX,145771,0.889
MEX.13.76_2,MEX,179460,0.929
MEX.13.77_2,MEX,16043,0.725
MEX.13.78_2,MEX,25718,0.492
MEX.13.79_2,MEX,9876,0.0
MEX.13.80_2,MEX,32036,0.568
MEX.13.81_2,MEX,49123,0.737
MEX.13.82_2,MEX,19635,0.961
MEX.13.83_2,MEX,51003,0.397
MEX.13.84_2,MEX,54168,0.547
MEX.14.1_2,MEX,27629,0.568
MEX.14.2_2,MEX,28294,0.876
MEX.14.3_2,MEX,26094,0.734
MEX.14.4_2,MEX,7019,0.0
MEX.14.5_2,MEX,18478,0.832
MEX.14.6_2,MEX,71085,0.642
MEX.14.7_2,MEX,93976,0.775
MEX.14.8_2,MEX,8286,0.792
MEX.14.9_2,MEX,6851,0.0
MEX.14.10_2,MEX,4915,0.0
MEX.14.11_2,MEX,73585,0.658
MEX.14.12_2,MEX,10217,0.625
MEX.14.13_2,MEX,72265,0.809
MEX.14.14_2,MEX,48316,0.569
MEX.14.15_2,MEX,15467,0.577
MEX.14.16_2,MEX,9957,0.0
MEX.14.17_2,MEX,9683,0.0
MEX.14.18_2,MEX,5096,0.0
MEX.14.19_2,MEX,27873,0.518
MEX.14.20_2,MEX,63217,0.908
MEX.14.21_2,MEX,4836,0.0
MEX.14.22_2,MEX,7563,0.0
MEX.14.23_2,MEX,49486,0.906
MEX.14.24_2,MEX,32080,0.58
MEX.14.25_2,MEX,23100,0.782
MEX.14.26_2,MEX,7744,0.751
MEX.14.27_2,MEX,21418,0.0
MEX.14.28_2,MEX,2704,0.0
MEX.14.29_2,MEX,22556,0.376
MEX.14.30_2,MEX,26884,0.528
MEX.14.31_2,MEX,2600,0.0
MEX.14.32_2,MEX,23633,0.645
MEX.14.33_2,MEX,30170,0.891
MEX.14.34_2,MEX,6677,0.0
MEX.14.35_2,MEX,162419,0.988
MEX.14.36_2,MEX,64694,0.566
MEX.14.37_2,MEX,23108,0.754
MEX.14.38_2,MEX,17825,0.868
MEX.14.39_2,MEX,5301,0.0
MEX.14.40_2,MEX,1389816,1.0
MEX.14.41_2,MEX,14220,0.374
MEX.14.42_2,MEX,8016,0.0
MEX.14.43_2,MEX,11210,0.551
MEX.14.44_2,MEX,71119,0.787
MEX.14.45_2,MEX,23351,0.338
MEX.14.46_2,MEX,41140,0.773
MEX.14.47_2,MEX,28633,0.758
MEX.14.48_2,MEX,22836,0.457
MEX.14.49_2,MEX,12212,0.051
MEX.14.50_2,MEX,53796,0.672
MEX.14.51_2,MEX,16924,0.752
MEX.14.52_2,MEX,6775,0.0
MEX.14.53_2,MEX,80260,0.581
MEX.14.54_2,MEX,23540,0.334
MEX.14.55_2,MEX,4563,0.0
MEX.14.56_2,MEX,195304,0.705
MEX.14.57_2,MEX,27524,0.786
MEX.14.58_2,MEX,13723,0.613
MEX.14.59_2,MEX,17138,0.647
MEX.14.60_2,MEX,7143,0.0
MEX.14.61_2,MEX,23689,0.0
MEX.14.62_2,MEX,4515,0.0
MEX.14.63_2,MEX,113871,0.91
MEX.14.64_2,MEX,37621,0.549
MEX.14.65_2,MEX,14807,0.557
MEX.14.66_2,MEX,61762,0.67
MEX.14.67_2,MEX,257170,0.949
MEX.14.68_2,MEX,10530,0.0
MEX.14.69_2,MEX,3752,0.0
MEX.14.70_2,MEX,8333,0.772
MEX.14.71_2,MEX,19960,0.273
MEX.14.72_2,MEX,22848,0.567
MEX.14.73_2,MEX,84967,0.805
MEX.14.74_2,MEX,11019,0.587
MEX.14.75_2,MEX,20709,0.862
MEX.14.76_2,MEX,4705,0.0
MEX.14.77_2,MEX,4229,0.0
MEX.14.78_2,MEX,33175,0.507
MEX.14.79_2,MEX,40936,0.766
MEX.14.80_2,MEX,621412,0.997
MEX.14.81_2,MEX,5336,0.0
MEX.14.82_2,MEX,4474,0.0
MEX.14.83_2,MEX,2895,0.0
MEX.14.84_2,MEX,41601,0.962
MEX.14.85_2,MEX,94264,0.824
MEX.14.86_2,MEX,13684,0.595
MEX.14.87_2,MEX,46972,0.505
MEX.14.88_2,MEX,23368,0.342
MEX.14.89_2,MEX,20757,0.748
MEX.14.90_2,MEX,4589,0.0
MEX.14.91_2,MEX,21126,0.54
MEX.14.92_2,MEX,8430,0.655
MEX.14.93_2,MEX,50479,0.597
MEX.14.94_2,MEX,13406,0.0
MEX.14.95_2,MEX,170361,0.809
MEX.14.96_2,MEX,50333,0.753
MEX.14.97_2,MEX,12056,0.0
MEX.14.98_2,MEX,26361,0.707
MEX.14.99_2,MEX,618160,0.943
MEX.14.100_2,MEX,12136,0.0
MEX.14.101_2,MEX,34115,0.253
MEX.14.102_2,MEX,516634,0.989
MEX.14.103_2,MEX,7396,0.0
MEX.14.104_2,MEX,8714,0.0
MEX.14.105_2,MEX,5470,0.0
MEX.14.106_2,MEX,27978,0.576
MEX.14.107_2,MEX,5444,0.0
MEX.14.108_2,MEX,7925,0.0
MEX.14.109_2,MEX,42219,0.808
MEX.14.110_2,MEX,22246,0.429
MEX.14.111_2,MEX,16872,0.659
MEX.14.112_2,MEX,8561,0.657
MEX.14.113_2,MEX,7415,0.679
MEX.14.114_2,MEX,21770,0.453
MEX.14.115_2,MEX,7112,0.0
MEX.14.116_2,MEX,23518,0.822
MEX.14.117_2,MEX,14398,0.463
MEX.14.118_2,MEX,26074,0.608
MEX.14.119_2,MEX,35310,0.644
MEX.14.120_2,MEX,1269501,0.985
MEX.14.121_2,MEX,36387,0.778
MEX.14.122_2,MEX,8274,0.0
MEX.14.123_2,MEX,22053,0.148
MEX.14.124_2,MEX,101453,0.964
MEX.14.125_2,MEX,82784,0.612
MEX.15.1_2,MEX,76866,0.523
MEX.15.2_2,MEX,198463,0.985
MEX.15.3_2,MEX,56631,0.237
MEX.15.4_2,MEX,17628,0.433
MEX.15.5_2,MEX,191123,0.784
MEX.15.6_2,MEX,14414,0.969
MEX.15.7_2,MEX,29086,0.501
MEX.15.8_2,MEX,30555,0.0
MEX.15.9_2,MEX,55684,0.931
MEX.15.10_2,MEX,34018,0.894
MEX.15.11_2,MEX,68779,0.983
MEX.15.12_2,MEX,13457,0.99
MEX.15.13_2,MEX,499042,0.997
MEX.15.14_2,MEX,125198,0.903
MEX.15.15_2,MEX,36063,0.958
MEX.15.16_2,MEX,34380,0.385
MEX.15.17_2,MEX,14172,0.915
MEX.15.18_2,MEX,64197,0.941
MEX.15.19_2,MEX,42664,0.992
MEX.15.20_2,MEX,350928,0.994
MEX.15.21_2,MEX,38078,0.603
MEX.15.22_2,MEX,14399,0.957
MEX.15.23_2,MEX,28890,0.988
MEX.15.24_2,MEX,177786,0.997
MEX.15.25_2,MEX,25314,1.0
MEX.15.26_2,MEX,680256,1.0
MEX.15.27_2,MEX,271153,1.0
MEX.15.28_2,MEX,46558,0.706
MEX.15.29_2,MEX,12128,0.957
MEX.15.30_2,MEX,38044,0.98
MEX.15.31_2,MEX,164368,0.999
MEX.15.32_2,MEX,521317,1.0
MEX.15.33_2,MEX,42460,0.657
MEX.15.34_2,MEX,1633972,1.0
MEX.15.35_2,MEX,12043,0.744
MEX.15.36_2,MEX,42784,0.809
MEX.15.37_2,MEX,140623,0.987
MEX.15.38_2,MEX,44838,0.804
MEX.15.39_2,MEX,255131,0.987
MEX.15.40_2,MEX,11513,0.748
MEX.15.41_2,MEX,494431,0.987
MEX.15.42_2,MEX,42829,0.611
MEX.15.43_2,MEX,8056,0.0
MEX.15.44_2,MEX,178668,0.875
MEX.15.45_2,MEX,25969,1.0
MEX.15.46_2,MEX,107883,0.513
MEX.15.47_2,MEX,21206,0.816
MEX.15.48_2,MEX,89487,0.798
MEX.15.49_2,MEX,77400,0.802
MEX.15.50_2,MEX,16741,0.876
MEX.15.51_2,MEX,29807,0.979
MEX.15.52_2,MEX,269028,0.998
MEX.15.53_2,MEX,187058,0.942
MEX.15.54_2,MEX,32469,0.322
MEX.15.55_2,MEX,32496,0.572
MEX.15.56_2,MEX,59869,0.999
MEX.15.57_2,MEX,257276,0.999
MEX.15.58_2,MEX,14999,0.99
MEX.15.59_2,MEX,35383,0.532
MEX.15.60_2,MEX,841934,0.996
MEX.15.61_2,MEX,39846,0.935
MEX.15.62_2,MEX,1090035,1.0
MEX.15.63_2,MEX,411761,0.986
MEX.15.64_2,MEX,11108,0.0
MEX.15.65_2,MEX,80631,0.948
MEX.15.66_2,MEX,44999,0.672
MEX.15.67_2,MEX,37001,0.774
MEX.15.68_2,MEX,5835,0.0
MEX.15.69_2,MEX,98973,0.984
MEX.15.70_2,MEX,35100,0.953
MEX.15.71_2,MEX,4380,0.994
MEX.15.72_2,MEX,15865,0.0
MEX.15.73_2,MEX,16185,0.945
MEX.15.74_2,MEX,41100,0.978
MEX.15.75_2,MEX,162236,0.86
MEX.15.76_2,MEX,117801,0.715
MEX.15.77_2,MEX,27250,0.822
MEX.15.78_2,MEX,89581,1.0
MEX.15.79_2,MEX,8210,0.0
MEX.15.80_2,MEX,10919,0.739
MEX.15.81_2,MEX,16632,0.018
MEX.15.82_2,MEX,31084,0.18
MEX.15.83_2,MEX,443639,0.994
MEX.15.84_2,MEX,91346,0.554
MEX.15.85_2,MEX,11980,0.903
MEX.15.86_2,MEX,44907,0.767
MEX.15.87_2,MEX,76685,0.619
MEX.15.88_2,MEX,40918,0.0
MEX.15.89_2,MEX,116159,0.931
MEX.15.90_2,MEX,116574,0.948
MEX.15.91_2,MEX,13478,0.907
MEX.15.92_2,MEX,100092,0.949
MEX.15.93_2,MEX,55483,0.992
MEX.15.94_2,MEX,57360,0.937
MEX.15.95_2,MEX,29633,0.876
MEX.15.96_2,MEX,22810,0.722
MEX.15.97_2,MEX,107664,0.949
MEX.15.98_2,MEX,35996,0.86
MEX.15.99_2,MEX,21874,0.375
MEX.15.100_2,MEX,6562,0.953
MEX.15.101_2,MEX,253324,0.968
MEX.15.102_2,MEX,44189,1.0
MEX.15.103_2,MEX,86663,0.951
MEX.15.104_2,MEX,18681,0.301
MEX.15.105_2,MEX,47593,0.972
MEX.15.106_2,MEX,650622,1.0
MEX.15.107_2,MEX,38723,0.0
MEX.15.108_2,MEX,1015967,0.992
MEX.15.109_2,MEX,11882,0.986
MEX.15.110_2,MEX,15204,0.63
MEX.15.111_2,MEX,149831,0.999
MEX.15.112_2,MEX,497710,1.0
MEX.15.113_2,MEX,80822,0.732
MEX.15.114_2,MEX,375074,1.0
MEX.15.115_2,MEX,61488,0.589
MEX.15.116_2,MEX,48448,0.497
MEX.15.117_2,MEX,77391,0.892
MEX.15.118_2,MEX,125586,0.67
MEX.15.119_2,MEX,38860,0.945
MEX.15.120_2,MEX,54621,0.978
MEX.15.121_2,MEX,4974,0.0
MEX.15.122_2,MEX,19436,0.0
MEX.15.123_2,MEX,226029,0.938
MEX.15.124_2,MEX,19540,0.51
MEX.15.125_2,MEX,184617,0.962
MEX.16.1_2,MEX,14128,0.608
MEX.16.2_2,MEX,19708,0.517
MEX.16.3_2,MEX,27318,0.581
MEX.16.4_2,MEX,20022,0.565
MEX.16.5_2,MEX,13710,0.729
MEX.16.6_2,MEX,157242,0.822
MEX.16.7_2,MEX,4411,0.0
MEX.16.8_2,MEX,30712,0.0
MEX.16.9_2,MEX,45041,0.468
MEX.16.10_2,MEX,26939,0.472
MEX.16.11_2,MEX,13884,0.692
MEX.16.12_2,MEX,54893,0.566
MEX.16.13_2,MEX,11070,0.0
MEX.16.14_2,MEX,15893,0.0
MEX.16.15_2,MEX,28371,0.488
MEX.16.16_2,MEX,12398,0.601
MEX.16.17_2,MEX,24173,0.784
MEX.16.18_2,MEX,49598,0.87
MEX.16.19_2,MEX,6326,0.0
MEX.16.20_2,MEX,6002,0.0
MEX.16.21_2,MEX,6783,0.0
MEX.16.22_2,MEX,17888,0.33
MEX.16.23_2,MEX,19491,0.544
MEX.16.24_2,MEX,20913,0.578
MEX.16.25_2,MEX,25678,0.0
MEX.16.26_2,MEX,12522,0.656
MEX.16.27_2,MEX,41398,0.168
MEX.16.28_2,MEX,10071,0.002
MEX.16.29_2,MEX,24930,0.689
MEX.16.30_2,MEX,35915,0.621
MEX.16.31_2,MEX,15977,0.38
MEX.16.32_2,MEX,19986,0.0
MEX.16.33_2,MEX,18943,0.661
MEX.16.34_2,MEX,27040,0.583
MEX.16.35_2,MEX,148757,0.724
MEX.16.36_2,MEX,14492,0.748
MEX.16.37_2,MEX,9977,0.0
MEX.16.38_2,MEX,51412,0.512
MEX.16.39_2,MEX,10047,0.079
MEX.16.40_2,MEX,21038,0.517
MEX.16.41_2,MEX,21322,0.389
MEX.16.42_2,MEX,17115,0.393
MEX.16.43_2,MEX,66901,0.906
MEX.16.44_2,MEX,16475,0.451
MEX.16.45_2,MEX,43670,0.776
MEX.16.46_2,MEX,32549,0.425
MEX.16.47_2,MEX,17906,0.402
MEX.16.48_2,MEX,25440,0.581
MEX.16.49_2,MEX,40519,0.291
MEX.16.50_2,MEX,127976,0.869
MEX.16.51_2,MEX,6795,0.0
MEX.16.52_2,MEX,230333,0.907
MEX.16.53_2,MEX,89616,0.654
MEX.16.54_2,MEX,22578,0.387
MEX.16.55_2,MEX,106855,0.505
MEX.16.56_2,MEX,17666,0.724
MEX.16.57_2,MEX,746205,0.943
MEX.16.58_2,MEX,9458,0.0
MEX.16.59_2,MEX,58703,0.798
MEX.16.60_2,MEX,34767,0.554
MEX.16.61_2,MEX,9573,0.0
MEX.16.62_2,MEX,25415,0.833
MEX.16.63_2,MEX,10424,0.0
MEX.16.64_2,MEX,11835,0.547
MEX.16.65_2,MEX,29020,0.793
MEX.16.66_2,MEX,24437,0.519
MEX.16.67_2,MEX,19699,0.311
MEX.16.68_2,MEX,44545,0.657
MEX.16.69_2,MEX,32933,0.524
MEX.16.70_2,MEX,113406,0.805
MEX.16.71_2,MEX,21286,0.0
MEX.16.72_2,MEX,34750,0.648
MEX.16.73_2,MEX,18566,0.89
MEX.16.74_2,MEX,84960,0.53
MEX.16.75_2,MEX,17350,0.671
MEX.16.76_2,MEX,32934,0.771
MEX.16.77_2,MEX,98223,0.926
MEX.16.78_2,MEX,61017,0.557
MEX.16.79_2,MEX,23709,0.284
MEX.16.80_2,MEX,16037,0.562
MEX.16.81_2,MEX,23982,0.062
MEX.16.82_2,MEX,11450,0.0
MEX.16.83_2,MEX,94008,0.582
MEX.16.84_2,MEX,38615,0.231
MEX.16.85_2,MEX,37101,0.858
MEX.16.86_2,MEX,41592,0.526
MEX.16.87_2,MEX,18906,0.635
MEX.16.88_2,MEX,17539,0.529
MEX.16.89_2,MEX,102013,0.862
MEX.16.90_2,MEX,28578,0.66
MEX.16.91_2,MEX,18073,0.868
MEX.16.92_2,MEX,17322,0.508
MEX.16.93_2,MEX,17801,0.0
MEX.16.94_2,MEX,35973,0.469
MEX.16.95_2,MEX,8450,0.0
MEX.16.96_2,MEX,15626,0.57
MEX.16.97_2,MEX,9210,0.0
MEX.16.98_2,MEX,38970,0.3
MEX.16.99_2,MEX,32830,0.587
MEX.16.100_2,MEX,20615,0.0
MEX.16.101_2,MEX,18045,0.0
MEX.16.102_2,MEX,10936,0.0
MEX.16.103_2,MEX,395598,0.932
MEX.16.104_2,MEX,30381,0.503
MEX.16.105_2,MEX,21891,0.0
MEX.16.106_2,MEX,24391,0.548
MEX.16.107_2,MEX,39845,0.785
