gid,alpha3,totalPopulation,fractionUrban
FRA.9.1.1.1.2_1,FRA,430,0.0
FRA.9.1.1.1.3_1,FRA,324,0.0
FRA.9.1.1.1.4_1,FRA,222,0.0
FRA.9.1.1.1.5_1,FRA,292,0.0
FRA.9.1.1.1.6_1,FRA,222,0.0
FRA.9.1.1.1.7_1,FRA,248,0.0
FRA.9.1.1.1.8_1,FRA,417,0.0
FRA.9.1.1.1.9_1,FRA,706,0.0
FRA.9.1.1.1.10_1,FRA,159,0.0
FRA.9.1.1.1.11_1,FRA,3480,0.0
FRA.9.1.1.1.12_1,FRA,871,0.0
FRA.9.1.1.1.13_1,FRA,492,0.0
FRA.9.1.1.1.14_1,FRA,307,0.0
FRA.9.1.1.1.15_1,FRA,63,0.0
FRA.9.1.1.1.16_1,FRA,351,0.0
FRA.9.1.1.1.17_1,FRA,172,0.0
FRA.9.1.1.1.18_1,FRA,117,0.0
FRA.9.1.1.1.19_1,FRA,760,0.0
FRA.9.1.1.1.20_1,FRA,178,0.0
FRA.9.1.1.1.21_1,FRA,172,0.0
FRA.9.1.1.1.22_1,FRA,436,0.0
FRA.9.1.1.2.1_1,FRA,177,0.0
FRA.9.1.1.2.2_1,FRA,214,0.0
FRA.9.1.1.2.3_1,FRA,194,0.0
FRA.9.1.1.2.4_1,FRA,10352,0.973
FRA.9.1.1.2.5_1,FRA,173,0.0
FRA.9.1.1.2.6_1,FRA,113,0.0
FRA.9.1.1.2.7_1,FRA,200,0.077
FRA.9.1.1.2.8_1,FRA,582,0.202
FRA.9.1.1.2.9_1,FRA,552,0.0
FRA.9.1.1.2.10_1,FRA,238,0.0
FRA.9.1.1.2.11_1,FRA,300,0.338
FRA.9.1.1.2.12_1,FRA,658,0.03
FRA.9.1.1.2.13_1,FRA,2012,0.873
FRA.9.1.1.2.14_1,FRA,704,0.0
FRA.9.1.1.2.15_1,FRA,89,0.0
FRA.9.1.1.2.16_1,FRA,470,0.469
FRA.9.1.1.3.1_1,FRA,1196,0.0
FRA.9.1.1.3.2_1,FRA,1441,0.0
FRA.9.1.1.3.3_1,FRA,419,0.0
FRA.9.1.1.3.4_1,FRA,186,0.0
FRA.9.1.1.3.5_1,FRA,434,0.0
FRA.9.1.1.3.6_1,FRA,59,0.0
FRA.9.1.1.3.7_1,FRA,242,0.0
FRA.9.1.1.3.8_1,FRA,838,0.0
FRA.9.1.1.3.9_1,FRA,272,0.0
FRA.9.1.1.3.10_1,FRA,385,0.0
FRA.9.1.1.3.11_1,FRA,145,0.0
FRA.9.1.1.3.12_1,FRA,363,0.0
FRA.9.1.1.3.13_1,FRA,444,0.0
FRA.9.1.1.3.14_1,FRA,294,0.0
FRA.9.1.1.4.1_1,FRA,59,0.0
FRA.9.1.1.4.2_1,FRA,253,0.0
FRA.9.1.1.4.3_1,FRA,146,0.0
FRA.9.1.1.4.4_1,FRA,301,0.0
FRA.9.1.1.4.5_1,FRA,306,0.0
FRA.9.1.1.4.6_1,FRA,177,0.0
FRA.9.1.1.4.7_1,FRA,88,0.0
FRA.9.1.1.4.8_1,FRA,69,0.0
FRA.9.1.1.4.9_1,FRA,162,0.0
FRA.9.1.1.4.10_1,FRA,1441,0.0
FRA.9.1.1.4.11_1,FRA,2314,0.0
FRA.9.1.1.4.12_1,FRA,769,0.0
FRA.9.1.1.4.13_1,FRA,104,0.0
FRA.9.1.1.4.14_1,FRA,179,0.0
FRA.9.1.1.4.15_1,FRA,545,0.0
FRA.9.1.1.4.16_1,FRA,278,0.0
FRA.9.1.1.4.17_1,FRA,118,0.0
FRA.9.1.1.4.18_1,FRA,445,0.0
FRA.9.1.1.4.19_1,FRA,671,0.0
FRA.9.1.1.4.20_1,FRA,188,0.0
FRA.9.1.1.4.21_1,FRA,79,0.0
FRA.9.1.1.4.22_1,FRA,62,0.0
FRA.9.1.1.4.23_1,FRA,683,0.0
FRA.9.1.1.4.24_1,FRA,130,0.0
FRA.9.1.1.5.1_1,FRA,607,0.0
FRA.9.1.1.5.2_1,FRA,511,0.0
FRA.9.1.1.5.3_1,FRA,677,0.0
FRA.9.1.1.5.4_1,FRA,136,0.0
FRA.9.1.1.5.5_1,FRA,131,0.0
FRA.9.1.1.5.6_1,FRA,378,0.0
FRA.9.1.1.5.7_1,FRA,218,0.0
FRA.9.1.1.5.8_1,FRA,312,0.0
FRA.9.1.1.5.9_1,FRA,618,0.0
FRA.9.1.1.5.10_1,FRA,475,0.0
FRA.9.1.1.5.11_1,FRA,713,0.0
FRA.9.1.1.5.12_1,FRA,210,0.0
FRA.9.1.1.5.13_1,FRA,118,0.0
FRA.9.1.1.5.14_1,FRA,138,0.0
FRA.9.1.1.5.15_1,FRA,1932,0.0
FRA.9.1.1.5.16_1,FRA,504,0.0
FRA.9.1.1.5.17_1,FRA,205,0.0
FRA.9.1.1.5.18_1,FRA,271,0.0
FRA.9.1.1.5.19_1,FRA,1746,0.0
FRA.9.1.1.5.20_1,FRA,224,0.0
FRA.9.1.1.5.21_1,FRA,524,0.0
FRA.9.1.1.5.22_1,FRA,263,0.0
FRA.9.1.1.5.23_1,FRA,1823,0.0
FRA.9.1.1.5.24_1,FRA,439,0.0
FRA.9.1.1.5.25_1,FRA,228,0.0
FRA.9.1.1.6.1_1,FRA,278,0.0
FRA.9.1.1.6.2_1,FRA,274,0.0
FRA.9.1.1.6.3_1,FRA,463,0.0
FRA.9.1.1.6.4_1,FRA,179,0.0
FRA.9.1.1.6.5_1,FRA,154,0.0
FRA.9.1.1.6.6_1,FRA,154,0.0
FRA.9.1.1.6.7_1,FRA,701,0.0
FRA.9.1.1.6.8_1,FRA,238,0.0
FRA.9.1.1.6.9_1,FRA,318,0.0
FRA.9.1.1.6.10_1,FRA,267,0.0
FRA.9.1.1.6.11_1,FRA,641,0.0
FRA.9.1.1.6.12_1,FRA,45,0.0
FRA.9.1.1.6.13_1,FRA,514,0.0
FRA.9.1.1.6.14_1,FRA,453,0.0
FRA.9.1.1.6.15_1,FRA,496,0.0
FRA.9.1.1.6.16_1,FRA,178,0.0
FRA.9.1.1.6.17_1,FRA,182,0.0
FRA.9.1.1.6.18_1,FRA,311,0.0
FRA.9.1.1.6.19_1,FRA,916,0.0
FRA.9.1.1.6.20_1,FRA,263,0.0
FRA.9.1.1.6.21_1,FRA,272,0.0
FRA.9.1.1.6.22_1,FRA,174,0.0
FRA.9.1.1.6.23_1,FRA,635,0.0
FRA.9.1.1.6.24_1,FRA,887,0.0
FRA.9.1.1.6.25_1,FRA,226,0.0
FRA.9.1.2.1.1_1,FRA,538,0.0
FRA.9.1.2.1.2_1,FRA,1662,0.686
FRA.9.1.2.1.3_1,FRA,314,0.0
FRA.9.1.2.1.4_1,FRA,1802,0.833
FRA.9.1.2.1.5_1,FRA,376,0.0
FRA.9.1.2.1.6_1,FRA,501,0.0
FRA.9.1.2.1.7_1,FRA,1209,0.328
FRA.9.1.2.1.8_1,FRA,131,0.0
FRA.9.1.2.1.9_1,FRA,1586,0.632
FRA.9.1.2.1.10_1,FRA,1666,0.0
FRA.9.1.2.1.11_1,FRA,1254,0.0
FRA.9.1.2.1.12_1,FRA,1168,0.98
FRA.9.1.2.1.13_1,FRA,687,0.947
FRA.9.1.2.1.14_1,FRA,1167,0.906
FRA.9.1.2.1.15_1,FRA,1845,0.863
FRA.9.1.2.1.16_1,FRA,3283,0.814
FRA.9.1.2.1.17_1,FRA,288,0.0
FRA.9.1.2.1.18_1,FRA,85,0.0
FRA.9.1.2.1.19_1,FRA,1095,0.0
FRA.9.1.2.1.20_1,FRA,719,0.0
FRA.9.1.2.1.21_1,FRA,2642,0.885
FRA.9.1.2.1.22_1,FRA,3085,0.905
FRA.9.1.2.1.23_1,FRA,2741,0.915
FRA.9.1.2.1.24_1,FRA,174,0.71
FRA.9.1.2.2.1_1,FRA,961,0.0
FRA.9.1.2.2.2_1,FRA,570,0.0
FRA.9.1.2.2.3_1,FRA,370,0.0
FRA.9.1.2.2.4_1,FRA,1630,0.0
FRA.9.1.2.2.5_1,FRA,510,0.0
FRA.9.1.2.2.6_1,FRA,180,0.0
FRA.9.1.2.2.7_1,FRA,526,0.0
FRA.9.1.2.2.8_1,FRA,314,0.0
FRA.9.1.2.2.9_1,FRA,522,0.0
FRA.9.1.2.2.10_1,FRA,475,0.0
FRA.9.1.2.2.11_1,FRA,673,0.001
FRA.9.1.2.2.12_1,FRA,361,0.0
FRA.9.1.2.2.13_1,FRA,746,0.0
FRA.9.1.2.2.14_1,FRA,804,0.0
FRA.9.1.2.2.15_1,FRA,200,0.0
FRA.9.1.2.2.16_1,FRA,166,0.0
FRA.9.1.2.2.17_1,FRA,495,0.0
FRA.9.1.2.2.18_1,FRA,682,0.0
FRA.9.1.2.2.19_1,FRA,461,0.0
FRA.9.1.2.2.20_1,FRA,269,0.0
FRA.9.1.2.2.21_1,FRA,434,0.0
FRA.9.1.2.2.22_1,FRA,550,0.0
FRA.9.1.2.2.23_1,FRA,238,0.0
FRA.9.1.2.2.24_1,FRA,878,0.0
FRA.9.1.2.2.25_1,FRA,579,0.0
FRA.9.1.2.2.26_1,FRA,1436,0.0
FRA.9.1.2.2.27_1,FRA,142,0.0
FRA.9.1.2.2.28_1,FRA,410,0.0
FRA.9.1.2.2.29_1,FRA,529,0.0
FRA.9.1.2.3.1_1,FRA,1275,0.0
FRA.9.1.2.3.2_1,FRA,1631,0.0
FRA.9.1.2.3.3_1,FRA,707,0.0
FRA.9.1.2.3.4_1,FRA,4309,0.905
FRA.9.1.2.3.5_1,FRA,5036,0.994
FRA.9.1.2.3.6_1,FRA,802,0.0
FRA.9.1.2.3.7_1,FRA,496,0.0
FRA.9.1.2.3.8_1,FRA,987,0.0
FRA.9.1.2.3.9_1,FRA,2621,0.0
FRA.9.1.2.3.10_1,FRA,582,0.0
FRA.9.1.2.3.11_1,FRA,1240,0.149
FRA.9.1.2.3.12_1,FRA,212,0.0
FRA.9.1.2.3.13_1,FRA,829,0.165
FRA.9.1.2.10.1_1,FRA,102432,1.0
FRA.9.1.2.9.1_1,FRA,4676,0.997
FRA.9.1.2.9.2_1,FRA,13913,0.979
FRA.9.1.2.4.1_1,FRA,3849,0.873
FRA.9.1.2.5.1_1,FRA,2119,0.92
FRA.9.1.2.5.2_1,FRA,3051,0.826
FRA.9.1.2.5.3_1,FRA,3086,0.771
FRA.9.1.2.5.4_1,FRA,1960,1.0
FRA.9.1.2.6.1_1,FRA,1421,1.0
FRA.9.1.2.7.1_1,FRA,8680,1.0
FRA.9.1.2.8.1_1,FRA,3812,0.938
FRA.9.1.2.8.2_1,FRA,5186,0.937
FRA.9.1.2.11.1_1,FRA,211,0.0
FRA.9.1.2.11.2_1,FRA,783,0.0
FRA.9.1.2.11.3_1,FRA,625,0.0
FRA.9.1.2.11.4_1,FRA,1650,0.0
FRA.9.1.2.11.5_1,FRA,360,0.0
FRA.9.1.2.11.6_1,FRA,1445,0.166
FRA.9.1.2.11.7_1,FRA,1300,0.881
FRA.9.1.2.11.8_1,FRA,430,0.0
FRA.9.1.2.11.9_1,FRA,381,0.0
FRA.9.1.2.11.10_1,FRA,4168,0.0
FRA.9.1.2.11.11_1,FRA,1736,0.0
FRA.9.1.2.11.12_1,FRA,160,0.0
FRA.9.1.2.11.13_1,FRA,361,0.0
FRA.9.1.2.11.14_1,FRA,677,0.0
FRA.9.1.2.11.15_1,FRA,736,0.0
FRA.9.1.2.11.16_1,FRA,797,0.0
FRA.9.1.2.11.17_1,FRA,395,0.0
FRA.9.1.2.11.18_1,FRA,621,0.0
FRA.9.1.2.11.19_1,FRA,448,0.102
FRA.9.1.2.11.20_1,FRA,85,0.0
FRA.9.1.2.11.21_1,FRA,379,0.0
FRA.9.1.2.11.22_1,FRA,303,0.0
FRA.9.1.2.11.23_1,FRA,1567,0.0
FRA.9.1.2.11.24_1,FRA,243,0.0
FRA.9.1.2.11.25_1,FRA,891,0.0
FRA.9.1.2.12.1_1,FRA,2825,0.876
FRA.9.1.2.12.2_1,FRA,1106,0.0
FRA.9.1.2.12.3_1,FRA,4534,0.0
FRA.9.1.2.12.4_1,FRA,2421,0.934
FRA.9.1.2.12.5_1,FRA,1709,0.872
FRA.9.1.2.12.6_1,FRA,2593,0.977
FRA.9.1.2.12.7_1,FRA,2880,0.841
FRA.9.1.2.12.8_1,FRA,2284,0.037
FRA.9.1.2.12.9_1,FRA,172,0.0
FRA.9.1.2.12.10_1,FRA,2182,0.998
FRA.9.1.2.13.1_1,FRA,1668,0.0
FRA.9.1.2.13.2_1,FRA,662,0.0
FRA.9.1.2.13.3_1,FRA,1166,0.496
FRA.9.1.2.13.4_1,FRA,853,0.0
FRA.9.1.2.13.5_1,FRA,455,0.0
FRA.9.1.2.13.6_1,FRA,2119,0.0
FRA.9.1.2.13.7_1,FRA,1839,0.005
FRA.9.1.2.13.8_1,FRA,2009,0.0
FRA.9.1.2.13.9_1,FRA,1515,0.077
FRA.9.1.2.13.10_1,FRA,2108,0.956
FRA.9.1.2.13.11_1,FRA,1445,0.0
FRA.9.1.2.13.12_1,FRA,157,0.0
FRA.9.1.2.13.13_1,FRA,428,0.0
FRA.9.1.2.13.14_1,FRA,117,0.0
FRA.9.1.2.13.15_1,FRA,363,0.0
FRA.9.1.2.13.16_1,FRA,1225,0.0
FRA.9.1.2.13.17_1,FRA,125,0.0
FRA.9.1.2.13.18_1,FRA,217,0.0
FRA.9.1.2.13.19_1,FRA,116,0.0
FRA.9.1.2.13.20_1,FRA,757,0.0
FRA.9.1.2.13.21_1,FRA,1432,0.0
FRA.9.1.2.13.22_1,FRA,1075,0.984
FRA.9.1.2.13.23_1,FRA,448,0.0
FRA.9.1.2.13.24_1,FRA,616,0.0
FRA.9.1.2.13.25_1,FRA,3411,0.851
FRA.9.1.2.13.26_1,FRA,548,0.0
FRA.9.1.2.16.1_1,FRA,7360,0.846
FRA.9.1.2.14.1_1,FRA,343,0.0
FRA.9.1.2.14.2_1,FRA,123,0.0
FRA.9.1.2.14.3_1,FRA,352,0.0
FRA.9.1.2.14.4_1,FRA,91,0.0
FRA.9.1.2.14.5_1,FRA,156,0.0
FRA.9.1.2.14.6_1,FRA,85,0.0
FRA.9.1.2.14.7_1,FRA,276,0.0
FRA.9.1.2.14.8_1,FRA,136,0.0
FRA.9.1.2.14.9_1,FRA,68,0.0
FRA.9.1.2.14.10_1,FRA,238,0.0
FRA.9.1.2.14.11_1,FRA,358,0.0
FRA.9.1.2.14.12_1,FRA,503,0.0
FRA.9.1.2.14.13_1,FRA,263,0.0
FRA.9.1.2.14.14_1,FRA,91,0.0
FRA.9.1.2.14.15_1,FRA,880,0.0
FRA.9.1.2.14.16_1,FRA,1674,0.0
FRA.9.1.2.14.17_1,FRA,34,0.0
FRA.9.1.2.14.18_1,FRA,335,0.0
FRA.9.1.2.14.19_1,FRA,481,0.0
FRA.9.1.2.14.20_1,FRA,382,0.0
FRA.9.1.2.14.21_1,FRA,452,0.0
FRA.9.1.2.14.22_1,FRA,268,0.0
FRA.9.1.2.14.23_1,FRA,677,0.0
FRA.9.1.2.14.24_1,FRA,101,0.0
FRA.9.1.2.14.25_1,FRA,896,0.0
FRA.9.1.2.14.26_1,FRA,1103,0.0
FRA.9.1.2.15.1_1,FRA,285,0.0
FRA.9.1.2.15.2_1,FRA,363,0.0
FRA.9.1.2.15.3_1,FRA,685,0.0
FRA.9.1.2.15.4_1,FRA,790,0.0
FRA.9.1.2.15.5_1,FRA,287,0.0
FRA.9.1.2.15.6_1,FRA,411,0.0
FRA.9.1.2.15.7_1,FRA,264,0.0
FRA.9.1.2.17.1_1,FRA,19041,0.993
FRA.9.1.2.18.1_1,FRA,133,0.0
FRA.9.1.2.18.2_1,FRA,180,0.0
FRA.9.1.2.18.3_1,FRA,288,0.0
FRA.9.1.2.18.4_1,FRA,157,0.0
FRA.9.1.2.18.5_1,FRA,288,0.0
FRA.9.1.2.18.6_1,FRA,686,0.0
FRA.9.1.2.18.7_1,FRA,272,0.0
FRA.9.1.2.18.8_1,FRA,258,0.0
FRA.9.1.2.18.9_1,FRA,323,0.0
FRA.9.1.2.18.10_1,FRA,119,0.0
FRA.9.1.2.18.11_1,FRA,111,0.0
FRA.9.1.2.18.12_1,FRA,72,0.0
FRA.9.1.2.18.13_1,FRA,520,0.0
FRA.9.1.2.18.14_1,FRA,140,0.0
FRA.9.1.2.18.15_1,FRA,187,0.0
FRA.9.1.2.18.16_1,FRA,319,0.0
FRA.9.1.2.18.17_1,FRA,168,0.0
FRA.9.1.2.18.18_1,FRA,682,0.0
FRA.9.1.2.18.19_1,FRA,49,0.0
FRA.9.1.2.18.20_1,FRA,301,0.0
FRA.9.1.2.19.1_1,FRA,2330,0.906
FRA.9.1.2.19.2_1,FRA,2825,0.785
FRA.9.1.2.19.3_1,FRA,9345,0.948
FRA.9.1.2.19.4_1,FRA,2277,0.837
FRA.9.1.2.19.5_1,FRA,9361,0.926
FRA.9.1.2.19.6_1,FRA,498,0.791
FRA.9.1.2.19.7_1,FRA,1006,0.353
FRA.9.1.2.20.1_1,FRA,159,0.0
FRA.9.1.2.20.2_1,FRA,34,0.0
FRA.9.1.2.20.3_1,FRA,80,0.0
FRA.9.1.2.20.4_1,FRA,172,0.0
FRA.9.1.2.20.5_1,FRA,641,0.0
FRA.9.1.2.20.6_1,FRA,1082,0.0
FRA.9.1.2.20.7_1,FRA,131,0.0
FRA.9.1.2.20.8_1,FRA,129,0.0
FRA.9.1.2.20.9_1,FRA,583,0.0
FRA.9.1.2.20.10_1,FRA,351,0.0
FRA.9.1.2.20.11_1,FRA,153,0.0
FRA.9.1.2.20.12_1,FRA,201,0.0
FRA.9.1.2.20.13_1,FRA,588,0.0
FRA.9.1.2.20.14_1,FRA,31,0.0
FRA.9.1.2.20.15_1,FRA,215,0.0
FRA.9.1.2.20.16_1,FRA,107,0.0
FRA.9.1.2.20.17_1,FRA,116,0.0
FRA.9.1.2.20.18_1,FRA,86,0.0
FRA.9.1.2.20.19_1,FRA,218,0.0
FRA.9.1.2.20.20_1,FRA,123,0.0
FRA.9.1.2.20.21_1,FRA,776,0.0
FRA.9.1.2.20.22_1,FRA,299,0.0
FRA.9.1.2.20.23_1,FRA,157,0.0
FRA.9.1.2.20.24_1,FRA,1022,0.0
FRA.9.1.2.20.25_1,FRA,1952,0.0
FRA.9.1.2.20.26_1,FRA,440,0.0
FRA.9.1.2.21.1_1,FRA,1237,0.0
FRA.9.1.2.21.2_1,FRA,1910,0.0
FRA.9.1.2.21.3_1,FRA,746,0.0
FRA.9.1.2.21.4_1,FRA,283,0.0
FRA.9.1.2.21.5_1,FRA,1395,0.0
FRA.9.1.2.21.6_1,FRA,307,0.0
FRA.9.1.2.21.7_1,FRA,127,0.0
FRA.9.1.2.21.8_1,FRA,749,0.0
FRA.9.1.2.21.9_1,FRA,954,0.781
FRA.9.1.2.21.10_1,FRA,79,0.0
FRA.9.1.2.21.11_1,FRA,407,0.0
FRA.9.1.2.21.12_1,FRA,289,0.0
FRA.9.1.2.21.13_1,FRA,496,0.74
FRA.9.1.2.21.14_1,FRA,1199,0.656
FRA.9.1.2.21.15_1,FRA,446,0.0
FRA.9.1.2.21.16_1,FRA,1366,0.031
FRA.9.1.2.21.17_1,FRA,2050,0.0
FRA.9.1.2.21.18_1,FRA,115,0.0
FRA.9.1.2.21.19_1,FRA,277,0.0
FRA.9.1.2.21.20_1,FRA,300,0.0
FRA.9.1.2.21.21_1,FRA,1740,0.0
FRA.9.1.2.21.22_1,FRA,304,0.0
FRA.9.1.2.22.1_1,FRA,3577,0.765
FRA.9.1.2.22.2_1,FRA,217,0.001
FRA.9.1.2.22.3_1,FRA,1119,0.008
FRA.9.1.2.22.4_1,FRA,196,0.0
FRA.9.1.2.22.5_1,FRA,443,0.0
FRA.9.1.2.22.6_1,FRA,2529,0.963
FRA.9.1.2.22.7_1,FRA,3813,0.995
FRA.9.1.2.22.8_1,FRA,809,0.0
FRA.9.1.2.22.9_1,FRA,5266,0.994
FRA.9.1.2.22.10_1,FRA,286,0.0
FRA.9.1.2.22.11_1,FRA,282,0.0
FRA.9.1.2.22.12_1,FRA,313,0.0
FRA.9.1.2.22.13_1,FRA,255,0.0
FRA.9.1.2.22.14_1,FRA,1502,0.0
FRA.9.1.2.22.15_1,FRA,294,0.0
FRA.9.1.2.22.16_1,FRA,4203,0.0
FRA.9.1.2.22.17_1,FRA,1030,0.588
FRA.9.1.2.23.1_1,FRA,243,0.0
FRA.9.1.2.23.2_1,FRA,338,0.0
FRA.9.1.2.23.3_1,FRA,424,0.0
FRA.9.1.2.23.4_1,FRA,141,0.0
FRA.9.1.2.23.5_1,FRA,197,0.0
FRA.9.1.2.23.6_1,FRA,684,0.0
FRA.9.1.2.23.7_1,FRA,533,0.0
FRA.9.1.2.23.8_1,FRA,244,0.0
FRA.9.1.2.23.9_1,FRA,59,0.0
FRA.9.1.2.23.10_1,FRA,334,0.0
FRA.9.1.2.23.11_1,FRA,266,0.0
FRA.9.1.2.23.12_1,FRA,219,0.0
FRA.9.1.2.23.13_1,FRA,601,0.0
FRA.9.1.2.23.14_1,FRA,417,0.0
FRA.9.1.2.23.15_1,FRA,1532,0.0
FRA.9.1.2.23.16_1,FRA,181,0.0
FRA.9.1.2.23.17_1,FRA,165,0.0
FRA.9.1.2.23.18_1,FRA,192,0.0
FRA.9.1.2.23.19_1,FRA,351,0.0
FRA.9.1.2.23.20_1,FRA,413,0.0
FRA.9.1.2.23.21_1,FRA,2827,0.0
FRA.9.1.2.23.22_1,FRA,937,0.0
FRA.9.1.3.1.1_1,FRA,681,0.0
FRA.9.1.3.1.2_1,FRA,932,0.0
FRA.9.1.3.1.3_1,FRA,860,0.0
FRA.9.1.3.1.4_1,FRA,259,0.0
FRA.9.1.3.1.5_1,FRA,1030,0.0
FRA.9.1.3.1.6_1,FRA,150,0.0
FRA.9.1.3.1.7_1,FRA,543,0.0
FRA.9.1.3.1.8_1,FRA,151,0.0
FRA.9.1.3.1.9_1,FRA,631,0.0
FRA.9.1.3.1.10_1,FRA,336,0.0
FRA.9.1.3.1.11_1,FRA,420,0.0
FRA.9.1.3.1.12_1,FRA,254,0.0
FRA.9.1.3.1.13_1,FRA,211,0.0
FRA.9.1.3.1.14_1,FRA,510,0.0
FRA.9.1.3.1.15_1,FRA,766,0.0
FRA.9.1.3.2.1_1,FRA,262,0.0
FRA.9.1.3.2.2_1,FRA,509,0.0
FRA.9.1.3.2.3_1,FRA,196,0.0
FRA.9.1.3.2.4_1,FRA,756,0.0
FRA.9.1.3.2.5_1,FRA,1051,0.0
FRA.9.1.3.2.6_1,FRA,69,0.0
FRA.9.1.3.2.7_1,FRA,213,0.0
FRA.9.1.3.2.8_1,FRA,85,0.0
FRA.9.1.3.2.9_1,FRA,307,0.0
FRA.9.1.3.2.10_1,FRA,126,0.0
FRA.9.1.3.2.11_1,FRA,74,0.0
FRA.9.1.3.2.12_1,FRA,96,0.0
FRA.9.1.3.2.13_1,FRA,28,0.0
FRA.9.1.3.2.14_1,FRA,235,0.0
FRA.9.1.3.2.15_1,FRA,79,0.0
FRA.9.1.3.2.16_1,FRA,98,0.0
FRA.9.1.3.2.17_1,FRA,285,0.0
FRA.9.1.3.2.18_1,FRA,299,0.0
FRA.9.1.3.2.19_1,FRA,105,0.0
FRA.9.1.3.3.1_1,FRA,162,0.0
FRA.9.1.3.3.2_1,FRA,492,0.0
FRA.9.1.3.3.3_1,FRA,1552,1.0
FRA.9.1.3.3.4_1,FRA,230,0.0
FRA.9.1.3.3.5_1,FRA,127,0.0
FRA.9.1.3.3.6_1,FRA,316,0.0
FRA.9.1.3.3.7_1,FRA,142,0.0
FRA.9.1.3.3.8_1,FRA,379,0.0
FRA.9.1.3.3.9_1,FRA,213,0.0
FRA.9.1.3.3.10_1,FRA,321,0.0
FRA.9.1.3.3.11_1,FRA,5481,0.912
FRA.9.1.3.3.12_1,FRA,248,0.0
FRA.9.1.3.3.13_1,FRA,2236,0.0
FRA.9.1.3.3.14_1,FRA,689,0.101
FRA.9.1.3.3.15_1,FRA,162,0.0
FRA.9.1.3.3.16_1,FRA,228,0.0
FRA.9.1.3.3.17_1,FRA,118,0.0
FRA.9.1.3.3.18_1,FRA,1988,0.855
FRA.9.1.3.3.19_1,FRA,119,0.093
FRA.9.1.3.3.20_1,FRA,216,0.0
FRA.9.1.3.3.21_1,FRA,185,0.0
FRA.9.1.3.3.22_1,FRA,174,0.0
FRA.9.1.3.3.23_1,FRA,198,0.0
FRA.9.1.3.3.24_1,FRA,321,0.0
FRA.9.1.3.3.25_1,FRA,125,0.0
FRA.9.1.3.4.1_1,FRA,1284,0.02
FRA.9.1.3.4.2_1,FRA,138,0.0
FRA.9.1.3.4.3_1,FRA,206,0.0
FRA.9.1.3.4.4_1,FRA,1183,0.08
FRA.9.1.3.4.5_1,FRA,736,0.0
FRA.9.1.3.4.6_1,FRA,939,0.0
FRA.9.1.3.4.7_1,FRA,815,0.0
FRA.9.1.3.4.8_1,FRA,7355,0.89
FRA.9.1.3.4.9_1,FRA,2442,0.91
FRA.9.1.3.4.10_1,FRA,179,0.0
FRA.9.1.3.4.11_1,FRA,308,0.0
FRA.9.1.3.4.12_1,FRA,487,0.0
FRA.9.1.3.4.13_1,FRA,1562,0.0
FRA.9.1.3.8.1_1,FRA,17882,0.961
FRA.9.1.3.5.1_1,FRA,1347,0.4
FRA.9.1.3.5.2_1,FRA,228,0.0
FRA.9.1.3.5.3_1,FRA,680,0.0
FRA.9.1.3.5.4_1,FRA,370,0.0
FRA.9.1.3.5.5_1,FRA,418,0.0
FRA.9.1.3.5.6_1,FRA,292,0.0
FRA.9.1.3.5.7_1,FRA,789,0.177
FRA.9.1.3.5.8_1,FRA,898,0.249
FRA.9.1.3.5.9_1,FRA,589,0.0
FRA.9.1.3.5.10_1,FRA,601,0.0
FRA.9.1.3.5.11_1,FRA,1230,0.0
FRA.9.1.3.5.12_1,FRA,678,0.0
FRA.9.1.3.5.13_1,FRA,1395,0.0
FRA.9.1.3.5.14_1,FRA,196,0.0
FRA.9.1.3.5.15_1,FRA,810,0.0
FRA.9.1.3.5.16_1,FRA,305,0.039
FRA.9.1.3.6.1_1,FRA,717,0.0
FRA.9.1.3.7.1_1,FRA,281,0.0
FRA.9.1.3.7.2_1,FRA,481,0.0
FRA.9.1.3.7.3_1,FRA,327,0.0
FRA.9.1.3.7.4_1,FRA,155,0.0
FRA.9.1.3.7.5_1,FRA,934,0.0
FRA.9.1.3.7.6_1,FRA,218,0.0
FRA.9.1.3.7.7_1,FRA,120,0.0
FRA.9.1.3.7.8_1,FRA,585,0.0
FRA.9.1.3.7.9_1,FRA,1547,0.19
FRA.9.1.3.7.10_1,FRA,1118,0.0
FRA.9.1.3.7.11_1,FRA,133,0.0
FRA.9.1.3.7.12_1,FRA,524,0.0
FRA.9.1.3.9.1_1,FRA,351,0.0
FRA.9.1.3.9.2_1,FRA,186,0.0
FRA.9.1.3.9.3_1,FRA,370,0.0
FRA.9.1.3.9.4_1,FRA,763,0.0
FRA.9.1.3.9.5_1,FRA,208,0.0
FRA.9.1.3.9.6_1,FRA,94,0.0
FRA.9.1.3.9.7_1,FRA,96,0.0
FRA.9.1.3.9.8_1,FRA,280,0.0
FRA.9.1.3.9.9_1,FRA,364,0.0
FRA.9.1.3.9.10_1,FRA,300,0.0
FRA.9.1.3.9.11_1,FRA,42,0.0
FRA.9.1.3.9.12_1,FRA,46,0.0
FRA.9.1.3.9.13_1,FRA,332,0.0
FRA.9.1.3.9.14_1,FRA,1779,0.0
FRA.9.1.3.9.15_1,FRA,460,0.0
FRA.9.1.3.9.16_1,FRA,146,0.0
FRA.9.1.3.9.17_1,FRA,106,0.0
FRA.9.1.3.9.18_1,FRA,305,0.0
