gid,alpha3,totalPopulation,fractionUrban
IDN.9.9.36.3_1,IDN,2118,0.982
IDN.9.9.36.4_1,IDN,3382,0.999
IDN.9.9.36.5_1,IDN,2361,0.759
IDN.9.9.36.6_1,IDN,2030,0.987
IDN.9.9.36.7_1,IDN,3351,0.758
IDN.9.9.36.8_1,IDN,1139,1.0
IDN.9.9.36.9_1,IDN,1113,1.0
IDN.9.9.36.10_1,IDN,3095,1.0
IDN.9.9.36.11_1,IDN,3631,0.971
IDN.9.9.36.12_1,IDN,1181,1.0
IDN.9.9.36.13_1,IDN,481,1.0
IDN.9.9.37.1_1,IDN,5686,1.0
IDN.9.9.37.2_1,IDN,8250,1.0
IDN.9.9.37.3_1,IDN,11370,1.0
IDN.9.9.37.4_1,IDN,10881,1.0
IDN.9.9.37.5_1,IDN,9017,1.0
IDN.9.9.37.6_1,IDN,2495,1.0
IDN.9.9.37.7_1,IDN,2270,0.976
IDN.9.9.37.8_1,IDN,8237,1.0
IDN.9.9.37.9_1,IDN,1215,1.0
IDN.9.9.37.10_1,IDN,7344,1.0
IDN.9.9.37.11_1,IDN,4376,1.0
IDN.9.9.38.1_1,IDN,10526,1.0
IDN.9.9.38.2_1,IDN,6141,1.0
IDN.9.9.38.3_1,IDN,9553,1.0
IDN.9.9.38.4_1,IDN,7330,1.0
IDN.9.9.38.5_1,IDN,4373,1.0
IDN.9.9.38.6_1,IDN,3039,1.0
IDN.9.9.38.7_1,IDN,6378,1.0
IDN.9.9.38.8_1,IDN,2301,1.0
IDN.9.9.39.1_1,IDN,4588,0.998
IDN.9.9.39.2_1,IDN,4107,1.0
IDN.9.9.39.3_1,IDN,7248,1.0
IDN.9.9.39.4_1,IDN,5151,1.0
IDN.9.9.39.5_1,IDN,2204,0.99
IDN.9.9.39.6_1,IDN,3745,0.873
IDN.9.9.39.7_1,IDN,2824,0.971
IDN.9.9.39.8_1,IDN,2944,1.0
IDN.9.9.39.9_1,IDN,3097,0.993
IDN.9.9.39.10_1,IDN,1371,0.968
IDN.9.9.39.11_1,IDN,2550,1.0
IDN.9.9.39.12_1,IDN,4598,1.0
IDN.9.9.40.1_1,IDN,9616,1.0
IDN.9.9.40.2_1,IDN,8533,1.0
IDN.9.9.40.3_1,IDN,12738,1.0
IDN.9.9.40.4_1,IDN,14035,1.0
IDN.9.9.40.5_1,IDN,11488,1.0
IDN.9.9.40.6_1,IDN,6371,1.0
IDN.9.9.40.7_1,IDN,19421,1.0
IDN.9.9.40.8_1,IDN,8151,1.0
IDN.9.9.40.9_1,IDN,6567,1.0
IDN.9.10.1.1_1,IDN,46906,1.0
IDN.9.10.1.2_1,IDN,17128,1.0
IDN.9.10.1.3_1,IDN,48809,1.0
IDN.9.10.1.4_1,IDN,43807,1.0
IDN.9.10.1.5_1,IDN,35909,1.0
IDN.9.10.1.6_1,IDN,65994,1.0
IDN.9.10.2.1_1,IDN,18457,1.0
IDN.9.10.2.2_1,IDN,23406,1.0
IDN.9.10.2.3_1,IDN,42763,1.0
IDN.9.10.2.4_1,IDN,28387,1.0
IDN.9.10.2.5_1,IDN,29991,1.0
IDN.9.10.2.6_1,IDN,46484,1.0
IDN.9.10.2.7_1,IDN,40953,1.0
IDN.9.10.3.1_1,IDN,33908,1.0
IDN.9.10.3.2_1,IDN,45036,1.0
IDN.9.10.3.3_1,IDN,52568,1.0
IDN.9.10.3.4_1,IDN,61054,1.0
IDN.9.10.3.5_1,IDN,87420,1.0
IDN.9.10.4.1_1,IDN,33990,1.0
IDN.9.10.4.2_1,IDN,32263,1.0
IDN.9.10.4.3_1,IDN,80296,1.0
IDN.9.10.4.4_1,IDN,78716,1.0
IDN.9.10.4.5_1,IDN,47223,1.0
IDN.9.10.4.6_1,IDN,112088,1.0
IDN.9.10.5.1_1,IDN,67695,1.0
IDN.9.10.5.2_1,IDN,56600,1.0
IDN.9.10.5.3_1,IDN,41703,1.0
IDN.9.10.5.4_1,IDN,25490,1.0
IDN.9.10.6.1_1,IDN,47023,1.0
IDN.9.10.6.2_1,IDN,39927,1.0
IDN.9.10.6.3_1,IDN,26079,1.0
IDN.9.10.6.4_1,IDN,23115,1.0
IDN.9.10.6.5_1,IDN,49510,1.0
IDN.9.10.7.1_1,IDN,48863,1.0
IDN.9.10.7.2_1,IDN,28121,1.0
IDN.9.10.7.3_1,IDN,67578,1.0
IDN.9.10.7.4_1,IDN,42204,1.0
IDN.9.10.8.1_1,IDN,70729,1.0
IDN.9.10.8.2_1,IDN,24589,1.0
IDN.9.10.8.3_1,IDN,36634,1.0
IDN.9.10.8.4_1,IDN,62820,1.0
IDN.9.10.8.5_1,IDN,65617,1.0
IDN.9.10.8.6_1,IDN,57979,1.0
IDN.9.10.9.1_1,IDN,69484,1.0
IDN.9.10.9.2_1,IDN,55062,1.0
IDN.9.10.9.3_1,IDN,22329,1.0
IDN.9.10.9.4_1,IDN,56593,1.0
IDN.9.10.9.5_1,IDN,48724,1.0
IDN.9.10.9.6_1,IDN,30370,1.0
IDN.9.10.9.7_1,IDN,33627,1.0
IDN.9.10.10.1_1,IDN,52851,1.0
IDN.9.10.10.2_1,IDN,52632,1.0
IDN.9.10.10.3_1,IDN,20558,1.0
IDN.9.10.10.4_1,IDN,68108,1.0
IDN.9.10.10.5_1,IDN,54412,1.0
IDN.9.10.10.6_1,IDN,55612,1.0
IDN.9.10.11.1_1,IDN,82543,1.0
IDN.9.10.11.2_1,IDN,37856,1.0
IDN.9.10.11.3_1,IDN,47897,1.0
IDN.9.10.11.4_1,IDN,31118,1.0
IDN.9.10.11.5_1,IDN,52426,1.0
IDN.9.10.11.6_1,IDN,79752,1.0
IDN.9.10.11.7_1,IDN,23863,1.0
IDN.9.11.1.1_1,IDN,5364,0.836
IDN.9.11.1.2_1,IDN,2891,0.779
IDN.9.11.1.3_1,IDN,2542,0.765
IDN.9.11.1.4_1,IDN,1922,0.841
IDN.9.11.1.5_1,IDN,2298,0.933
IDN.9.11.1.6_1,IDN,2531,0.924
IDN.9.11.1.7_1,IDN,2276,0.909
IDN.9.11.1.8_1,IDN,2038,0.745
IDN.9.11.1.9_1,IDN,2053,0.902
IDN.9.11.1.10_1,IDN,2690,0.655
IDN.9.11.1.11_1,IDN,4649,0.99
IDN.9.11.2.1_1,IDN,5303,1.0
IDN.9.11.2.2_1,IDN,12267,1.0
IDN.9.11.2.3_1,IDN,5727,1.0
IDN.9.11.2.4_1,IDN,3464,1.0
IDN.9.11.2.5_1,IDN,9800,1.0
IDN.9.11.2.6_1,IDN,3101,1.0
IDN.9.11.2.7_1,IDN,3663,1.0
IDN.9.11.2.8_1,IDN,2979,1.0
IDN.9.11.2.9_1,IDN,7076,1.0
IDN.9.11.2.10_1,IDN,8950,0.97
IDN.9.11.2.11_1,IDN,5234,1.0
IDN.9.11.2.12_1,IDN,4352,1.0
IDN.9.11.2.13_1,IDN,9711,0.994
IDN.9.11.2.14_1,IDN,7462,1.0
IDN.9.11.2.15_1,IDN,17779,1.0
IDN.9.11.3.1_1,IDN,5355,1.0
IDN.9.11.3.2_1,IDN,13056,0.996
IDN.9.11.3.3_1,IDN,5559,1.0
IDN.9.11.3.4_1,IDN,5243,0.999
IDN.9.11.3.5_1,IDN,3039,1.0
IDN.9.11.3.6_1,IDN,5937,1.0
IDN.9.11.3.7_1,IDN,7841,0.998
IDN.9.11.3.8_1,IDN,4338,0.997
IDN.9.11.3.9_1,IDN,3733,1.0
IDN.9.11.3.10_1,IDN,4973,1.0
IDN.9.11.3.11_1,IDN,10049,1.0
IDN.9.11.3.12_1,IDN,5588,0.957
IDN.9.11.3.13_1,IDN,11619,1.0
IDN.9.11.3.14_1,IDN,5169,1.0
IDN.9.11.3.15_1,IDN,8361,0.999
IDN.9.11.3.16_1,IDN,12102,1.0
IDN.9.11.3.17_1,IDN,3961,1.0
IDN.9.11.4.1_1,IDN,5134,1.0
IDN.9.11.4.2_1,IDN,8453,0.942
IDN.9.11.4.3_1,IDN,5038,0.973
IDN.9.11.4.4_1,IDN,2908,1.0
IDN.9.11.4.5_1,IDN,5584,1.0
IDN.9.11.4.6_1,IDN,6740,1.0
IDN.9.11.4.7_1,IDN,14488,1.0
IDN.9.11.4.8_1,IDN,13657,1.0
IDN.9.11.4.9_1,IDN,4467,1.0
IDN.9.11.4.10_1,IDN,5280,0.762
IDN.9.11.4.11_1,IDN,6136,0.964
IDN.9.11.4.12_1,IDN,2388,0.941
IDN.9.11.4.13_1,IDN,5514,0.999
IDN.9.11.4.14_1,IDN,2327,1.0
IDN.9.11.5.1_1,IDN,3393,0.732
IDN.9.11.5.2_1,IDN,8171,1.0
IDN.9.11.5.3_1,IDN,4737,0.995
IDN.9.11.5.4_1,IDN,1719,0.454
IDN.9.11.5.5_1,IDN,629,0.0
IDN.9.11.5.6_1,IDN,3793,0.941
IDN.9.11.5.7_1,IDN,1842,0.76
IDN.9.11.5.8_1,IDN,3916,0.702
IDN.9.11.5.9_1,IDN,4669,0.922
IDN.9.11.5.10_1,IDN,3797,0.148
IDN.9.11.5.11_1,IDN,2699,0.851
IDN.9.11.5.12_1,IDN,4132,0.597
IDN.9.11.6.1_1,IDN,2860,0.711
IDN.9.11.6.2_1,IDN,5254,0.598
IDN.9.11.6.3_1,IDN,2844,0.401
IDN.9.11.6.4_1,IDN,5485,0.747
IDN.9.11.6.5_1,IDN,4781,0.696
IDN.9.11.7.1_1,IDN,1053,0.0
IDN.9.11.7.2_1,IDN,5501,0.942
IDN.9.11.7.3_1,IDN,2934,0.969
IDN.9.11.7.4_1,IDN,1303,0.0
IDN.9.11.7.5_1,IDN,2336,0.0
IDN.9.11.7.6_1,IDN,6930,0.904
IDN.9.11.7.7_1,IDN,4200,0.0
IDN.9.11.7.8_1,IDN,4308,0.095
IDN.9.11.7.9_1,IDN,7858,0.807
IDN.9.11.7.10_1,IDN,4364,0.0
IDN.9.11.8.1_1,IDN,10336,1.0
IDN.9.11.8.2_1,IDN,6215,1.0
IDN.9.11.8.3_1,IDN,2987,0.99
IDN.9.11.8.4_1,IDN,2791,0.918
IDN.9.11.8.5_1,IDN,13871,1.0
IDN.9.11.8.6_1,IDN,5248,1.0
IDN.9.11.8.7_1,IDN,5512,1.0
IDN.9.11.8.8_1,IDN,4882,1.0
IDN.9.11.8.9_1,IDN,4877,1.0
IDN.9.11.8.10_1,IDN,4767,1.0
IDN.9.11.8.11_1,IDN,10494,1.0
IDN.9.11.9.1_1,IDN,7552,1.0
IDN.9.11.9.2_1,IDN,4910,1.0
IDN.9.11.9.3_1,IDN,4878,1.0
IDN.9.11.9.4_1,IDN,6544,0.95
IDN.9.11.9.5_1,IDN,5787,0.967
IDN.9.11.10.1_1,IDN,12041,0.981
IDN.9.11.10.2_1,IDN,13117,0.968
IDN.9.11.10.3_1,IDN,5144,0.999
IDN.9.11.10.4_1,IDN,4933,0.999
IDN.9.11.10.5_1,IDN,5938,0.996
IDN.9.11.11.1_1,IDN,5709,0.949
IDN.9.11.11.2_1,IDN,1306,0.0
IDN.9.11.11.3_1,IDN,3788,0.856
IDN.9.11.11.4_1,IDN,5119,0.797
IDN.9.11.12.1_1,IDN,11265,0.998
IDN.9.11.12.2_1,IDN,6792,1.0
IDN.9.11.12.3_1,IDN,6583,0.986
IDN.9.11.12.4_1,IDN,7605,0.857
IDN.9.11.12.5_1,IDN,6656,1.0
IDN.9.11.12.6_1,IDN,6691,0.982
IDN.9.11.12.7_1,IDN,7759,0.995
IDN.9.11.12.8_1,IDN,4138,0.984
IDN.9.11.12.9_1,IDN,9121,1.0
IDN.9.11.12.10_1,IDN,9302,0.996
IDN.9.11.12.11_1,IDN,9235,0.979
IDN.9.11.13.1_1,IDN,5821,0.55
IDN.9.11.13.2_1,IDN,3088,0.905
IDN.9.11.13.3_1,IDN,6004,0.795
IDN.9.11.13.4_1,IDN,1132,0.0
IDN.9.11.13.5_1,IDN,1505,0.0
IDN.9.11.13.6_1,IDN,1628,0.0
IDN.9.11.13.7_1,IDN,2378,0.0
IDN.9.11.13.8_1,IDN,4681,0.0
IDN.9.11.13.9_1,IDN,8438,0.845
IDN.9.11.14.1_1,IDN,11005,0.997
IDN.9.11.14.2_1,IDN,5157,0.934
IDN.9.11.14.3_1,IDN,2380,1.0
IDN.9.11.14.4_1,IDN,4342,1.0
IDN.9.11.14.5_1,IDN,6067,1.0
IDN.9.11.14.6_1,IDN,6208,0.99
IDN.9.11.14.7_1,IDN,12003,1.0
IDN.9.11.14.8_1,IDN,9280,1.0
IDN.9.11.14.9_1,IDN,6164,0.999
IDN.9.11.14.10_1,IDN,9356,1.0
IDN.9.11.14.11_1,IDN,8810,1.0
IDN.9.11.14.12_1,IDN,6224,1.0
IDN.9.11.14.13_1,IDN,6615,1.0
IDN.9.11.14.14_1,IDN,9027,0.996
IDN.9.11.14.15_1,IDN,5400,1.0
IDN.9.11.14.16_1,IDN,7249,1.0
IDN.9.11.14.17_1,IDN,9416,0.992
IDN.9.11.14.18_1,IDN,8427,1.0
IDN.9.11.15.1_1,IDN,2394,0.0
IDN.9.11.15.2_1,IDN,3518,0.726
IDN.9.11.15.3_1,IDN,1090,0.0
IDN.9.11.15.4_1,IDN,351,0.0
IDN.9.11.15.5_1,IDN,1019,0.0
IDN.9.11.15.6_1,IDN,3930,0.631
IDN.9.11.15.7_1,IDN,2905,0.498
IDN.9.11.16.1_1,IDN,3340,0.726
IDN.9.11.16.2_1,IDN,4229,0.43
IDN.9.11.16.3_1,IDN,3697,0.986
IDN.9.11.16.4_1,IDN,4099,0.867
IDN.9.11.16.5_1,IDN,3181,0.892
IDN.9.11.16.6_1,IDN,1247,0.0
IDN.9.11.16.7_1,IDN,4657,0.725
IDN.9.11.16.8_1,IDN,2275,0.386
IDN.9.11.16.9_1,IDN,3188,0.771
IDN.9.11.16.10_1,IDN,3597,0.925
IDN.9.11.16.11_1,IDN,3691,0.766
IDN.9.11.17.1_1,IDN,6591,1.0
IDN.9.11.17.2_1,IDN,9665,0.976
IDN.9.11.17.3_1,IDN,2964,1.0
IDN.9.11.17.4_1,IDN,6002,1.0
IDN.9.11.17.5_1,IDN,7432,0.984
IDN.9.11.17.6_1,IDN,9274,0.998
IDN.9.11.17.7_1,IDN,4369,1.0
IDN.9.11.17.8_1,IDN,4522,0.985
IDN.9.11.17.9_1,IDN,2831,1.0
IDN.9.11.17.10_1,IDN,10322,1.0
IDN.9.11.17.11_1,IDN,5051,1.0
IDN.9.11.17.12_1,IDN,10298,0.959
IDN.9.11.17.13_1,IDN,5099,0.989
IDN.9.11.17.14_1,IDN,8452,0.995
IDN.9.11.17.15_1,IDN,12574,0.994
IDN.9.11.17.16_1,IDN,4515,1.0
IDN.9.11.18.1_1,IDN,8844,0.991
IDN.9.11.18.2_1,IDN,13246,1.0
IDN.9.11.18.3_1,IDN,40428,1.0
IDN.9.11.18.4_1,IDN,24713,1.0
IDN.9.11.18.5_1,IDN,11631,0.996
IDN.9.11.18.6_1,IDN,17947,1.0
IDN.9.11.18.7_1,IDN,16454,1.0
IDN.9.11.18.8_1,IDN,18833,1.0
IDN.9.11.18.9_1,IDN,22619,1.0
IDN.9.11.18.10_1,IDN,22601,1.0
IDN.9.11.18.11_1,IDN,5851,0.996
IDN.9.11.19.1_1,IDN,5165,1.0
IDN.9.11.19.2_1,IDN,4407,1.0
IDN.9.11.19.3_1,IDN,7095,1.0
IDN.9.11.19.4_1,IDN,3504,1.0
IDN.9.11.19.5_1,IDN,8624,1.0
IDN.9.11.19.6_1,IDN,6223,1.0
IDN.9.11.19.7_1,IDN,11289,1.0
IDN.9.11.19.8_1,IDN,10172,1.0
IDN.9.11.19.9_1,IDN,6971,1.0
IDN.9.11.19.10_1,IDN,2785,1.0
IDN.9.11.19.11_1,IDN,4490,1.0
IDN.9.11.19.12_1,IDN,19448,1.0
IDN.9.11.19.13_1,IDN,23512,1.0
IDN.9.11.19.14_1,IDN,5847,1.0
IDN.9.11.20.1_1,IDN,10941,1.0
IDN.9.11.20.2_1,IDN,13971,0.998
IDN.9.11.20.3_1,IDN,7558,1.0
IDN.9.11.20.4_1,IDN,16503,1.0
IDN.9.11.20.5_1,IDN,15282,1.0
IDN.9.11.20.6_1,IDN,4772,1.0
IDN.9.11.20.7_1,IDN,5298,0.991
IDN.9.11.20.8_1,IDN,25739,1.0
IDN.9.11.20.9_1,IDN,4999,1.0
IDN.9.11.20.10_1,IDN,3225,1.0
IDN.9.11.20.11_1,IDN,12424,0.999
IDN.9.11.20.12_1,IDN,7552,1.0
IDN.9.11.20.13_1,IDN,9013,0.99
IDN.9.11.20.14_1,IDN,9083,0.967
IDN.9.11.20.15_1,IDN,4946,1.0
IDN.9.11.20.16_1,IDN,7453,1.0
IDN.9.11.20.17_1,IDN,4880,1.0
IDN.9.11.20.18_1,IDN,29166,1.0
IDN.9.11.20.19_1,IDN,19339,1.0
IDN.9.11.20.20_1,IDN,18661,1.0
IDN.9.11.21.1_1,IDN,3074,0.966
IDN.9.11.21.2_1,IDN,2410,0.837
IDN.9.11.21.3_1,IDN,2241,0.96
IDN.9.11.21.4_1,IDN,3846,0.996
IDN.9.11.22.1_1,IDN,4670,0.973
IDN.9.11.22.2_1,IDN,13030,1.0
IDN.9.11.22.3_1,IDN,7699,1.0
IDN.9.11.22.4_1,IDN,5809,0.968
IDN.9.11.22.5_1,IDN,5035,1.0
IDN.9.11.23.1_1,IDN,14048,1.0
IDN.9.11.23.2_1,IDN,12910,1.0
IDN.9.11.23.3_1,IDN,7107,0.992
IDN.9.11.23.4_1,IDN,9055,0.828
IDN.9.11.23.5_1,IDN,12571,0.993
IDN.9.11.23.6_1,IDN,12676,0.999
IDN.9.11.23.7_1,IDN,5349,0.959
IDN.9.11.23.8_1,IDN,10696,1.0
IDN.9.11.23.9_1,IDN,7368,0.999
IDN.9.11.23.10_1,IDN,12522,1.0
IDN.9.11.23.11_1,IDN,4410,1.0
IDN.9.11.23.12_1,IDN,5979,1.0
IDN.9.11.24.1_1,IDN,3848,1.0
IDN.9.11.24.2_1,IDN,2662,1.0
IDN.9.11.24.3_1,IDN,2430,1.0
IDN.9.11.24.4_1,IDN,9443,1.0
IDN.9.11.24.5_1,IDN,4712,1.0
IDN.9.11.24.6_1,IDN,6713,1.0
IDN.9.11.24.7_1,IDN,9795,1.0
IDN.9.11.24.8_1,IDN,4785,1.0
IDN.9.11.25.1_1,IDN,2092,0.771
IDN.9.11.25.2_1,IDN,2527,1.0
IDN.9.11.25.3_1,IDN,3818,0.992
IDN.9.11.25.4_1,IDN,4582,1.0
IDN.9.11.25.5_1,IDN,3184,0.9
IDN.9.11.25.6_1,IDN,4818,0.936
IDN.9.11.25.7_1,IDN,4039,0.937
IDN.9.11.25.8_1,IDN,3271,0.992
IDN.9.11.25.9_1,IDN,3022,0.973
IDN.9.11.25.10_1,IDN,4878,1.0
IDN.9.11.25.11_1,IDN,1848,0.762
IDN.9.11.25.12_1,IDN,3435,0.999
IDN.9.11.25.13_1,IDN,2239,1.0
IDN.9.11.25.14_1,IDN,11965,0.999
IDN.9.11.25.15_1,IDN,2056,0.959
IDN.9.11.25.16_1,IDN,5140,0.977
IDN.9.11.25.17_1,IDN,2760,0.999
IDN.9.11.25.18_1,IDN,5553,0.984
IDN.9.11.25.19_1,IDN,3249,0.893
IDN.9.11.25.20_1,IDN,2452,0.941
IDN.9.11.25.21_1,IDN,6286,1.0
IDN.9.11.25.22_1,IDN,2755,1.0
IDN.9.11.25.23_1,IDN,6385,1.0
IDN.9.11.26.1_1,IDN,2746,0.583
IDN.9.11.26.2_1,IDN,2964,0.893
IDN.9.11.26.3_1,IDN,3459,0.628
IDN.9.11.26.4_1,IDN,3178,0.0
IDN.9.11.27.1_1,IDN,3730,0.816
IDN.9.11.27.2_1,IDN,6173,0.798
IDN.9.11.27.3_1,IDN,5579,0.927
IDN.9.11.27.4_1,IDN,3669,0.839
IDN.9.11.27.5_1,IDN,4206,0.978
IDN.9.11.27.6_1,IDN,3208,0.994
IDN.9.11.27.7_1,IDN,2492,0.764
IDN.9.11.27.8_1,IDN,5547,0.515
IDN.9.11.27.9_1,IDN,2003,0.367
IDN.9.11.27.10_1,IDN,1047,0.0
IDN.9.11.27.11_1,IDN,2695,0.504
IDN.9.11.27.12_1,IDN,3071,0.858
IDN.9.11.28.1_1,IDN,3408,0.918
IDN.9.11.28.2_1,IDN,6483,0.947
IDN.9.11.28.3_1,IDN,11120,0.985
IDN.9.11.28.4_1,IDN,7642,0.984
IDN.9.11.28.5_1,IDN,8887,0.998
IDN.9.11.28.6_1,IDN,14009,0.982
IDN.9.11.28.7_1,IDN,6767,0.999
IDN.9.11.29.1_1,IDN,1540,0.053
IDN.9.11.29.2_1,IDN,2034,0.353
IDN.9.11.29.3_1,IDN,2739,0.015
IDN.9.11.29.4_1,IDN,2868,0.184
IDN.9.11.29.5_1,IDN,3828,0.0
IDN.9.11.30.1_1,IDN,5270,1.0
IDN.9.11.30.2_1,IDN,8506,1.0
IDN.9.11.30.3_1,IDN,8004,1.0
IDN.9.11.30.4_1,IDN,6645,1.0
IDN.9.11.30.5_1,IDN,3147,1.0
IDN.9.11.30.6_1,IDN,8367,0.967
IDN.9.11.30.7_1,IDN,4179,1.0
IDN.9.11.30.8_1,IDN,4218,1.0
IDN.9.11.31.1_1,IDN,3485,0.942
IDN.9.11.31.2_1,IDN,11615,0.982
IDN.9.11.31.3_1,IDN,5197,1.0
IDN.9.11.31.4_1,IDN,7940,0.835
IDN.9.11.31.5_1,IDN,3481,1.0
IDN.9.11.31.6_1,IDN,2816,1.0
IDN.9.11.31.7_1,IDN,5626,1.0
IDN.9.11.31.8_1,IDN,2819,1.0
IDN.9.11.31.9_1,IDN,5220,1.0
IDN.9.11.31.10_1,IDN,4166,0.959
IDN.9.11.31.11_1,IDN,4149,1.0
IDN.9.11.31.12_1,IDN,3210,1.0
IDN.9.11.32.1_1,IDN,2745,0.0
IDN.9.11.32.2_1,IDN,4586,0.92
IDN.9.11.32.3_1,IDN,720,0.0
IDN.9.11.32.4_1,IDN,4101,0.974
IDN.9.11.32.5_1,IDN,2939,0.892
IDN.9.11.32.6_1,IDN,3444,0.803
IDN.9.11.33.1_1,IDN,4272,1.0
IDN.9.11.33.2_1,IDN,5000,1.0
IDN.9.11.33.3_1,IDN,3501,1.0
IDN.9.11.33.4_1,IDN,4544,1.0
IDN.9.11.33.5_1,IDN,3747,0.836
IDN.9.11.33.6_1,IDN,4409,1.0
IDN.9.11.33.7_1,IDN,12497,1.0
IDN.9.11.33.8_1,IDN,5191,1.0
IDN.9.11.33.9_1,IDN,8198,0.989
IDN.9.11.33.10_1,IDN,5336,1.0
IDN.9.11.33.11_1,IDN,7005,1.0
IDN.9.11.33.12_1,IDN,7747,0.996
IDN.9.11.34.1_1,IDN,4973,1.0
IDN.9.11.34.2_1,IDN,5660,0.946
IDN.9.11.34.3_1,IDN,3180,1.0
IDN.9.11.34.4_1,IDN,2935,0.946
IDN.9.11.34.5_1,IDN,5908,0.912
IDN.9.11.34.6_1,IDN,3273,1.0
IDN.9.11.34.7_1,IDN,4392,0.941
IDN.9.11.35.1_1,IDN,3696,0.954
IDN.9.11.35.2_1,IDN,4312,0.968
IDN.9.11.35.3_1,IDN,2187,0.909
IDN.9.11.35.4_1,IDN,2501,0.93
IDN.9.11.35.5_1,IDN,2160,0.909
IDN.9.11.35.6_1,IDN,3670,0.939
IDN.9.11.35.7_1,IDN,4617,0.908
IDN.9.11.35.8_1,IDN,2408,0.947
IDN.9.11.35.9_1,IDN,5036,0.987
IDN.9.11.36.1_1,IDN,2161,1.0
IDN.9.11.36.2_1,IDN,8432,0.996
IDN.9.11.36.3_1,IDN,4865,1.0
IDN.9.11.36.4_1,IDN,2915,0.978
IDN.9.11.36.5_1,IDN,5058,1.0
IDN.9.11.36.6_1,IDN,11053,1.0
IDN.9.11.36.7_1,IDN,4931,0.995
IDN.9.11.37.1_1,IDN,5874,1.0
IDN.9.11.37.2_1,IDN,3929,0.982
IDN.9.11.37.3_1,IDN,4504,1.0
IDN.9.11.37.4_1,IDN,6502,0.999
IDN.9.11.37.5_1,IDN,6881,1.0
IDN.9.11.37.6_1,IDN,9672,1.0
IDN.9.11.38.1_1,IDN,5188,0.965
IDN.9.11.38.2_1,IDN,1508,1.0
IDN.9.11.38.3_1,IDN,4739,0.998
IDN.9.11.38.4_1,IDN,1537,0.871
IDN.9.11.38.5_1,IDN,5599,0.999
IDN.9.11.38.6_1,IDN,3886,1.0
IDN.9.11.38.7_1,IDN,4489,1.0
IDN.9.11.38.8_1,IDN,4139,1.0
IDN.9.11.38.9_1,IDN,3785,1.0
IDN.9.11.38.10_1,IDN,3925,1.0
IDN.9.11.38.11_1,IDN,6260,1.0
IDN.9.11.39.1_1,IDN,1178,0.0
IDN.9.11.39.2_1,IDN,2103,0.0
IDN.9.11.39.3_1,IDN,370,0.0
IDN.9.11.39.4_1,IDN,712,0.0
IDN.9.11.39.5_1,IDN,2073,0.0
IDN.9.11.39.6_1,IDN,2107,0.0
IDN.9.11.39.7_1,IDN,3811,0.0
IDN.9.11.40.1_1,IDN,18832,1.0
IDN.9.11.40.2_1,IDN,18235,1.0
IDN.9.11.40.3_1,IDN,15790,1.0
IDN.9.11.40.4_1,IDN,7091,0.999
IDN.9.11.40.5_1,IDN,8137,1.0
IDN.9.11.40.6_1,IDN,22730,0.998
IDN.9.11.40.7_1,IDN,4371,1.0
IDN.9.11.40.8_1,IDN,12050,0.968
IDN.9.11.40.9_1,IDN,21397,0.998
IDN.9.11.40.10_1,IDN,12559,1.0
IDN.9.11.40.11_1,IDN,4887,1.0
IDN.9.11.40.12_1,IDN,5411,0.982
IDN.9.11.40.13_1,IDN,7441,1.0
IDN.9.11.41.1_1,IDN,2992,1.0
IDN.9.11.41.2_1,IDN,36970,1.0
IDN.9.11.41.3_1,IDN,38196,1.0
IDN.9.11.41.4_1,IDN,22505,1.0
IDN.9.11.41.5_1,IDN,6352,1.0
IDN.9.11.41.6_1,IDN,8624,1.0
IDN.9.11.41.7_1,IDN,19302,1.0
IDN.9.11.41.8_1,IDN,7757,1.0
IDN.9.11.41.9_1,IDN,41199,1.0
IDN.9.11.41.10_1,IDN,15544,1.0
IDN.9.11.41.11_1,IDN,9375,1.0
IDN.9.11.41.12_1,IDN,16779,1.0
IDN.9.11.42.1_1,IDN,6828,1.0
IDN.9.11.42.2_1,IDN,8580,1.0
IDN.9.11.42.3_1,IDN,8243,1.0
IDN.9.11.42.4_1,IDN,8759,0.963
IDN.9.11.42.5_1,IDN,12123,1.0
IDN.9.11.42.6_1,IDN,10631,1.0
IDN.9.11.42.7_1,IDN,8136,1.0
IDN.9.11.42.8_1,IDN,4887,1.0
IDN.9.12.1.1_1,IDN,7189,0.987
IDN.9.12.1.2_1,IDN,6460,0.977
IDN.9.12.1.3_1,IDN,8104,1.0
IDN.9.12.1.4_1,IDN,6949,0.991
IDN.9.12.1.5_1,IDN,6980,0.995
IDN.9.12.1.6_1,IDN,7004,0.965
IDN.9.12.1.7_1,IDN,8582,0.993
IDN.9.12.1.8_1,IDN,11270,1.0
IDN.9.12.1.9_1,IDN,6441,0.992
IDN.9.12.1.10_1,IDN,5916,0.951
IDN.9.12.1.11_1,IDN,9109,0.973
IDN.9.12.1.12_1,IDN,7194,0.979
IDN.9.12.1.13_1,IDN,7917,0.984
IDN.9.12.2.1_1,IDN,5531,0.982
IDN.9.12.2.2_1,IDN,4452,0.999
IDN.9.12.2.3_1,IDN,4196,0.996
IDN.9.12.2.4_1,IDN,1449,0.995
IDN.9.12.2.5_1,IDN,4409,0.929
IDN.9.12.2.6_1,IDN,2534,0.937
IDN.9.12.2.7_1,IDN,4752,0.935
IDN.9.12.2.8_1,IDN,1361,0.893
