gid,alpha3,totalPopulation,fractionUrban
TZA.10.5.12_1,TZA,7383,0.0
TZA.10.5.13_1,TZA,3717,0.0
TZA.10.5.14_1,TZA,7398,0.038
TZA.10.5.15_1,TZA,9955,0.0
TZA.10.5.16_1,TZA,13674,0.815
TZA.10.5.17_1,TZA,20787,0.0
TZA.10.5.18_1,TZA,5558,0.0
TZA.10.5.19_1,TZA,4598,0.84
TZA.10.5.20_1,TZA,21361,1.0
TZA.10.5.21_1,TZA,4832,0.0
TZA.10.5.22_1,TZA,11401,0.377
TZA.10.5.23_1,TZA,6052,0.0
TZA.10.5.24_1,TZA,6448,0.0
TZA.10.5.25_1,TZA,8131,0.0
TZA.10.5.26_1,TZA,10333,0.321
TZA.10.6.1_1,TZA,3579,0.0
TZA.10.6.2_1,TZA,10544,0.528
TZA.10.6.3_1,TZA,9357,0.684
TZA.10.6.4_1,TZA,7035,0.0
TZA.10.6.5_1,TZA,10237,0.338
TZA.10.6.6_1,TZA,5495,0.0
TZA.10.6.7_1,TZA,4033,0.0
TZA.10.6.8_1,TZA,8932,0.0
TZA.10.6.9_1,TZA,4606,0.0
TZA.10.6.10_1,TZA,8089,0.0
TZA.10.6.11_1,TZA,6183,0.0
TZA.10.6.12_1,TZA,13670,0.515
TZA.10.6.13_1,TZA,8041,0.554
TZA.10.6.14_1,TZA,9934,0.924
TZA.10.6.15_1,TZA,7519,0.0
TZA.10.6.16_1,TZA,6259,0.0
TZA.10.6.17_1,TZA,6430,0.618
TZA.10.6.18_1,TZA,6087,0.0
TZA.10.6.19_1,TZA,10196,0.0
TZA.10.6.20_1,TZA,6374,0.591
TZA.10.6.21_1,TZA,6564,0.797
TZA.11.2.1_1,TZA,22941,0.513
TZA.11.2.2_1,TZA,10028,0.389
TZA.11.2.3_1,TZA,21754,0.708
TZA.11.2.4_1,TZA,10650,0.07
TZA.11.2.5_1,TZA,27301,0.193
TZA.11.2.6_1,TZA,37170,0.88
TZA.11.2.7_1,TZA,18794,0.115
TZA.11.2.8_1,TZA,14665,0.32
TZA.11.2.9_1,TZA,32205,0.642
TZA.11.2.10_1,TZA,12002,0.0
TZA.11.2.11_1,TZA,21344,0.0
TZA.11.2.12_1,TZA,34236,0.73
TZA.11.2.13_1,TZA,24905,0.349
TZA.11.2.14_1,TZA,53256,0.732
TZA.11.2.15_1,TZA,15015,0.445
TZA.11.2.16_1,TZA,26221,0.0
TZA.11.2.17_1,TZA,18151,0.429
TZA.11.2.18_1,TZA,22984,0.292
TZA.11.2.19_1,TZA,31322,0.706
TZA.11.2.20_1,TZA,19747,0.629
TZA.11.2.21_1,TZA,32826,0.104
TZA.11.1.1_1,TZA,20947,0.956
TZA.11.1.2_1,TZA,37388,0.848
TZA.11.1.3_1,TZA,15617,0.871
TZA.11.1.4_1,TZA,14290,0.522
TZA.11.1.5_1,TZA,7976,0.344
TZA.11.1.6_1,TZA,9454,0.887
TZA.11.1.7_1,TZA,16323,0.24
TZA.11.1.8_1,TZA,8447,0.771
TZA.11.3.1_1,TZA,23681,0.29
TZA.11.3.2_1,TZA,27407,0.0
TZA.11.3.3_1,TZA,40095,0.224
TZA.11.3.4_1,TZA,13946,0.0
TZA.11.3.5_1,TZA,16478,0.888
TZA.11.3.6_1,TZA,10757,0.666
TZA.11.3.7_1,TZA,12255,1.0
TZA.11.3.8_1,TZA,24895,0.224
TZA.11.3.9_1,TZA,17911,0.319
TZA.11.3.10_1,TZA,19882,0.0
TZA.11.3.11_1,TZA,8749,0.337
TZA.11.3.12_1,TZA,17884,0.0
TZA.11.3.13_1,TZA,21795,0.623
TZA.11.3.14_1,TZA,10694,0.593
TZA.11.3.15_1,TZA,12927,0.417
TZA.11.3.16_1,TZA,14449,0.941
TZA.11.3.17_1,TZA,19433,0.0
TZA.11.3.18_1,TZA,15837,0.0
TZA.11.3.19_1,TZA,11988,0.419
TZA.11.3.20_1,TZA,21528,0.838
TZA.11.3.21_1,TZA,11821,0.003
TZA.11.3.22_1,TZA,35275,0.365
TZA.11.3.23_1,TZA,21464,0.485
TZA.11.3.24_1,TZA,10999,0.0
TZA.11.3.25_1,TZA,9112,0.0
TZA.11.4.1_1,TZA,21718,0.936
TZA.11.4.2_1,TZA,16246,0.672
TZA.11.4.3_1,TZA,36375,0.449
TZA.11.4.4_1,TZA,15801,0.0
TZA.11.4.5_1,TZA,50051,0.431
TZA.11.4.6_1,TZA,17815,0.994
TZA.11.4.7_1,TZA,12428,0.508
TZA.11.4.8_1,TZA,25871,0.0
TZA.11.4.9_1,TZA,12388,0.026
TZA.11.4.10_1,TZA,17684,0.811
TZA.11.4.11_1,TZA,19742,0.0
TZA.11.4.12_1,TZA,39792,0.903
TZA.11.4.13_1,TZA,29802,0.0
TZA.11.4.14_1,TZA,10325,0.0
TZA.11.4.15_1,TZA,31211,0.61
TZA.11.4.16_1,TZA,33399,0.618
TZA.11.4.17_1,TZA,41830,0.345
TZA.11.4.18_1,TZA,15144,0.745
TZA.11.4.19_1,TZA,47755,0.299
TZA.11.5.1_1,TZA,0,0.0
TZA.11.6.1_1,TZA,7908,0.952
TZA.11.6.2_1,TZA,9204,0.981
TZA.11.6.3_1,TZA,14391,0.873
TZA.11.6.4_1,TZA,16672,0.478
TZA.11.6.5_1,TZA,12540,0.686
TZA.11.6.6_1,TZA,18981,0.093
TZA.11.6.7_1,TZA,19237,0.445
TZA.11.6.8_1,TZA,7332,0.828
TZA.11.6.9_1,TZA,22854,0.0
TZA.11.6.10_1,TZA,9583,0.0
TZA.11.6.11_1,TZA,19805,0.74
TZA.11.6.12_1,TZA,18720,0.065
TZA.11.6.13_1,TZA,18348,0.001
TZA.11.6.14_1,TZA,18779,0.241
TZA.11.6.15_1,TZA,21303,0.0
TZA.11.6.16_1,TZA,37672,0.612
TZA.11.6.17_1,TZA,13094,0.809
TZA.11.6.18_1,TZA,12535,0.857
TZA.11.6.19_1,TZA,22320,0.0
TZA.11.6.20_1,TZA,12070,0.696
TZA.11.6.21_1,TZA,23456,0.0
TZA.11.6.22_1,TZA,16250,0.0
TZA.11.6.23_1,TZA,16819,0.0
TZA.11.6.24_1,TZA,16312,0.441
TZA.11.6.25_1,TZA,16146,0.334
TZA.11.6.26_1,TZA,14547,0.716
TZA.11.6.27_1,TZA,10066,0.976
TZA.11.6.28_1,TZA,13995,0.544
TZA.11.6.29_1,TZA,20927,0.656
TZA.11.6.30_1,TZA,11951,0.965
TZA.11.6.31_1,TZA,21531,0.519
TZA.11.6.32_1,TZA,8863,0.0
TZA.11.7.1_1,TZA,13414,0.0
TZA.11.7.2_1,TZA,20719,0.985
TZA.11.7.3_1,TZA,15266,0.155
TZA.11.7.4_1,TZA,8937,0.022
TZA.11.7.5_1,TZA,17486,0.0
TZA.11.7.6_1,TZA,10927,0.0
TZA.11.7.7_1,TZA,20542,0.0
TZA.11.7.8_1,TZA,20310,0.999
TZA.11.7.9_1,TZA,18251,0.42
TZA.11.7.10_1,TZA,29986,0.0
TZA.11.7.11_1,TZA,16829,0.061
TZA.11.7.12_1,TZA,11224,0.502
TZA.11.7.13_1,TZA,23491,0.011
TZA.11.7.14_1,TZA,8172,0.928
TZA.11.7.15_1,TZA,7683,0.0
TZA.11.7.16_1,TZA,14275,0.185
TZA.11.7.17_1,TZA,13010,0.0
TZA.12.1.1_1,TZA,24091,0.951
TZA.12.1.2_1,TZA,26699,0.998
TZA.12.1.3_1,TZA,19596,0.85
TZA.12.1.4_1,TZA,13209,0.466
TZA.12.1.5_1,TZA,20025,0.465
TZA.12.1.6_1,TZA,24368,0.266
TZA.12.1.7_1,TZA,22668,0.0
TZA.12.1.8_1,TZA,19199,0.46
TZA.12.1.9_1,TZA,16589,0.534
TZA.12.1.10_1,TZA,20550,0.416
TZA.12.1.11_1,TZA,11012,0.237
TZA.12.1.12_1,TZA,13757,0.057
TZA.12.1.13_1,TZA,12793,0.95
TZA.12.1.14_1,TZA,15719,0.969
TZA.12.1.15_1,TZA,17393,0.0
TZA.12.1.16_1,TZA,15735,0.068
TZA.12.1.17_1,TZA,20486,0.0
TZA.12.1.18_1,TZA,22319,0.0
TZA.12.1.19_1,TZA,20450,0.0
TZA.12.1.20_1,TZA,15024,0.849
TZA.12.1.21_1,TZA,19627,0.564
TZA.12.1.22_1,TZA,24507,0.46
TZA.12.1.23_1,TZA,15769,0.335
TZA.12.1.24_1,TZA,14485,0.893
TZA.12.1.25_1,TZA,27586,0.967
TZA.12.1.26_1,TZA,14091,0.003
TZA.12.1.27_1,TZA,16786,0.56
TZA.12.1.28_1,TZA,15382,0.007
TZA.12.2.1_1,TZA,15375,0.515
TZA.12.2.2_1,TZA,14265,0.355
TZA.12.2.3_1,TZA,16772,0.339
TZA.12.2.4_1,TZA,25115,0.004
TZA.12.2.5_1,TZA,8099,0.36
TZA.12.2.6_1,TZA,17658,0.0
TZA.12.2.7_1,TZA,29303,0.513
TZA.12.2.8_1,TZA,13740,0.428
TZA.12.2.9_1,TZA,15700,0.0
TZA.12.2.10_1,TZA,15681,0.705
TZA.12.2.11_1,TZA,37327,0.528
TZA.12.2.12_1,TZA,25443,0.256
TZA.12.2.13_1,TZA,20067,0.0
TZA.12.2.14_1,TZA,20871,0.568
TZA.12.2.15_1,TZA,15545,0.353
TZA.12.2.16_1,TZA,29380,0.552
TZA.12.2.17_1,TZA,7937,0.0
TZA.12.2.18_1,TZA,14728,0.701
TZA.12.2.19_1,TZA,12484,0.81
TZA.12.2.20_1,TZA,12544,0.0
TZA.12.3.1_1,TZA,10608,0.782
TZA.12.4.1_1,TZA,17138,0.0
TZA.12.4.2_1,TZA,28036,0.906
TZA.12.4.3_1,TZA,18334,0.775
TZA.12.4.4_1,TZA,9679,0.948
TZA.12.4.5_1,TZA,13053,0.757
TZA.12.4.6_1,TZA,17899,0.906
TZA.12.4.7_1,TZA,25300,0.875
TZA.12.4.8_1,TZA,14422,0.874
TZA.12.4.9_1,TZA,15265,0.866
TZA.12.4.10_1,TZA,25653,0.752
TZA.12.4.11_1,TZA,27608,0.671
TZA.12.4.12_1,TZA,20843,0.583
TZA.12.4.13_1,TZA,20884,0.296
TZA.12.4.14_1,TZA,16290,0.387
TZA.12.5.1_1,TZA,15204,0.98
TZA.12.5.2_1,TZA,38153,0.994
TZA.12.5.3_1,TZA,7336,1.0
TZA.12.5.4_1,TZA,7655,1.0
TZA.12.5.5_1,TZA,31326,0.987
TZA.12.5.6_1,TZA,7807,1.0
TZA.12.5.7_1,TZA,9349,0.95
TZA.12.5.8_1,TZA,3662,1.0
TZA.12.5.9_1,TZA,3020,1.0
TZA.12.5.10_1,TZA,19876,1.0
TZA.12.5.11_1,TZA,30167,1.0
TZA.12.5.12_1,TZA,9768,1.0
TZA.12.5.13_1,TZA,9245,1.0
TZA.12.6.1_1,TZA,22296,0.0
TZA.12.6.2_1,TZA,14532,0.563
TZA.12.6.3_1,TZA,13405,0.0
TZA.12.6.4_1,TZA,12427,0.01
TZA.12.6.5_1,TZA,20283,0.0
TZA.12.6.6_1,TZA,10610,0.132
TZA.12.6.7_1,TZA,18208,0.0
TZA.12.6.8_1,TZA,14399,0.0
TZA.12.6.9_1,TZA,20008,0.0
TZA.12.6.10_1,TZA,11218,0.719
TZA.12.6.11_1,TZA,26741,0.26
TZA.12.6.12_1,TZA,18190,0.0
TZA.12.6.13_1,TZA,25129,0.615
TZA.12.6.14_1,TZA,26935,0.43
TZA.12.6.15_1,TZA,24800,0.821
TZA.12.6.16_1,TZA,16368,0.5
TZA.12.6.17_1,TZA,19037,0.391
TZA.12.6.18_1,TZA,21708,0.289
TZA.12.6.19_1,TZA,16477,0.0
TZA.12.6.20_1,TZA,12072,0.0
TZA.12.6.21_1,TZA,18224,0.497
TZA.12.7.1_1,TZA,9611,0.0
TZA.12.7.2_1,TZA,9554,0.225
TZA.12.7.3_1,TZA,11302,0.0
TZA.12.7.4_1,TZA,17648,0.509
TZA.12.7.5_1,TZA,14319,0.0
TZA.12.7.6_1,TZA,19686,0.0
TZA.12.7.7_1,TZA,21756,0.711
TZA.12.7.8_1,TZA,14788,0.0
TZA.12.7.9_1,TZA,12186,0.0
TZA.12.7.10_1,TZA,17097,0.294
TZA.12.7.11_1,TZA,12618,0.0
TZA.12.7.12_1,TZA,14810,0.0
TZA.12.7.13_1,TZA,13711,0.0
TZA.12.7.14_1,TZA,19768,0.0
TZA.12.7.15_1,TZA,7283,0.937
TZA.12.7.16_1,TZA,20164,0.0
TZA.12.7.17_1,TZA,17493,0.974
TZA.12.7.18_1,TZA,22312,0.0
TZA.12.7.19_1,TZA,9566,0.367
TZA.12.7.20_1,TZA,24543,0.217
TZA.12.7.21_1,TZA,14307,0.073
TZA.12.7.22_1,TZA,17585,0.0
TZA.12.7.23_1,TZA,16418,0.0
TZA.12.7.24_1,TZA,15244,0.0
TZA.12.7.25_1,TZA,16853,0.391
TZA.12.7.26_1,TZA,19831,0.0
TZA.12.7.27_1,TZA,11614,0.947
TZA.12.7.28_1,TZA,10959,0.281
TZA.12.8.1_1,TZA,13810,0.915
TZA.12.8.2_1,TZA,13498,1.0
TZA.12.8.3_1,TZA,14082,0.075
TZA.12.8.4_1,TZA,8802,0.784
TZA.12.8.5_1,TZA,16242,0.052
TZA.12.8.6_1,TZA,13430,0.969
TZA.12.8.7_1,TZA,19760,0.663
TZA.12.8.8_1,TZA,13886,0.918
TZA.12.8.9_1,TZA,22173,0.073
TZA.12.8.10_1,TZA,11746,0.108
TZA.12.8.11_1,TZA,10053,0.0
TZA.12.8.12_1,TZA,10600,0.122
TZA.12.8.13_1,TZA,27882,0.91
TZA.12.8.14_1,TZA,10638,0.862
TZA.12.8.15_1,TZA,15628,0.933
TZA.12.8.16_1,TZA,14914,0.793
TZA.12.8.17_1,TZA,9944,0.844
TZA.12.8.18_1,TZA,15124,0.825
TZA.12.8.19_1,TZA,18671,1.0
TZA.12.8.20_1,TZA,20014,0.885
TZA.12.8.21_1,TZA,11523,0.688
TZA.12.8.22_1,TZA,8606,0.996
TZA.12.8.23_1,TZA,17061,0.93
TZA.12.8.24_1,TZA,18085,0.854
TZA.12.8.25_1,TZA,22975,0.05
TZA.12.8.26_1,TZA,15850,0.888
TZA.12.8.27_1,TZA,16756,1.0
TZA.12.8.28_1,TZA,16164,0.987
TZA.12.8.29_1,TZA,15196,0.373
TZA.12.8.30_1,TZA,40022,0.855
TZA.13.1.1_1,TZA,13847,0.459
TZA.13.1.2_1,TZA,26294,0.583
TZA.13.1.5_1,TZA,11299,0.636
TZA.13.1.7_1,TZA,14409,0.872
TZA.13.1.8_1,TZA,12249,0.0
TZA.13.1.11_1,TZA,22170,0.36
TZA.13.1.12_1,TZA,7435,0.0
TZA.13.1.13_1,TZA,16252,0.0
TZA.13.1.15_1,TZA,31303,0.791
TZA.13.1.16_1,TZA,26710,0.0
TZA.13.1.17_1,TZA,16372,0.392
TZA.13.1.18_1,TZA,15442,0.0
TZA.13.1.20_1,TZA,15096,0.356
TZA.13.1.22_1,TZA,10039,0.0
TZA.13.1.24_1,TZA,15050,0.0
TZA.13.1.28_1,TZA,16879,0.302
TZA.13.3.1_1,TZA,11906,0.923
TZA.13.3.2_1,TZA,14591,0.386
TZA.13.3.3_1,TZA,7368,0.751
TZA.13.3.4_1,TZA,16887,0.92
TZA.13.3.5_1,TZA,8074,0.891
TZA.13.3.6_1,TZA,12741,0.314
TZA.13.3.7_1,TZA,32926,0.867
TZA.13.3.8_1,TZA,10591,0.729
TZA.13.3.9_1,TZA,12910,0.853
TZA.13.3.10_1,TZA,21986,0.92
TZA.13.3.11_1,TZA,74970,0.988
TZA.13.3.12_1,TZA,10060,0.906
TZA.13.3.13_1,TZA,19967,0.953
TZA.13.3.14_1,TZA,26933,0.816
TZA.13.3.15_1,TZA,5125,0.909
TZA.13.3.16_1,TZA,18433,0.816
TZA.13.3.17_1,TZA,10466,0.843
TZA.13.3.18_1,TZA,12516,0.587
TZA.13.3.19_1,TZA,13085,0.962
TZA.13.3.20_1,TZA,8106,0.508
TZA.13.5.1_1,TZA,25586,0.937
TZA.13.5.2_1,TZA,21992,0.293
TZA.13.5.3_1,TZA,34303,0.819
TZA.13.5.4_1,TZA,13059,0.399
TZA.13.5.5_1,TZA,17346,0.022
TZA.13.5.6_1,TZA,13051,0.0
TZA.13.5.7_1,TZA,14359,0.0
TZA.13.5.8_1,TZA,15877,0.847
TZA.13.5.9_1,TZA,13291,0.599
TZA.13.5.10_1,TZA,17639,0.0
TZA.13.5.11_1,TZA,38085,0.594
TZA.13.5.12_1,TZA,18082,0.513
TZA.13.5.13_1,TZA,38112,0.348
TZA.13.5.14_1,TZA,15267,0.0
TZA.13.5.15_1,TZA,15041,0.0
TZA.13.5.16_1,TZA,12928,0.191
TZA.13.5.17_1,TZA,24438,0.315
TZA.13.5.18_1,TZA,45423,0.831
TZA.13.5.19_1,TZA,44979,0.967
TZA.13.5.20_1,TZA,23723,0.433
TZA.13.6.1_1,TZA,25600,0.727
TZA.13.6.2_1,TZA,15023,0.574
TZA.13.6.3_1,TZA,10162,0.879
TZA.13.6.4_1,TZA,11567,0.337
TZA.13.6.5_1,TZA,14165,0.846
TZA.13.6.6_1,TZA,8343,0.9
TZA.13.6.7_1,TZA,24079,0.445
TZA.13.6.8_1,TZA,16736,0.0
TZA.13.6.9_1,TZA,14604,0.79
TZA.13.6.10_1,TZA,19301,0.504
TZA.13.6.11_1,TZA,15458,0.205
TZA.13.6.12_1,TZA,6438,0.831
TZA.13.6.13_1,TZA,20786,0.0
TZA.13.6.14_1,TZA,25430,0.54
TZA.13.6.15_1,TZA,10248,0.097
TZA.13.6.16_1,TZA,5978,0.0
TZA.13.6.17_1,TZA,7212,0.429
TZA.13.6.18_1,TZA,10579,0.0
TZA.13.6.19_1,TZA,15587,0.0
TZA.13.6.20_1,TZA,26755,0.966
TZA.13.6.21_1,TZA,24281,0.582
TZA.13.6.22_1,TZA,13133,0.412
TZA.13.6.23_1,TZA,14601,0.904
TZA.13.6.24_1,TZA,9629,0.435
TZA.13.6.25_1,TZA,58185,0.886
TZA.13.7.1_1,TZA,11063,1.0
TZA.13.7.2_1,TZA,8321,1.0
TZA.13.7.3_1,TZA,7469,0.958
TZA.13.7.4_1,TZA,14412,0.983
TZA.13.7.5_1,TZA,23810,0.988
TZA.13.7.6_1,TZA,27987,1.0
TZA.13.7.7_1,TZA,44579,0.999
TZA.13.7.8_1,TZA,56120,0.992
TZA.13.7.9_1,TZA,17930,1.0
TZA.13.7.10_1,TZA,13138,0.963
TZA.13.7.11_1,TZA,2856,0.66
TZA.13.7.12_1,TZA,5699,0.942
TZA.13.7.13_1,TZA,30341,0.991
TZA.13.7.14_1,TZA,6677,1.0
TZA.13.7.15_1,TZA,20284,0.974
TZA.13.7.16_1,TZA,52821,0.999
TZA.13.7.17_1,TZA,24605,0.989
TZA.13.7.18_1,TZA,5200,0.833
TZA.13.7.19_1,TZA,21523,0.994
TZA.13.7.20_1,TZA,11734,1.0
TZA.13.7.21_1,TZA,12633,1.0
TZA.13.7.22_1,TZA,4348,1.0
TZA.13.7.23_1,TZA,5377,1.0
TZA.13.7.24_1,TZA,9857,1.0
TZA.13.7.25_1,TZA,37923,1.0
TZA.13.7.26_1,TZA,2983,0.367
TZA.13.7.27_1,TZA,1551,0.908
TZA.13.7.28_1,TZA,4268,0.994
TZA.13.7.29_1,TZA,31380,0.988
TZA.13.7.30_1,TZA,2946,0.986
TZA.13.7.31_1,TZA,37549,1.0
TZA.13.7.32_1,TZA,34910,1.0
TZA.13.7.33_1,TZA,11025,1.0
TZA.13.7.34_1,TZA,7345,0.988
TZA.13.7.35_1,TZA,3967,1.0
TZA.13.7.36_1,TZA,19001,1.0
TZA.13.10.1_1,TZA,4176,1.0
TZA.13.10.2_1,TZA,7138,0.623
TZA.13.10.3_1,TZA,8119,0.997
TZA.13.10.4_1,TZA,11529,0.928
TZA.13.10.5_1,TZA,4849,0.528
TZA.13.10.6_1,TZA,16765,0.044
TZA.13.10.7_1,TZA,8796,0.516
TZA.13.10.8_1,TZA,7440,0.937
TZA.13.10.9_1,TZA,24020,0.594
TZA.13.10.10_1,TZA,12723,0.526
TZA.13.10.11_1,TZA,13178,0.587
TZA.13.10.12_1,TZA,16186,0.716
TZA.13.10.13_1,TZA,13186,0.8
TZA.13.10.14_1,TZA,7110,1.0
TZA.13.10.15_1,TZA,4247,0.034
TZA.13.10.16_1,TZA,16606,0.642
TZA.13.10.17_1,TZA,7111,0.603
TZA.13.10.18_1,TZA,8482,0.578
TZA.13.10.19_1,TZA,14237,0.617
TZA.13.10.20_1,TZA,32382,0.846
TZA.13.10.21_1,TZA,18012,0.817
TZA.13.10.22_1,TZA,8157,0.0
TZA.13.10.23_1,TZA,22041,0.822
TZA.13.10.24_1,TZA,11653,0.609
TZA.13.10.25_1,TZA,9125,0.775
TZA.13.10.26_1,TZA,13690,0.651
TZA.13.10.27_1,TZA,9735,0.864
TZA.13.10.28_1,TZA,7628,0.476
TZA.13.10.29_1,TZA,6377,0.406
TZA.13.10.30_1,TZA,7945,0.519
TZA.13.10.31_1,TZA,7436,0.0
TZA.13.10.32_1,TZA,11340,0.65
TZA.13.10.33_1,TZA,17782,0.965
TZA.13.10.34_1,TZA,8066,0.843
TZA.13.10.35_1,TZA,20721,0.563
TZA.13.10.36_1,TZA,8046,0.535
TZA.13.10.37_1,TZA,9699,0.0
TZA.30.3.1_1,TZA,29648,1.0
TZA.30.3.2_1,TZA,4277,0.898
TZA.30.3.4_1,TZA,11887,0.99
TZA.30.3.7_1,TZA,7415,0.955
TZA.30.3.11_1,TZA,5617,0.905
TZA.30.3.12_1,TZA,18358,0.968
TZA.30.3.13_1,TZA,13152,1.0
TZA.30.3.15_1,TZA,26331,1.0
TZA.30.3.18_1,TZA,6273,0.975
TZA.30.3.20_1,TZA,27486,1.0
TZA.30.3.22_1,TZA,11504,0.982
TZA.30.3.24_1,TZA,5233,0.998
TZA.30.3.26_1,TZA,11473,0.982
TZA.30.3.27_1,TZA,29899,1.0
TZA.30.3.28_1,TZA,30485,1.0
TZA.30.3.29_1,TZA,16584,1.0
TZA.30.3.30_1,TZA,5482,0.852
TZA.30.3.32_1,TZA,18653,0.999
TZA.30.3.33_1,TZA,18275,0.982
TZA.30.3.37_1,TZA,9453,1.0
TZA.30.3.39_1,TZA,117,0.0
TZA.30.3.40_1,TZA,23113,1.0
TZA.30.4.3_1,TZA,1740,0.472
TZA.30.4.5_1,TZA,15578,0.994
TZA.30.4.6_1,TZA,3866,0.895
TZA.30.4.8_1,TZA,1912,0.0
TZA.30.4.9_1,TZA,27741,0.947
TZA.30.4.10_1,TZA,35341,1.0
TZA.30.4.14_1,TZA,21694,1.0
TZA.30.4.16_1,TZA,20740,1.0
TZA.30.4.17_1,TZA,16809,1.0
TZA.30.4.19_1,TZA,5979,0.905
TZA.30.4.21_1,TZA,7659,0.972
TZA.30.4.23_1,TZA,30715,1.0
TZA.30.4.25_1,TZA,26158,1.0
TZA.30.4.31_1,TZA,35802,1.0
TZA.30.4.34_1,TZA,2435,0.965
TZA.30.4.35_1,TZA,47913,1.0
TZA.30.4.36_1,TZA,5289,0.933
TZA.30.4.38_1,TZA,42301,1.0
TZA.30.4.39_1,TZA,25,0.0
TZA.30.2.1_1,TZA,10024,1.0
TZA.30.2.2_1,TZA,19877,1.0
TZA.30.2.3_1,TZA,4365,1.0
TZA.30.2.4_1,TZA,11524,1.0
TZA.30.2.5_1,TZA,15857,1.0
TZA.30.2.6_1,TZA,3754,1.0
TZA.30.2.7_1,TZA,3585,1.0
TZA.30.2.8_1,TZA,4390,1.0
TZA.30.2.9_1,TZA,9897,1.0
TZA.30.2.10_1,TZA,8249,1.0
TZA.30.2.11_1,TZA,5492,1.0
TZA.30.2.12_1,TZA,5227,1.0
TZA.30.2.13_1,TZA,4628,1.0
TZA.30.2.14_1,TZA,3915,1.0
TZA.30.2.15_1,TZA,13359,1.0
TZA.30.2.16_1,TZA,5578,1.0
TZA.30.2.17_1,TZA,10117,1.0
TZA.30.2.18_1,TZA,8894,1.0
TZA.30.2.19_1,TZA,20022,1.0
TZA.30.2.20_1,TZA,11301,1.0
TZA.30.2.21_1,TZA,9882,1.0
TZA.30.2.22_1,TZA,6275,1.0
TZA.30.2.23_1,TZA,4646,1.0
TZA.30.2.24_1,TZA,3734,1.0
TZA.30.2.25_1,TZA,10199,1.0
TZA.30.2.26_1,TZA,10014,1.0
TZA.30.2.27_1,TZA,12422,1.0
TZA.30.2.28_1,TZA,5693,1.0
TZA.30.2.29_1,TZA,11809,1.0
TZA.30.2.30_1,TZA,4881,1.0
TZA.30.2.31_1,TZA,3862,1.0
TZA.30.2.32_1,TZA,23930,1.0
TZA.30.2.33_1,TZA,3776,1.0
TZA.30.2.34_1,TZA,3800,1.0
TZA.30.2.35_1,TZA,9129,1.0
TZA.30.2.36_1,TZA,15024,1.0
TZA.30.2.37_1,TZA,5837,1.0
TZA.30.2.38_1,TZA,17676,1.0
TZA.30.2.39_1,TZA,3334,1.0
TZA.30.2.40_1,TZA,9760,1.0
TZA.30.2.41_1,TZA,5759,1.0
TZA.30.2.42_1,TZA,15600,1.0
TZA.30.2.43_1,TZA,8359,1.0
TZA.30.2.44_1,TZA,13604,1.0
TZA.30.2.45_1,TZA,3611,1.0
TZA.14.1.1_1,TZA,17566,0.316
TZA.14.1.2_1,TZA,35089,0.573
TZA.14.1.3_1,TZA,15623,0.0
TZA.14.1.4_1,TZA,50907,0.793
TZA.14.1.5_1,TZA,27677,0.006
TZA.14.1.6_1,TZA,36096,0.591
TZA.14.1.7_1,TZA,30043,0.581
TZA.14.1.8_1,TZA,12981,0.539
TZA.14.1.9_1,TZA,24714,0.834
TZA.14.1.10_1,TZA,14187,0.0
TZA.14.1.11_1,TZA,34597,0.521
TZA.14.2.1_1,TZA,8701,0.001
TZA.14.2.2_1,TZA,34380,0.359
TZA.14.2.3_1,TZA,32855,0.188
TZA.14.2.4_1,TZA,83820,0.983
TZA.14.2.5_1,TZA,44843,0.866
TZA.14.2.6_1,TZA,33765,0.579
TZA.14.2.7_1,TZA,49578,0.806
TZA.14.2.8_1,TZA,13822,0.848
TZA.14.2.9_1,TZA,32781,0.697
TZA.14.2.10_1,TZA,54386,0.691
TZA.14.2.11_1,TZA,10802,0.0
TZA.14.2.12_1,TZA,34434,0.715
TZA.14.2.13_1,TZA,58648,0.572
TZA.14.2.14_1,TZA,14273,0.678
TZA.14.2.15_1,TZA,57813,0.588
TZA.14.2.16_1,TZA,17733,0.0
TZA.14.2.17_1,TZA,16716,0.943
TZA.14.2.18_1,TZA,3431,0.0
TZA.14.2.19_1,TZA,16005,0.0
TZA.14.3.1_1,TZA,17390,0.312
TZA.14.3.2_1,TZA,18976,0.458
TZA.14.3.3_1,TZA,33139,0.887
TZA.14.3.4_1,TZA,8451,0.993
TZA.14.3.5_1,TZA,17615,0.0
TZA.14.3.6_1,TZA,14164,0.749
TZA.14.3.7_1,TZA,16593,0.294
TZA.14.3.8_1,TZA,9385,0.97
TZA.14.3.9_1,TZA,9327,0.928
TZA.14.3.10_1,TZA,22223,0.0
TZA.14.3.11_1,TZA,15884,0.384
TZA.14.3.12_1,TZA,10703,0.0
TZA.14.3.13_1,TZA,20523,0.522
TZA.14.3.14_1,TZA,11169,0.0
TZA.14.3.15_1,TZA,10931,0.651
TZA.14.3.16_1,TZA,5544,0.074
TZA.14.3.17_1,TZA,32549,0.617
TZA.14.3.18_1,TZA,18376,0.73
TZA.14.3.19_1,TZA,15966,0.576
TZA.14.3.20_1,TZA,12122,0.0
TZA.14.3.21_1,TZA,16646,0.459
TZA.14.3.22_1,TZA,44569,0.152
TZA.14.3.23_1,TZA,12252,0.021
