scenario,year,alpha3,cattle,cattle_i,cattle_fgi,cattle_fge,cattle_foi,cattle_foe,cattle_e,buffaloes,buffaloes_i,buffaloes_fgi,buffaloes_fge,buffaloes_foi,buffaloes_foe,buffaloes_e,pigs,pigs_i,pigs_fgi,pigs_fge,pigs_foi,pigs_foe,pigs_e,poultry,poultry_i,poultry_fgi,poultry_fge,poultry_foi,poultry_foe,poultry_e,sheep,sheep_i,sheep_fgi,sheep_fge,sheep_foi,sheep_foe,sheep_e,goats,goats_i,goats_fgi,goats_fge,goats_foi,goats_foe,goats_e,horses,horses_i,horses_fgi,horses_fge,horses_foi,horses_foe,horses_e,asses,asses_i,asses_fgi,asses_fge,asses_foi,asses_foe,asses_e,mules,mules_i,mules_fgi,mules_fge,mules_foi,mules_foe,mules_e,camels,camels_i,camels_fgi,camels_fge,camels_foi,camels_foe,camels_e
SSP4,2030,HRV,303628,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,1008402,1.0,0.0,1.0,0.0,0.0,0.0,13836116,1.0,0.0,1.0,0.0,0.0,0.0,638868,1.0,0.9,1.0,0.0,0.0,0.0,78559,1.0,0.9,1.0,0.0,0.0,0.0,21868,1.0,0.9,1.0,0.0,0.0,0.0,2459,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,HTI,1245629,0.54,0.7,0.95,0.0,0.0,0.46,0,0.75,0.45,0.95,0.0,0.0,0.25,1026576,1.0,0.0,1.0,0.0,0.0,0.0,5242549,1.0,0.0,1.0,0.0,0.0,0.0,347004,0.629,0.9,0.95,0.0,0.0,0.371,2059854,0.629,0.9,0.95,0.0,0.0,0.371,501439,0.4,0.9,0.95,0.0,0.0,0.6,209990,0.4,0.9,0.95,0.0,0.0,0.6,79982,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP4,2030,HUN,553799,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,2710071,1.0,0.0,1.0,0.0,0.0,0.0,52410229,1.0,0.0,1.0,0.0,0.0,0.0,1296494,1.0,0.9,1.0,0.0,0.0,0.0,47922,1.0,0.9,1.0,0.0,0.0,0.0,61000,1.0,0.9,1.0,0.0,0.0,0.0,2000,1.0,0.9,1.0,0.0,0.0,0.0,186,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,IDN,17991693,0.863,0.55,0.6,0.6,0.6,0.137,1346917,0.98,0.45,0.6,0.6,0.6,0.02,6798983,1.0,0.0,1.0,0.2,0.2,0.0,2002360459,1.0,0.0,1.0,0.05,0.05,0.0,18136099,0.862,0.85,0.9,0.0,0.0,0.138,22586018,0.862,0.85,0.9,0.0,0.0,0.138,430404,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26
SSP4,2030,IND,247746368,0.689,0.2,0.5,0.7,0.7,0.311,110633421,0.93,0.1,0.5,0.7,0.7,0.07,9570486,1.0,0.0,1.0,0.2,0.2,0.0,1680731934,1.0,0.0,1.0,0.05,0.05,0.0,71268234,0.823,0.45,0.5,0.0,0.0,0.177,130962494,0.823,0.45,0.5,0.0,0.0,0.177,631975,0.6,0.45,0.5,0.0,0.0,0.4,291487,0.6,0.45,0.5,0.0,0.0,0.4,199085,0.6,0.45,0.5,0.0,0.0,0.4,374559,0.6,0.45,0.5,0.0,0.0,0.4
SSP4,2030,IRL,5308055,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,1380324,1.0,0.0,1.0,0.0,0.0,0.0,22665997,1.0,0.0,1.0,0.0,0.0,0.0,4320870,1.0,0.9,1.0,0.0,0.0,0.0,8782,1.0,0.9,1.0,0.0,0.0,0.0,93100,1.0,0.9,1.0,0.0,0.0,0.0,7700,1.0,0.9,1.0,0.0,0.0,0.0,1200,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,IRN,4058341,0.629,0.35,0.95,0.18,0.18,0.371,101056,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,875233369,1.0,0.0,1.0,0.0,0.0,0.0,69352223,0.97,0.5,0.9,0.0,0.0,0.03,23332942,0.97,0.5,0.9,0.0,0.0,0.03,138245,0.92,0.5,0.9,0.0,0.0,0.08,1593591,0.92,0.5,0.9,0.0,0.0,0.08,176067,0.92,0.5,0.9,0.0,0.0,0.08,102404,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,IRQ,3660904,0.629,0.35,0.95,0.18,0.18,0.371,194391,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,41530918,1.0,0.0,1.0,0.0,0.0,0.0,9300549,0.97,0.5,0.9,0.0,0.0,0.03,1885990,0.97,0.5,0.9,0.0,0.0,0.03,50887,0.92,0.5,0.9,0.0,0.0,0.08,378981,0.92,0.5,0.9,0.0,0.0,0.08,10765,0.92,0.5,0.9,0.0,0.0,0.08,67048,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,ISL,47996,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,25776,1.0,0.0,1.0,0.0,0.0,0.0,288614,1.0,0.0,1.0,0.0,0.0,0.0,402762,1.0,0.9,1.0,0.0,0.0,0.0,2201,1.0,0.9,1.0,0.0,0.0,0.0,74000,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,ISR,556149,0.629,0.35,0.95,0.18,0.18,0.371,0,0.96,0.15,0.95,0.18,0.18,0.04,192759,1.0,0.0,1.0,0.0,0.0,0.0,52245973,1.0,0.0,1.0,0.0,0.0,0.0,1802750,0.97,0.5,0.9,0.0,0.0,0.03,492633,0.97,0.5,0.9,0.0,0.0,0.03,4000,0.92,0.5,0.9,0.0,0.0,0.08,5000,0.92,0.5,0.9,0.0,0.0,0.08,1600,0.92,0.5,0.9,0.0,0.0,0.08,5510,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,ITA,3703907,1.0,0.6,0.9,0.0,0.0,0.0,374458,1.0,0.4,0.9,0.0,0.0,0.0,7791026,1.0,0.0,1.0,0.0,0.0,0.0,212141769,1.0,0.0,1.0,0.0,0.0,0.0,5833153,1.0,0.9,1.0,0.0,0.0,0.0,985836,1.0,0.9,1.0,0.0,0.0,0.0,384767,1.0,0.9,1.0,0.0,0.0,0.0,25413,1.0,0.9,1.0,0.0,0.0,0.0,8965,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,JAM,144698,0.54,0.7,0.95,0.0,0.0,0.46,0,0.75,0.45,0.95,0.0,0.0,0.25,216669,1.0,0.0,1.0,0.0,0.0,0.0,11645272,1.0,0.0,1.0,0.0,0.0,0.0,1287,0.629,0.9,0.95,0.0,0.0,0.371,591817,0.629,0.9,0.95,0.0,0.0,0.371,4004,0.4,0.9,0.95,0.0,0.0,0.6,23000,0.4,0.9,0.95,0.0,0.0,0.6,10000,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP4,2030,JOR,42120,0.629,0.35,0.95,0.18,0.18,0.371,98,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,26021481,1.0,0.0,1.0,0.0,0.0,0.0,3848031,0.97,0.5,0.9,0.0,0.0,0.03,1101017,0.97,0.5,0.9,0.0,0.0,0.03,2400,0.92,0.5,0.9,0.0,0.0,0.08,7889,0.92,0.5,0.9,0.0,0.0,0.08,1048,0.92,0.5,0.9,0.0,0.0,0.08,13815,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,JPN,2800488,1.0,0.2,0.6,0.0,0.0,0.0,0,1.0,0.2,0.6,0.0,0.0,0.0,7178240,1.0,0.0,1.0,0.0,0.0,0.0,361673798,1.0,0.0,1.0,0.0,0.0,0.0,8768,1.0,0.8,1.0,0.0,0.0,0.0,9529,1.0,0.8,1.0,0.0,0.0,0.0,15638,1.0,0.8,1.0,0.0,0.0,0.0,0,1.0,0.8,1.0,0.0,0.0,0.0,0,1.0,0.8,1.0,0.0,0.0,0.0,0,1.0,0.8,1.0,0.0,0.0,0.0
SSP4,2030,KAZ,4453798,0.559,0.35,0.95,0.18,0.18,0.441,10000,0.96,0.15,0.95,0.18,0.18,0.04,1802285,1.0,0.0,1.0,0.0,0.0,0.0,43442949,1.0,0.0,1.0,0.0,0.0,0.0,21752007,0.963,0.5,0.9,0.0,0.0,0.037,1968450,0.963,0.5,0.9,0.0,0.0,0.037,1937921,0.92,0.5,0.9,0.0,0.0,0.08,29465,0.92,0.5,0.9,0.0,0.0,0.08,0,0.92,0.5,0.9,0.0,0.0,0.08,165888,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,KEN,11823909,0.434,0.75,0.95,0.0,0.0,0.566,0,0.37,0.65,0.95,0.0,0.0,0.63,476864,1.0,0.0,1.0,0.0,0.0,0.0,40026996,1.0,0.0,1.0,0.0,0.0,0.0,28158037,0.808,0.85,0.9,0.0,0.0,0.192,41274396,0.808,0.85,0.9,0.0,0.0,0.192,2054,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,3059840,0.54,0.85,0.9,0.0,0.0,0.46
SSP4,2030,KGZ,894384,0.559,0.35,0.95,0.18,0.18,0.441,0,0.96,0.15,0.95,0.18,0.18,0.04,102557,1.0,0.0,1.0,0.0,0.0,0.0,5290771,1.0,0.0,1.0,0.0,0.0,0.0,7027321,0.963,0.5,0.9,0.0,0.0,0.037,823895,0.963,0.5,0.9,0.0,0.0,0.037,449614,0.92,0.5,0.9,0.0,0.0,0.08,53639,0.92,0.5,0.9,0.0,0.0,0.08,500,0.92,0.5,0.9,0.0,0.0,0.08,258,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,KHM,4330604,0.859,0.55,0.6,0.6,0.6,0.141,682000,0.98,0.45,0.6,0.6,0.6,0.02,3128326,1.0,0.0,1.0,0.2,0.2,0.0,25833715,1.0,0.0,1.0,0.05,0.05,0.0,0,0.864,0.85,0.9,0.0,0.0,0.136,0,0.864,0.85,0.9,0.0,0.0,0.136,30000,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26
SSP4,2030,KIR,0,0.378,0.75,1.0,0.0,0.0,0.622,0,0.12,0.6,1.0,0.0,0.0,0.88,16192,1.0,0.0,1.0,0.55,0.55,0.0,1108619,1.0,0.0,1.0,0.0,0.0,0.0,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP4,2030,KNA,2121,0.54,0.7,0.95,0.0,0.0,0.46,0,0.75,0.45,0.95,0.0,0.0,0.25,7348,1.0,0.0,1.0,0.0,0.0,0.0,42685,1.0,0.0,1.0,0.0,0.0,0.0,6154,0.629,0.9,0.95,0.0,0.0,0.371,4546,0.629,0.9,0.95,0.0,0.0,0.371,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP4,2030,KOR,2936752,0.725,0.55,0.95,0.2,0.2,0.275,0,0.62,0.45,0.95,0.2,0.2,0.38,10103586,1.0,0.0,1.0,0.2,0.2,0.0,240170913,1.0,0.0,1.0,0.2,0.2,0.0,1158,0.293,0.9,0.95,0.0,0.0,0.707,263738,0.293,0.9,0.95,0.0,0.0,0.707,29396,0.15,0.9,0.95,0.0,0.0,0.85,0,0.15,0.9,0.95,0.0,0.0,0.85,0,0.15,0.9,0.95,0.0,0.0,0.85,0,0.15,0.9,0.95,0.0,0.0,0.85
SSP4,2030,KWT,25188,0.629,0.35,0.95,0.18,0.18,0.371,0,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,46570025,1.0,0.0,1.0,0.0,0.0,0.0,821225,0.97,0.5,0.9,0.0,0.0,0.03,245673,0.97,0.5,0.9,0.0,0.0,0.03,1177,0.92,0.5,0.9,0.0,0.0,0.08,0,0.92,0.5,0.9,0.0,0.0,0.08,0,0.92,0.5,0.9,0.0,0.0,0.08,7718,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,LAO,2810744,0.859,0.55,0.6,0.6,0.6,0.141,1165000,0.98,0.45,0.6,0.6,0.6,0.02,4675269,1.0,0.0,1.0,0.2,0.2,0.0,46165941,1.0,0.0,1.0,0.05,0.05,0.0,0,0.864,0.85,0.9,0.0,0.0,0.136,585506,0.864,0.85,0.9,0.0,0.0,0.136,32222,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26
SSP4,2030,LBN,52872,0.629,0.35,0.95,0.18,0.18,0.371,0,0.96,0.15,0.95,0.18,0.18,0.04,7895,1.0,0.0,1.0,0.0,0.0,0.0,57428763,1.0,0.0,1.0,0.0,0.0,0.0,769796,0.97,0.5,0.9,0.0,0.0,0.03,624249,0.97,0.5,0.9,0.0,0.0,0.03,3571,0.92,0.5,0.9,0.0,0.0,0.08,14870,0.92,0.5,0.9,0.0,0.0,0.08,4912,0.92,0.5,0.9,0.0,0.0,0.08,210,0.92,0.5,0.9,0.0,0.0,0.08
SSP4,2030,LBR,41635,0.727,0.6,0.95,0.0,0.0,0.273,0,0.37,0.45,0.95,0.0,0.0,0.63,304754,1.0,0.0,1.0,0.0,0.0,0.0,8558387,1.0,0.0,1.0,0.0,0.0,0.0,367518,0.806,0.85,0.9,0.0,0.0,0.194,440244,0.806,0.85,0.9,0.0,0.0,0.194,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP4,2030,LBY,159698,0.981,0.35,0.95,0.18,0.18,0.019,0,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,45914319,1.0,0.0,1.0,0.0,0.0,0.0,10272357,0.949,0.5,0.9,0.0,0.0,0.051,3737812,0.949,0.5,0.9,0.0,0.0,0.051,46482,0.9,0.5,0.9,0.0,0.0,0.1,28950,0.9,0.5,0.9,0.0,0.0,0.1,0,0.9,0.5,0.9,0.0,0.0,0.1,56455,0.9,0.5,0.9,0.0,0.0,0.1
SSP4,2030,LCA,9832,0.54,0.7,0.95,0.0,0.0,0.46,0,0.75,0.45,0.95,0.0,0.0,0.25,51873,1.0,0.0,1.0,0.0,0.0,0.0,387578,1.0,0.0,1.0,0.0,0.0,0.0,12171,0.629,0.9,0.95,0.0,0.0,0.371,19684,0.629,0.9,0.95,0.0,0.0,0.371,1103,0.4,0.9,0.95,0.0,0.0,0.6,602,0.4,0.9,0.95,0.0,0.0,0.6,1102,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP4,2030,LIE,3495,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,1569,1.0,0.0,1.0,0.0,0.0,0.0,15671,1.0,0.0,1.0,0.0,0.0,0.0,1756,1.0,0.9,1.0,0.0,0.0,0.0,1756,1.0,0.9,1.0,0.0,0.0,0.0,288,1.0,0.9,1.0,0.0,0.0,0.0,165,1.0,0.9,1.0,0.0,0.0,0.0,8,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,LKA,1470189,0.578,0.2,0.5,0.7,0.7,0.422,323080,0.93,0.1,0.5,0.7,0.7,0.07,34837,1.0,0.0,1.0,0.2,0.2,0.0,16725006,1.0,0.0,1.0,0.05,0.05,0.0,17155,0.788,0.45,0.5,0.0,0.0,0.212,338336,0.788,0.45,0.5,0.0,0.0,0.212,1368,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4
SSP4,2030,LSO,494318,0.165,0.6,0.93,0.0,0.0,0.835,0,0.11,0.45,0.93,0.0,0.0,0.89,60408,1.0,0.0,1.0,0.0,0.0,0.0,1199491,1.0,0.0,1.0,0.0,0.0,0.0,1835336,0.0,0.8,0.9,0.0,0.0,1.0,672090,0.0,0.8,0.9,0.0,0.0,1.0,52627,0.01,0.8,0.9,0.0,0.0,0.99,98381,0.01,0.8,0.9,0.0,0.0,0.99,2516,0.01,0.8,0.9,0.0,0.0,0.99,0,0.01,0.8,0.9,0.0,0.0,0.99
SSP4,2030,LTU,427820,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,617161,1.0,0.0,1.0,0.0,0.0,0.0,13860556,1.0,0.0,1.0,0.0,0.0,0.0,132307,1.0,0.9,1.0,0.0,0.0,0.0,14346,1.0,0.9,1.0,0.0,0.0,0.0,18193,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,LUX,144348,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,85624,1.0,0.0,1.0,0.0,0.0,0.0,148878,1.0,0.0,1.0,0.0,0.0,0.0,8198,1.0,0.9,1.0,0.0,0.0,0.0,3762,1.0,0.9,1.0,0.0,0.0,0.0,4717,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,LVA,262846,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,301945,1.0,0.0,1.0,0.0,0.0,0.0,5996103,1.0,0.0,1.0,0.0,0.0,0.0,99343,1.0,0.9,1.0,0.0,0.0,0.0,12924,1.0,0.9,1.0,0.0,0.0,0.0,10100,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,MAC,0,0.685,0.35,1.0,0.18,0.18,0.315,0,0.9,0.35,1.0,0.18,0.18,0.1,0,1.0,0.1,0.1,0.0,0.0,0.0,927191,1.0,0.1,0.1,0.0,0.0,0.0,0,0.391,0.95,1.0,0.0,0.0,0.609,0,0.391,0.95,1.0,0.0,0.0,0.609,0,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9,0,0.1,0.95,1.0,0.0,0.0,0.9
SSP4,2030,MAR,3053340,0.981,0.35,0.95,0.18,0.18,0.019,0,0.96,0.15,0.95,0.18,0.18,0.04,7231,1.0,0.0,1.0,0.0,0.0,0.0,267140027,1.0,0.0,1.0,0.0,0.0,0.0,27671932,0.949,0.5,0.9,0.0,0.0,0.051,7942214,0.949,0.5,0.9,0.0,0.0,0.051,162000,0.9,0.5,0.9,0.0,0.0,0.1,950000,0.9,0.5,0.9,0.0,0.0,0.1,420000,0.9,0.5,0.9,0.0,0.0,0.1,57500,0.9,0.5,0.9,0.0,0.0,0.1
SSP4,2030,MCO,0,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,MDA,56834,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.5,1.0,0.08,0.08,0.0,515113,1.0,0.0,1.0,0.0,0.0,0.0,40725103,1.0,0.0,1.0,0.0,0.0,0.0,557630,1.0,0.9,1.0,0.0,0.0,0.0,181832,1.0,0.9,1.0,0.0,0.0,0.0,41943,1.0,0.9,1.0,0.0,0.0,0.0,2195,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,MDG,8106691,0.434,0.75,0.95,0.0,0.0,0.566,0,0.37,0.65,0.95,0.0,0.0,0.63,1677368,1.0,0.0,1.0,0.0,0.0,0.0,45128817,1.0,0.0,1.0,0.0,0.0,0.0,1319851,0.808,0.85,0.9,0.0,0.0,0.192,2478015,0.808,0.85,0.9,0.0,0.0,0.192,494,0.54,0.85,0.9,0.0,0.0,0.46,158,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP4,2030,MDV,0,0.578,0.2,0.5,0.7,0.7,0.422,0,0.93,0.1,0.5,0.7,0.7,0.07,0,1.0,0.0,1.0,0.2,0.2,0.0,0,1.0,0.0,1.0,0.05,0.05,0.0,0,0.788,0.45,0.5,0.0,0.0,0.212,0,0.788,0.45,0.5,0.0,0.0,0.212,0,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4
SSP4,2030,MEX,32892342,0.543,0.7,0.95,0.0,0.0,0.457,0,0.75,0.45,0.95,0.0,0.0,0.25,21881180,1.0,0.0,1.0,0.0,0.0,0.0,655145447,1.0,0.0,1.0,0.0,0.0,0.0,9140929,0.577,0.9,0.95,0.0,0.0,0.423,9080267,0.577,0.9,0.95,0.0,0.0,0.423,6356949,0.4,0.9,0.95,0.0,0.0,0.6,3282411,0.4,0.9,0.95,0.0,0.0,0.6,3287418,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP4,2030,MHL,0,0.378,0.75,1.0,0.0,0.0,0.622,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP4,2030,MKD,127342,1.0,0.6,1.0,0.08,0.08,0.0,646,1.0,0.4,1.0,0.08,0.08,0.0,168898,1.0,0.0,1.0,0.0,0.0,0.0,2391109,1.0,0.0,1.0,0.0,0.0,0.0,739992,1.0,0.9,1.0,0.0,0.0,0.0,140117,1.0,0.9,1.0,0.0,0.0,0.0,18784,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,MLI,9570901,0.727,0.6,0.95,0.0,0.0,0.273,0,0.37,0.45,0.95,0.0,0.0,0.63,82716,1.0,0.0,1.0,0.0,0.0,0.0,41095383,1.0,0.0,1.0,0.0,0.0,0.0,18800114,0.806,0.85,0.9,0.0,0.0,0.194,25956906,0.806,0.85,0.9,0.0,0.0,0.194,527957,0.54,0.85,0.9,0.0,0.0,0.46,960414,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,998558,0.54,0.85,0.9,0.0,0.0,0.46
SSP4,2030,MLT,8097,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,39189,1.0,0.0,1.0,0.0,0.0,0.0,1360796,1.0,0.0,1.0,0.0,0.0,0.0,9234,1.0,0.9,1.0,0.0,0.0,0.0,4230,1.0,0.9,1.0,0.0,0.0,0.0,1058,1.0,0.9,1.0,0.0,0.0,0.0,478,1.0,0.9,1.0,0.0,0.0,0.0,298,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP4,2030,MMR,20439181,0.859,0.55,0.6,0.6,0.6,0.141,3531898,0.98,0.45,0.6,0.6,0.6,0.02,21605377,1.0,0.0,1.0,0.2,0.2,0.0,419235109,1.0,0.0,1.0,0.05,0.05,0.0,1597071,0.864,0.85,0.9,0.0,0.0,0.136,6802338,0.864,0.85,0.9,0.0,0.0,0.136,107068,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,1041,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26
SSP4,2030,MNG,3424763,0.685,0.55,0.95,0.2,0.2,0.315,0,0.65,0.45,0.95,0.2,0.2,0.35,37151,1.0,0.0,1.0,0.2,0.2,0.0,1007272,1.0,0.0,1.0,0.2,0.2,0.0,24534934,0.391,0.9,0.95,0.0,0.0,0.609,22961180,0.391,0.9,0.95,0.0,0.0,0.609,3295336,0.15,0.9,0.95,0.0,0.0,0.85,201,0.15,0.9,0.95,0.0,0.0,0.85,0,0.15,0.9,0.95,0.0,0.0,0.85,367994,0.15,0.9,0.95,0.0,0.0,0.85
SSP4,2030,MNP,0,0.378,0.75,1.0,0.0,0.0,0.622,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.351,0.8,0.9,0.0,0.0,0.649,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP4,2030,MOZ,1298777,0.165,0.6,0.93,0.0,0.0,0.835,0,0.11,0.45,0.93,0.0,0.0,0.89,1599440,1.0,0.0,1.0,0.0,0.0,0.0,43571744,1.0,0.0,1.0,0.0,0.0,0.0,218842,0.0,0.8,0.9,0.0,0.0,1.0,3906080,0.0,0.8,0.9,0.0,0.0,1.0,0,0.01,0.8,0.9,0.0,0.0,0.99,48601,0.01,0.8,0.9,0.0,0.0,0.99,0,0.01,0.8,0.9,0.0,0.0,0.99,0,0.01,0.8,0.9,0.0,0.0,0.99
